event_id,hcp_id,true_event_effect_nrx,true_event_effect_trx
EV2182,HCP101668,15.1756,38.3826
EV2182,HCP101669,9.9157,30.4964
EV2182,HCP101720,9.4795,17.7459
EV2182,HCP101733,1.2204,2.6414
EV2182,HCP101836,5.1056,14.3945
EV2182,HCP101960,8.2687,18.1737
EV2182,HCP102049,5.7834,11.1998
EV2182,HCP102320,12.3091,23.9967
EV2182,HCP102399,3.9507,8.2818
EV2182,HCP102403,7.7853,17.8062
EV2182,HCP102448,29.313,57.3614
EV2182,HCP102475,9.3649,21.6316
EV2183,HCP100170,9.783,20.513
EV2183,HCP100202,20.3865,48.4061
EV2183,HCP100247,1.1486,2.7858
EV2183,HCP100368,1.968,3.6463
EV2183,HCP100433,3.9593,13.0322
EV2183,HCP100764,7.3374,16.2318
EV2183,HCP100810,12.9612,33.4988
EV2183,HCP101163,1.6545,3.7087
EV2183,HCP101266,1.9,4.8253
EV2183,HCP101272,2.2776,6.1098
EV2183,HCP101329,11.856,24.9101
EV2183,HCP101447,14.2711,35.8268
EV2183,HCP101481,1.1668,2.7785
EV2183,HCP101583,1.9274,4.339
EV2183,HCP101643,4.9922,9.1121
EV2183,HCP101698,1.3488,2.8379
EV2183,HCP101860,7.9671,25.1399
EV2183,HCP102201,0.1327,0.4138
EV2183,HCP102224,8.2766,20.2122
EV2183,HCP102283,2.3525,5.2035
EV2183,HCP102346,2.5861,5.6614
EV2183,HCP102363,8.2859,20.851
EV2183,HCP102368,2.1196,4.9294
EV2184,HCP100021,0.3799,0.9031
EV2184,HCP100031,0.4618,0.9959
EV2184,HCP100032,14.1538,31.4059
EV2184,HCP100069,0.7731,1.5657
EV2184,HCP100114,3.0,8.1119
EV2184,HCP100128,0.4148,0.7469
EV2184,HCP100186,2.2814,4.4599
EV2184,HCP100208,24.3217,63.4826
EV2184,HCP100223,0.2898,0.9882
EV2184,HCP100249,18.6482,44.1243
EV2184,HCP100260,6.292,13.9337
EV2184,HCP100275,6.722,14.869
EV2184,HCP100302,1.9684,4.0047
EV2184,HCP100398,1.0722,2.5213
EV2184,HCP100412,2.6323,5.0083
EV2184,HCP100420,7.8089,17.2198
EV2184,HCP100503,20.4367,46.2833
EV2184,HCP100522,0.5662,1.2404
EV2184,HCP100534,2.019,4.2348
EV2184,HCP100579,1.2986,3.1731
EV2184,HCP100599,1.0191,2.0361
EV2184,HCP100656,14.2644,28.7076
EV2184,HCP100704,0.9349,1.6413
EV2184,HCP100712,2.9848,5.7666
EV2184,HCP100815,1.6436,2.6575
EV2184,HCP100897,0.9805,1.6951
EV2184,HCP100967,1.3547,3.9416
EV2184,HCP101014,2.7108,5.5636
EV2184,HCP101015,1.0136,2.2748
EV2184,HCP101048,9.902,21.2357
EV2184,HCP101062,2.8598,5.6559
EV2184,HCP101071,3.5572,7.9747
EV2184,HCP101087,5.1214,10.8521
EV2184,HCP101116,6.6603,13.9818
EV2184,HCP101210,0.5652,1.5686
EV2184,HCP101259,10.8844,28.5769
EV2184,HCP101271,31.7359,76.9374
EV2184,HCP101389,3.7439,8.802
EV2184,HCP101423,1.9406,3.6769
EV2184,HCP101476,3.5541,9.7296
EV2184,HCP101508,8.7193,20.3212
EV2184,HCP101534,1.0187,2.1615
EV2184,HCP101597,0.4149,0.8887
EV2184,HCP101622,11.1561,25.5123
EV2184,HCP101729,1.9401,4.1871
EV2184,HCP101750,0.1704,0.3258
EV2184,HCP101844,9.5557,19.9588
EV2184,HCP102002,9.4463,19.0127
EV2184,HCP102009,1.5481,3.6736
EV2184,HCP102071,1.0973,3.4846
EV2184,HCP102081,1.0053,2.7143
EV2184,HCP102170,8.5451,24.1699
EV2184,HCP102248,14.441,28.0158
EV2184,HCP102274,3.4164,7.536
EV2184,HCP102284,1.6617,4.1831
EV2184,HCP102355,18.3647,63.0811
EV2184,HCP102363,4.4885,9.8757
EV2184,HCP102392,2.2452,7.3584
EV2184,HCP102424,4.0996,14.5127
EV2184,HCP102457,3.4845,8.2644
EV2184,HCP102496,2.4353,4.7789
EV2185,HCP100377,2.0371,4.3088
EV2185,HCP100756,25.0043,50.5089
EV2185,HCP100975,39.4906,110.0984
EV2185,HCP101076,3.5653,7.6607
EV2185,HCP101140,5.7706,11.1292
EV2185,HCP101351,14.9705,28.9547
EV2185,HCP102001,24.4155,56.8406
EV2186,HCP100087,-7.6748,-20.5463
EV2186,HCP100109,-0.1297,-0.3492
EV2186,HCP100157,-1.5602,-3.1108
EV2186,HCP100217,-3.2701,-7.5364
EV2186,HCP100315,-3.2244,-6.9299
EV2186,HCP100572,-0.6386,-1.1891
EV2186,HCP100710,-8.3417,-22.1562
EV2186,HCP100810,-2.0618,-4.8974
EV2186,HCP100812,-1.6357,-3.0297
EV2186,HCP100858,-0.1325,-0.2894
EV2186,HCP100923,-2.5965,-4.3773
EV2186,HCP100935,-0.8415,-1.9831
EV2186,HCP100990,-2.5616,-7.784
EV2186,HCP101049,-8.0473,-26.4013
EV2186,HCP101085,-8.6305,-15.0139
EV2186,HCP101088,-0.4685,-1.0036
EV2186,HCP101122,-1.2027,-2.6808
EV2186,HCP101296,-3.1033,-5.3734
EV2186,HCP101448,-9.6933,-19.2273
EV2186,HCP101714,-3.9049,-9.3208
EV2186,HCP101936,-2.3043,-6.0825
EV2186,HCP101940,-2.035,-4.6782
EV2186,HCP102045,-0.7186,-1.7424
EV2186,HCP102145,-0.1305,-0.2645
EV2186,HCP102345,-1.5456,-3.3523
EV2186,HCP102391,-2.1937,-4.2764
EV2186,HCP102430,-0.9128,-2.8183
EV2187,HCP100020,-0.0499,-0.131
EV2187,HCP100058,0.9743,1.8509
EV2187,HCP100122,0.0297,0.0626
EV2187,HCP100213,-0.2669,-0.7745
EV2187,HCP100305,0.0652,0.1839
EV2187,HCP100351,0.7192,1.3166
EV2187,HCP100561,0.0004,0.0008
EV2187,HCP100674,1.2592,3.1715
EV2187,HCP100747,-0.0904,-0.2463
EV2187,HCP100770,0.6955,1.7842
EV2187,HCP100774,0.1769,0.5669
EV2187,HCP100854,0.1185,0.3971
EV2187,HCP100933,0.2211,0.4636
EV2187,HCP101057,-0.3233,-0.7555
EV2187,HCP101612,0.2879,0.541
EV2187,HCP101780,-0.0016,-0.0033
EV2187,HCP101912,-0.0365,-0.0712
EV2187,HCP102028,0.2172,0.3886
EV2187,HCP102153,0.0076,0.0225
EV2187,HCP102353,0.4213,1.3671
EV2187,HCP102410,0.1389,0.301
EV2187,HCP102474,-0.1273,-0.2619
EV2188,HCP100124,10.6682,30.2558
EV2188,HCP100478,1.1178,2.4884
EV2188,HCP100627,3.578,12.6725
EV2188,HCP100676,1.9244,4.0755
EV2188,HCP100699,5.6438,13.9773
EV2188,HCP100817,13.8403,26.8026
EV2188,HCP100976,4.7197,9.1068
EV2188,HCP101090,7.1987,17.3776
EV2188,HCP101152,0.9557,2.6969
EV2188,HCP101741,1.4458,3.3041
EV2188,HCP101952,9.0984,20.0398
EV2188,HCP102010,0.9728,2.1325
EV2188,HCP102219,3.959,9.2967
EV2188,HCP102307,13.9832,29.5907
EV2188,HCP102492,-1.0688,-2.9362
EV2189,HCP100039,4.2208,8.1646
EV2189,HCP100111,36.5639,106.5538
EV2189,HCP100543,0.4374,1.0069
EV2189,HCP100569,1.0563,2.6124
EV2189,HCP100902,2.4846,6.1082
EV2189,HCP101102,39.2864,74.8229
EV2189,HCP101182,3.7199,10.9452
EV2189,HCP101529,9.8083,19.1711
EV2189,HCP101718,6.4888,12.9593
EV2189,HCP101913,8.9638,14.0909
EV2189,HCP102185,3.9432,8.0166
EV2189,HCP102204,0.8835,1.9931
EV2189,HCP102380,1.1808,3.0491
EV2189,HCP102455,2.309,5.7169
EV2190,HCP100111,39.3678,117.489
EV2190,HCP100230,14.9527,38.8495
EV2190,HCP100363,7.5161,16.9952
EV2190,HCP100387,1.9533,4.908
EV2190,HCP100405,1.972,4.9531
EV2190,HCP100811,0.8865,2.2896
EV2190,HCP100882,0.9441,1.9671
EV2190,HCP101037,1.3404,2.8154
EV2190,HCP101408,3.7795,9.3782
EV2190,HCP101432,1.4108,3.3065
EV2190,HCP101505,0.632,1.8101
EV2190,HCP101609,5.1097,10.9698
EV2190,HCP101825,1.2029,2.0604
EV2190,HCP102144,0.7243,1.6826
EV2192,HCP100171,0.2552,0.4488
EV2192,HCP100176,-0.0623,-0.1774
EV2192,HCP100288,-0.1552,-0.3546
EV2192,HCP100510,0.0351,0.0652
EV2192,HCP100511,2.0936,3.6695
EV2192,HCP100578,0.0885,0.1992
EV2192,HCP100583,0.1852,0.3703
EV2192,HCP100607,0.2745,0.6183
EV2192,HCP100633,-0.0162,-0.0323
EV2192,HCP100842,2.3873,6.1486
EV2192,HCP101221,0.1399,0.365
EV2192,HCP101411,-0.0667,-0.1402
EV2192,HCP101426,1.6148,3.7498
EV2192,HCP101440,-0.5239,-1.2166
EV2192,HCP101803,-0.1727,-0.4629
EV2192,HCP101811,0.3201,0.7273
EV2192,HCP101914,-0.0083,-0.0241
EV2192,HCP101962,-0.1127,-0.2096
EV2192,HCP102074,0.1003,0.1848
EV2192,HCP102095,-1.181,-2.5944
EV2192,HCP102112,0.2083,0.5155
EV2192,HCP102147,0.082,0.2625
EV2192,HCP102415,-0.7305,-1.4917
EV2193,HCP100177,-0.6649,-1.6027
EV2193,HCP100431,-1.583,-5.3793
EV2193,HCP100507,0.0063,0.0146
EV2193,HCP100548,-0.1574,-0.453
EV2193,HCP100560,-0.1089,-0.2161
EV2193,HCP100591,-0.8116,-1.9678
EV2193,HCP100630,-0.8712,-1.4881
EV2193,HCP100681,-0.0431,-0.0746
EV2193,HCP100738,-0.0171,-0.0339
EV2193,HCP100870,-0.7348,-1.5444
EV2193,HCP101363,-1.4927,-3.702
EV2193,HCP101426,-1.2724,-2.7799
EV2193,HCP101608,-1.7263,-3.2479
EV2193,HCP101811,0.1584,0.3465
EV2193,HCP101827,-0.2509,-0.8028
EV2193,HCP101956,-0.1592,-0.4256
EV2193,HCP101981,-0.2217,-0.4728
EV2193,HCP102032,-0.3573,-0.8494
EV2193,HCP102078,-0.3233,-0.7726
EV2194,HCP100119,0.3725,0.9194
EV2194,HCP100120,0.184,0.3334
EV2194,HCP100160,15.298,31.703
EV2194,HCP100476,0.4021,0.7628
EV2194,HCP100881,2.3575,4.6109
EV2194,HCP100957,0.9561,2.764
EV2194,HCP101155,1.7691,3.2233
EV2194,HCP101283,1.2834,2.9648
EV2194,HCP101300,3.4958,6.7197
EV2194,HCP101510,3.3928,6.7375
EV2194,HCP101739,5.7244,13.2057
EV2194,HCP101804,0.6608,1.1498
EV2194,HCP101908,1.8576,4.0771
EV2195,HCP100164,-1.5818,-5.4607
EV2195,HCP100178,0.2428,0.4833
EV2195,HCP100255,0.0728,0.1226
EV2195,HCP100309,0.6824,1.3217
EV2195,HCP100370,-2.6995,-7.7917
EV2195,HCP100616,-4.4267,-10.6627
EV2195,HCP100708,0.0939,0.1891
EV2195,HCP100962,-0.2013,-0.347
EV2195,HCP101063,0.2159,0.6492
EV2195,HCP101328,0.2248,0.5717
EV2195,HCP101378,0.1559,0.3498
EV2195,HCP101514,0.013,0.0253
EV2195,HCP101674,-0.335,-0.5981
EV2195,HCP101889,1.8182,4.9354
EV2195,HCP101897,0.0707,0.1524
EV2195,HCP102405,0.3812,0.7918
EV2196,HCP100151,1.8508,3.6964
EV2196,HCP100788,4.1354,11.8068
EV2196,HCP101867,19.3265,40.7017
EV2196,HCP102197,2.5386,9.4154
EV2197,HCP100054,11.578,24.989
EV2197,HCP100072,3.7797,8.511
EV2197,HCP100196,2.9287,5.3106
EV2197,HCP100403,-0.0805,-0.2145
EV2197,HCP100802,2.872,7.4838
EV2197,HCP101108,4.0771,11.3979
EV2197,HCP101149,0.9311,1.6797
EV2197,HCP101271,13.6834,35.1675
EV2197,HCP101530,7.7752,24.8579
EV2197,HCP101545,2.7358,4.9993
EV2197,HCP101572,12.9368,28.7139
EV2197,HCP102317,3.0574,5.6798
EV2198,HCP100284,47.3955,117.1812
EV2198,HCP100496,35.5868,103.6234
EV2198,HCP100676,4.5345,9.7296
EV2198,HCP100904,6.3082,13.0996
EV2198,HCP100985,1.0751,2.8721
EV2198,HCP101627,29.2346,83.6716
EV2198,HCP101692,20.7945,39.3539
EV2198,HCP101988,4.5939,8.412
EV2198,HCP102273,3.429,6.3908
EV2199,HCP100064,0.6136,1.2975
EV2199,HCP100102,-2.1345,-6.2761
EV2199,HCP100335,0.264,0.9017
EV2199,HCP100337,2.6522,7.1152
EV2199,HCP100342,0.1377,0.3664
EV2199,HCP100356,0.0123,0.0304
EV2199,HCP100393,0.104,0.2353
EV2199,HCP100568,-0.4412,-0.806
EV2199,HCP100659,2.6674,5.4499
EV2199,HCP100663,0.0314,0.0686
EV2199,HCP100703,1.0669,2.0416
EV2199,HCP100981,1.0469,2.1098
EV2199,HCP101089,7.0626,18.1474
EV2199,HCP101178,-0.2979,-0.9126
EV2199,HCP101234,0.2293,0.5367
EV2199,HCP101291,1.4167,3.0042
EV2199,HCP101317,2.4282,5.5184
EV2199,HCP101428,0.7549,1.4692
EV2199,HCP101457,0.0575,0.1241
EV2199,HCP101545,0.6848,1.3841
EV2199,HCP101557,-0.0119,-0.027
EV2199,HCP101595,0.0568,0.1484
EV2199,HCP101663,0.0814,0.1644
EV2199,HCP101807,0.1252,0.314
EV2199,HCP101851,-0.0239,-0.055
EV2199,HCP101885,0.4937,1.1706
EV2199,HCP101918,1.1915,2.7022
EV2199,HCP101945,0.1142,0.2845
EV2199,HCP102360,-0.0196,-0.0484
EV2199,HCP102381,0.7771,1.5713
EV2200,HCP100100,-0.0081,-0.0134
EV2200,HCP100344,-2.6665,-5.4238
EV2200,HCP100525,-0.0276,-0.0628
EV2200,HCP100541,0.0184,0.0354
EV2200,HCP100550,2.5625,7.736
EV2200,HCP100651,-0.0027,-0.0059
EV2200,HCP100868,0.0118,0.0357
EV2200,HCP100932,0.1694,0.3756
EV2200,HCP101368,0.2921,0.8083
EV2200,HCP101943,1.4643,3.4848
EV2200,HCP101981,0.0768,0.1741
EV2200,HCP102014,-0.1219,-0.3276
EV2200,HCP102250,0.1903,0.4288
EV2201,HCP100104,20.1815,37.5062
EV2201,HCP100156,13.8962,28.3962
EV2201,HCP100226,3.5127,6.7894
EV2201,HCP100252,16.8959,48.6146
EV2201,HCP100270,28.0,55.2447
EV2201,HCP100353,2.2704,5.8105
EV2201,HCP100385,3.1501,6.6501
EV2201,HCP100503,23.0077,54.9685
EV2201,HCP100567,0.3508,0.8472
EV2201,HCP100679,19.1133,44.4729
EV2201,HCP100750,8.5075,18.5861
EV2201,HCP100837,2.5587,9.3429
EV2201,HCP100894,9.7894,26.7401
EV2201,HCP101069,2.374,5.8453
EV2201,HCP101194,28.5641,51.4406
EV2201,HCP101255,10.7867,26.5528
EV2201,HCP101297,4.7725,10.1858
EV2201,HCP101303,48.7292,120.8238
EV2201,HCP101305,6.3285,13.7001
EV2201,HCP101392,22.549,52.8647
EV2201,HCP101423,2.1401,3.6483
EV2201,HCP101434,1.8213,6.5122
EV2201,HCP101443,17.9142,41.564
EV2201,HCP101466,7.006,16.2667
EV2201,HCP101494,11.9504,21.4053
EV2201,HCP101579,3.9,8.3011
EV2201,HCP101596,9.4721,22.5352
EV2201,HCP101761,14.2139,38.6891
EV2201,HCP101819,1.0965,2.3837
EV2201,HCP101825,3.122,6.046
EV2201,HCP101902,2.8443,6.3244
EV2201,HCP101939,11.0297,23.7475
EV2201,HCP101952,23.7547,53.3592
EV2201,HCP101979,0.5958,1.8382
EV2201,HCP102016,4.4631,13.0938
EV2201,HCP102021,11.9121,39.153
EV2201,HCP102060,10.1663,19.0857
EV2201,HCP102061,38.2865,82.3445
EV2201,HCP102140,6.1567,10.3936
EV2201,HCP102159,31.0172,64.3914
EV2201,HCP102217,14.4831,32.3649
EV2201,HCP102241,15.2788,33.4727
EV2201,HCP102272,8.3474,15.9137
EV2201,HCP102305,9.0462,16.6795
EV2201,HCP102350,6.6118,24.6888
EV2201,HCP102422,16.2421,46.1751
EV2201,HCP102433,22.4612,48.6808
EV2202,HCP100034,-3.9675,-9.9543
EV2202,HCP100551,-0.7907,-1.892
EV2202,HCP100586,-7.5838,-19.8713
EV2202,HCP100609,-4.4079,-9.8538
EV2202,HCP100639,-9.6338,-23.8006
EV2202,HCP100661,-1.2606,-2.6703
EV2202,HCP100954,-0.656,-1.6013
EV2202,HCP101271,-4.3612,-10.8388
EV2202,HCP101274,-0.7216,-1.7507
EV2202,HCP101275,-2.7306,-6.444
EV2202,HCP101636,-1.0337,-2.0226
EV2202,HCP101754,-0.3771,-0.9376
EV2202,HCP101790,-2.9102,-6.8167
EV2202,HCP101865,-1.8472,-3.2864
EV2202,HCP101876,-18.7225,-47.1826
EV2202,HCP101916,-1.2343,-2.791
EV2202,HCP102001,-9.4756,-23.4281
EV2202,HCP102121,-0.2342,-0.4974
EV2202,HCP102175,-1.9605,-3.1487
EV2202,HCP102462,-0.5124,-0.9792
EV2202,HCP102466,-16.3782,-29.0696
EV2203,HCP100026,-4.564,-9.4129
EV2203,HCP100030,-3.6963,-9.5643
EV2203,HCP100109,-0.7807,-2.0857
EV2203,HCP100209,-13.1632,-36.1722
EV2203,HCP100233,0.1821,0.3921
EV2203,HCP100406,-1.9534,-5.7027
EV2203,HCP100426,-0.8587,-1.7679
EV2203,HCP100447,-10.1584,-27.0925
EV2203,HCP100472,-6.2948,-13.8057
EV2203,HCP100564,-3.2341,-6.7412
EV2203,HCP100572,-2.6183,-5.0735
EV2203,HCP100580,-1.3712,-2.8065
EV2203,HCP100671,-19.8389,-46.2948
EV2203,HCP100678,-1.9436,-5.9045
EV2203,HCP100758,-10.4966,-23.5272
EV2203,HCP100836,-2.3936,-6.8804
EV2203,HCP100840,-0.2309,-0.5099
EV2203,HCP100847,-4.5956,-10.7003
EV2203,HCP100908,-19.9704,-61.4802
EV2203,HCP100911,-1.3579,-2.727
EV2203,HCP100914,-10.4472,-21.2652
EV2203,HCP100939,-5.5133,-14.8101
EV2203,HCP100943,-15.2,-41.0479
EV2203,HCP100970,-2.9964,-8.2393
EV2203,HCP100978,-1.8212,-4.2609
EV2203,HCP100999,2.5685,5.5713
EV2203,HCP101022,-0.5603,-1.7748
EV2203,HCP101093,-3.9027,-8.9426
EV2203,HCP101137,-16.8211,-36.1262
EV2203,HCP101169,-3.4139,-11.2449
EV2203,HCP101179,-0.4743,-0.8407
EV2203,HCP101261,-5.0135,-8.4056
EV2203,HCP101419,-12.9254,-31.0326
EV2203,HCP101453,-11.9629,-30.152
EV2203,HCP101471,-6.0909,-13.5971
EV2203,HCP101552,-4.7129,-11.1595
EV2203,HCP101642,-10.5712,-35.225
EV2203,HCP101656,-1.0407,-1.8998
EV2203,HCP101668,-1.2907,-3.274
EV2203,HCP101730,-3.3512,-7.6547
EV2203,HCP101901,-2.9098,-5.5268
EV2203,HCP102039,-0.7523,-1.4492
EV2203,HCP102045,-0.3229,-0.8628
EV2203,HCP102088,-1.6027,-5.033
EV2203,HCP102109,-1.0149,-2.1114
EV2203,HCP102195,-5.2002,-10.065
EV2203,HCP102224,13.3825,35.25
EV2203,HCP102268,-0.5936,-1.0102
EV2203,HCP102321,-9.4601,-19.6004
EV2203,HCP102360,-2.5353,-6.796
EV2203,HCP102389,-11.6388,-19.3791
EV2203,HCP102397,-24.4964,-51.1077
EV2204,HCP100296,0.7566,1.7565
EV2204,HCP100848,1.5832,4.1162
EV2204,HCP101212,4.0586,9.4582
EV2204,HCP101224,1.4558,2.7092
EV2204,HCP101348,0.893,2.2672
EV2204,HCP101585,8.6731,17.1307
EV2204,HCP101610,3.5251,7.9028
EV2204,HCP102110,2.3789,5.7578
EV2204,HCP102265,1.9685,5.6693
EV2204,HCP102306,5.5558,13.061
EV2204,HCP102417,3.3919,6.9547
EV2205,HCP100321,-2.2885,-8.4889
EV2205,HCP100779,-7.0403,-20.8211
EV2205,HCP100953,-1.1737,-2.9018
EV2205,HCP100963,-0.8747,-1.8591
EV2205,HCP101052,0.2726,0.5158
EV2205,HCP101468,-0.7648,-1.8606
EV2205,HCP101535,-1.5312,-3.7884
EV2205,HCP101677,-3.8228,-9.2854
EV2205,HCP102093,-1.5806,-5.0611
EV2205,HCP102207,-1.5424,-2.9881
EV2205,HCP102347,-0.5588,-1.0649
EV2206,HCP100137,-0.4721,-0.9091
EV2206,HCP100168,-1.1912,-2.8426
EV2206,HCP100478,-1.5766,-3.673
EV2206,HCP100539,-0.1028,-0.2425
EV2206,HCP100559,-22.377,-44.602
EV2206,HCP100605,-13.8905,-26.9371
EV2206,HCP100720,-1.1483,-2.5725
EV2206,HCP100961,-4.6297,-8.5269
EV2206,HCP100965,-0.4609,-0.8827
EV2206,HCP101124,-0.5829,-1.1302
EV2206,HCP101278,-0.8346,-1.628
EV2206,HCP101774,-0.1355,-0.2786
EV2206,HCP101787,-1.367,-3.2474
EV2206,HCP101911,-2.338,-5.4856
EV2206,HCP101995,-1.294,-3.5292
EV2206,HCP102060,-1.6387,-3.5631
EV2206,HCP102132,-5.5022,-9.9167
EV2206,HCP102139,-1.6425,-3.4929
EV2206,HCP102211,-0.4661,-1.026
EV2206,HCP102438,-5.0474,-12.9369
EV2207,HCP100076,0.0416,0.0992
EV2207,HCP100280,0.6007,1.474
EV2207,HCP100287,0.7037,1.7612
EV2207,HCP100312,1.8415,4.0387
EV2207,HCP100344,11.719,24.6685
EV2207,HCP100561,0.0115,0.0238
EV2207,HCP100731,0.2563,0.4289
EV2207,HCP100787,2.3455,4.2592
EV2207,HCP101032,1.654,3.6902
EV2207,HCP101074,3.491,7.3562
EV2207,HCP101440,2.5388,5.7729
EV2207,HCP101460,9.6007,28.4915
EV2207,HCP101662,1.3256,3.3989
EV2207,HCP101831,6.6585,16.7725
EV2208,HCP100007,5.9314,10.011
EV2208,HCP100044,2.6382,6.0849
EV2208,HCP100557,8.0041,20.2091
EV2208,HCP100605,2.5056,4.3489
EV2208,HCP100818,5.4613,10.8796
EV2208,HCP100880,3.1665,7.0381
EV2208,HCP101279,2.499,5.641
EV2208,HCP101418,2.5884,5.5061
EV2208,HCP101517,8.7515,27.0633
EV2208,HCP101890,1.9783,4.3815
EV2208,HCP102079,1.568,3.2209
EV2208,HCP102467,1.1108,2.439
EV2209,HCP100114,3.2153,8.4893
EV2209,HCP100224,1.8425,3.7662
EV2209,HCP100418,2.655,5.3146
EV2209,HCP100650,2.8701,6.0167
EV2209,HCP100950,2.3696,4.6345
EV2209,HCP100992,3.1272,5.9964
EV2209,HCP101017,16.3072,36.0805
EV2209,HCP101105,11.1136,25.3407
EV2209,HCP101189,7.6628,18.913
EV2209,HCP101346,5.0632,11.6016
EV2209,HCP101403,11.2563,22.4798
EV2209,HCP101472,9.922,21.893
EV2209,HCP101606,18.0952,51.3378
EV2209,HCP101884,9.527,21.9256
EV2209,HCP102102,4.8645,12.0597
EV2209,HCP102125,0.8876,2.1109
EV2209,HCP102290,0.6061,1.0362
EV2210,HCP100035,1.783,4.4479
EV2210,HCP100178,4.7238,10.3217
EV2210,HCP100240,2.4876,6.1387
EV2210,HCP100311,33.0222,97.0195
EV2210,HCP100369,0.5061,1.0259
EV2210,HCP100529,12.8882,29.7353
EV2210,HCP100573,1.9435,3.9758
EV2210,HCP100616,30.5595,64.1485
EV2210,HCP100621,8.0885,16.5192
EV2210,HCP100708,1.0611,1.9496
EV2210,HCP100768,1.2134,2.7584
EV2210,HCP100896,2.4808,5.7106
EV2210,HCP100913,7.3707,15.401
EV2210,HCP101000,4.5906,7.7169
EV2210,HCP101016,3.2889,5.4685
EV2210,HCP101023,1.2435,2.4656
EV2210,HCP101209,5.011,8.3137
EV2210,HCP101229,0.869,2.0991
EV2210,HCP101430,14.9557,33.6788
EV2210,HCP101454,47.1067,82.1045
EV2210,HCP101493,4.2421,11.1641
EV2210,HCP101541,3.2703,10.111
EV2210,HCP101709,3.3678,7.7256
EV2210,HCP101740,8.5939,15.7898
EV2210,HCP101777,16.8409,28.6779
EV2210,HCP101804,1.1311,2.1717
EV2210,HCP101821,1.9268,5.0706
EV2210,HCP101830,3.8726,13.8217
EV2210,HCP101951,2.982,8.4956
EV2210,HCP102079,1.3614,2.34
EV2210,HCP102192,3.1526,6.2745
EV2210,HCP102326,11.9039,24.3627
EV2210,HCP102330,36.4432,94.5097
EV2210,HCP102357,10.9131,20.5792
EV2210,HCP102395,3.2903,6.405
EV2210,HCP102453,4.6021,12.0391
EV2210,HCP102493,3.6753,7.9696
EV2211,HCP101119,28.3196,56.4947
EV2211,HCP101188,1.0668,2.3958
EV2211,HCP101208,3.5734,8.4983
EV2211,HCP101697,6.4592,14.1454
EV2211,HCP102009,4.7541,10.2724
EV2211,HCP102181,6.2228,12.0831
EV2211,HCP102244,16.7632,59.427
EV2211,HCP102485,8.1538,20.8884
EV2212,HCP100011,-0.7,-1.7283
EV2212,HCP100122,-1.2128,-2.8589
EV2212,HCP100125,-2.9692,-7.4053
EV2212,HCP100140,-0.2582,-0.5156
EV2212,HCP100162,-0.1029,-0.2508
EV2212,HCP100177,-0.4845,-1.2102
EV2212,HCP100194,-0.0686,-0.1788
EV2212,HCP100254,-0.1708,-0.3466
EV2212,HCP100306,-0.3615,-0.6798
EV2212,HCP100347,-0.3174,-0.7003
EV2212,HCP100434,-0.2382,-0.4986
EV2212,HCP100510,-0.0927,-0.1821
EV2212,HCP100546,-0.1288,-0.3576
EV2212,HCP100581,-1.7201,-3.0401
EV2212,HCP100632,-0.0297,-0.0693
EV2212,HCP100697,0.1959,0.405
EV2212,HCP100744,-0.0616,-0.1544
EV2212,HCP100745,-0.1755,-0.4672
EV2212,HCP100874,-0.0705,-0.1671
EV2212,HCP101086,-0.116,-0.2358
EV2212,HCP101099,-0.076,-0.1636
EV2212,HCP101282,-0.2084,-0.5164
EV2212,HCP101293,-1.135,-2.9609
EV2212,HCP101538,-0.6218,-1.0987
EV2212,HCP101564,-0.5274,-1.2688
EV2212,HCP101701,-0.7614,-1.7561
EV2212,HCP101724,-0.0956,-0.2155
EV2212,HCP101735,-0.4233,-0.8846
EV2212,HCP101788,-0.1249,-0.4202
EV2212,HCP102084,-0.5704,-1.5627
EV2212,HCP102162,-1.605,-4.1569
EV2212,HCP102417,-2.1228,-4.1024
EV2212,HCP102447,-1.5687,-2.6739
EV2213,HCP100380,14.8599,36.497
EV2213,HCP100389,16.8684,39.7935
EV2213,HCP100635,2.9149,6.7695
EV2213,HCP100917,2.835,6.5122
EV2213,HCP101349,3.2367,7.1569
EV2213,HCP101905,1.2551,3.1587
EV2213,HCP102073,7.0462,15.4548
EV2213,HCP102122,2.5519,5.3706
EV2213,HCP102136,1.8057,3.1771
EV2214,HCP100163,0.1229,0.2402
EV2214,HCP100530,-0.6177,-1.7513
EV2214,HCP100759,0.0568,0.1097
EV2214,HCP100769,-0.655,-1.1699
EV2214,HCP100771,-0.0374,-0.0952
EV2214,HCP101150,0.2791,0.6891
EV2214,HCP101160,0.6353,1.3458
EV2214,HCP101207,0.8633,3.0647
EV2214,HCP101218,-0.2588,-0.5351
EV2214,HCP101264,0.0137,0.0481
EV2214,HCP101340,-0.5037,-1.3135
EV2214,HCP101416,3.6611,10.6147
EV2214,HCP101437,-0.419,-0.7988
EV2214,HCP101464,3.9367,7.1988
EV2214,HCP101728,0.2248,0.459
EV2214,HCP101934,0.2845,0.7238
EV2214,HCP102043,-0.7038,-1.5317
EV2214,HCP102154,0.1987,0.5771
EV2214,HCP102158,3.6264,6.8313
EV2214,HCP102186,-2.714,-5.5673
EV2214,HCP102313,4.769,8.5751
EV2214,HCP102378,0.1987,0.4306
EV2214,HCP102416,0.0135,0.0287
EV2215,HCP100221,1.4855,3.7655
