event_id,hcp_id,invited_at,channel,eligible_reason
EV2038,HCP102109,2024-10-19,Email,Specialty match
EV2038,HCP101822,2024-10-27,Email,Specialty match
EV2038,HCP101329,2024-09-29,Rep,Product affinity
EV2038,HCP100695,2024-09-25,Rep,Combination of factors
EV2038,HCP100977,2024-10-21,Email,Geographic proximity
EV2038,HCP100806,2024-10-24,Portal,Specialty match
EV2038,HCP102285,2024-10-02,Email,Specialty match
EV2038,HCP101947,2024-10-02,Rep,Product affinity
EV2038,HCP101194,2024-10-08,Rep,Product affinity
EV2038,HCP101763,2024-09-20,Rep,Prior engagement
EV2038,HCP100923,2024-09-27,Rep,Combination of factors
EV2038,HCP102047,2024-10-24,Email,Geographic proximity
EV2038,HCP101010,2024-10-02,Email,Product affinity
EV2038,HCP102269,2024-10-06,Email,Combination of factors
EV2038,HCP100827,2024-10-15,Email,Product affinity
EV2038,HCP100435,2024-09-12,Rep,Specialty match
EV2038,HCP102332,2024-10-05,Rep,Specialty match
EV2038,HCP100528,2024-09-23,Rep,Specialty match
EV2038,HCP100888,2024-10-13,Rep,Specialty match
EV2038,HCP100947,2024-10-02,Email,Product affinity
EV2038,HCP101654,2024-10-20,Phone,Combination of factors
EV2038,HCP100795,2024-10-27,Email,Specialty match
EV2038,HCP100231,2024-10-24,Phone,Geographic proximity
EV2038,HCP100293,2024-10-06,Rep,Combination of factors
EV2038,HCP102496,2024-10-05,Rep,Specialty match
EV2038,HCP101241,2024-10-11,Email,Specialty match
EV2038,HCP100137,2024-10-20,Email,Specialty match
EV2038,HCP100551,2024-10-02,Portal,Specialty match
EV2038,HCP100320,2024-10-15,Portal,Combination of factors
EV2038,HCP101526,2024-10-19,Phone,Specialty match
EV2038,HCP102302,2024-10-03,Portal,Product affinity
EV2038,HCP101058,2024-10-20,Portal,Combination of factors
EV2038,HCP101257,2024-10-25,Email,Combination of factors
EV2038,HCP100939,2024-10-05,Rep,Combination of factors
EV2038,HCP101959,2024-10-23,Email,Product affinity
EV2038,HCP101005,2024-10-09,Rep,Combination of factors
EV2038,HCP101697,2024-10-30,Email,Specialty match
EV2038,HCP101432,2024-10-30,Email,Specialty match
EV2038,HCP100676,2024-10-17,Email,Specialty match
EV2038,HCP100454,2024-10-18,Email,Specialty match
EV2038,HCP100224,2024-10-24,Email,Specialty match
EV2038,HCP100741,2024-10-05,Email,Combination of factors
EV2038,HCP101000,2024-09-19,Rep,Specialty match
EV2038,HCP101364,2024-10-04,Rep,Combination of factors
EV2038,HCP100911,2024-10-26,Portal,Combination of factors
EV2038,HCP102086,2024-10-22,Email,Combination of factors
EV2038,HCP100358,2024-09-22,Rep,Geographic proximity
EV2038,HCP100252,2024-09-09,Rep,Combination of factors
EV2038,HCP101176,2024-10-26,Email,Prior engagement
EV2038,HCP100978,2024-10-08,Email,Combination of factors
EV2038,HCP102374,2024-10-06,Rep,Product affinity
EV2038,HCP100835,2024-10-02,Rep,Geographic proximity
EV2038,HCP102230,2024-10-10,Email,Combination of factors
EV2038,HCP101894,2024-10-28,Phone,Combination of factors
EV2038,HCP101795,2024-10-09,Email,Product affinity
EV2039,HCP100918,2024-10-12,Phone,Product affinity
EV2039,HCP100814,2024-10-05,Rep,Combination of factors
EV2039,HCP100367,2024-09-26,Rep,Geographic proximity
EV2039,HCP102125,2024-10-18,Email,Product affinity
EV2039,HCP101949,2024-10-17,Portal,Product affinity
EV2039,HCP100301,2024-10-26,Email,Combination of factors
EV2039,HCP102376,2024-10-20,Portal,Product affinity
EV2039,HCP102171,2024-10-29,Email,Product affinity
EV2039,HCP101913,2024-09-14,Rep,Geographic proximity
EV2039,HCP101031,2024-10-24,Email,Combination of factors
EV2039,HCP102469,2024-10-11,Email,Specialty match
EV2039,HCP100234,2024-09-14,Rep,Combination of factors
EV2039,HCP100495,2024-09-08,Rep,Combination of factors
EV2039,HCP101416,2024-09-24,Rep,Product affinity
EV2039,HCP100076,2024-09-11,Rep,Product affinity
EV2039,HCP100673,2024-10-15,Email,Geographic proximity
EV2039,HCP101652,2024-10-02,Email,Patient-volume threshold
EV2039,HCP100001,2024-10-30,Email,Combination of factors
EV2039,HCP101829,2024-10-08,Email,Product affinity
EV2039,HCP101452,2024-10-05,Email,Specialty match
EV2039,HCP100666,2024-10-22,Email,Product affinity
EV2039,HCP100962,2024-10-09,Rep,Combination of factors
EV2039,HCP100680,2024-10-07,Portal,Combination of factors
EV2039,HCP102395,2024-10-31,Phone,Combination of factors
EV2039,HCP100006,2024-10-09,Rep,Product affinity
EV2039,HCP101230,2024-10-11,Email,Combination of factors
EV2039,HCP100551,2024-10-20,Email,Product affinity
EV2039,HCP102405,2024-10-10,Portal,Product affinity
EV2039,HCP101343,2024-10-30,Email,Product affinity
EV2039,HCP100537,2024-10-02,Rep,Product affinity
EV2039,HCP101740,2024-10-30,Email,Combination of factors
EV2039,HCP101744,2024-09-30,Rep,Product affinity
EV2039,HCP101517,2024-10-16,Phone,Patient-volume threshold
EV2039,HCP101304,2024-10-09,Email,Product affinity
EV2039,HCP101694,2024-10-05,Rep,Combination of factors
EV2039,HCP101425,2024-10-14,Rep,Combination of factors
EV2039,HCP100378,2024-09-09,Rep,Combination of factors
EV2039,HCP101213,2024-10-10,Email,Product affinity
EV2039,HCP101209,2024-10-04,Email,Combination of factors
EV2039,HCP100969,2024-10-13,Email,Combination of factors
EV2039,HCP101645,2024-10-25,Phone,Geographic proximity
EV2039,HCP100632,2024-10-04,Rep,Combination of factors
EV2039,HCP101510,2024-10-20,Portal,Product affinity
EV2039,HCP100119,2024-10-23,Email,Product affinity
EV2039,HCP101795,2024-09-26,Rep,Prior engagement
EV2039,HCP100472,2024-10-05,Rep,Combination of factors
EV2039,HCP101651,2024-10-16,Email,Product affinity
EV2039,HCP101168,2024-10-09,Email,Product affinity
EV2039,HCP100430,2024-10-03,Email,Geographic proximity
EV2039,HCP100035,2024-10-31,Phone,Specialty match
EV2039,HCP101276,2024-10-16,Rep,Patient-volume threshold
EV2039,HCP101560,2024-10-07,Email,Geographic proximity
EV2039,HCP101503,2024-09-09,Rep,Product affinity
EV2039,HCP102244,2024-09-20,Rep,Patient-volume threshold
EV2039,HCP100467,2024-10-12,Email,Geographic proximity
EV2039,HCP100173,2024-10-31,Phone,Combination of factors
EV2039,HCP101167,2024-10-25,Email,Combination of factors
EV2039,HCP102165,2024-10-12,Email,Combination of factors
EV2039,HCP102499,2024-10-16,Email,Specialty match
EV2039,HCP101775,2024-10-08,Email,Combination of factors
EV2039,HCP100533,2024-10-03,Email,Geographic proximity
EV2039,HCP101014,2024-10-15,Email,Combination of factors
EV2039,HCP101855,2024-10-18,Email,Geographic proximity
EV2039,HCP101713,2024-09-22,Rep,Specialty match
EV2039,HCP102158,2024-10-06,Email,Product affinity
EV2039,HCP102173,2024-09-07,Rep,Geographic proximity
EV2039,HCP101135,2024-10-12,Phone,Specialty match
EV2039,HCP101889,2024-10-15,Phone,Product affinity
EV2039,HCP102141,2024-09-24,Rep,Prior engagement
EV2039,HCP102313,2024-10-05,Portal,Product affinity
EV2039,HCP102033,2024-10-24,Email,Combination of factors
EV2039,HCP100405,2024-10-14,Portal,Geographic proximity
EV2039,HCP100027,2024-10-01,Rep,Combination of factors
EV2039,HCP101600,2024-10-18,Email,Specialty match
EV2039,HCP100370,2024-10-30,Email,Product affinity
EV2039,HCP100952,2024-10-22,Email,Product affinity
EV2039,HCP102090,2024-10-23,Email,Geographic proximity
EV2039,HCP102030,2024-10-13,Email,Product affinity
EV2039,HCP102358,2024-10-18,Phone,Product affinity
EV2039,HCP100579,2024-10-08,Email,Combination of factors
EV2039,HCP100894,2024-10-16,Email,Product affinity
EV2039,HCP100502,2024-10-29,Phone,Product affinity
EV2039,HCP100922,2024-10-14,Email,Geographic proximity
EV2039,HCP101977,2024-10-07,Rep,Geographic proximity
EV2039,HCP101010,2024-10-29,Email,Combination of factors
EV2039,HCP102319,2024-10-14,Rep,Geographic proximity
EV2039,HCP102357,2024-10-12,Email,Product affinity
EV2039,HCP100122,2024-10-07,Rep,Patient-volume threshold
EV2039,HCP101599,2024-09-16,Rep,Product affinity
EV2039,HCP100806,2024-10-24,Email,Combination of factors
EV2039,HCP100261,2024-10-27,Email,Product affinity
EV2039,HCP100733,2024-10-13,Phone,Geographic proximity
EV2039,HCP100866,2024-09-15,Rep,Combination of factors
EV2039,HCP100572,2024-09-09,Rep,Combination of factors
EV2039,HCP101973,2024-10-25,Email,Product affinity
EV2039,HCP101000,2024-10-25,Phone,Geographic proximity
EV2039,HCP101278,2024-10-21,Portal,Combination of factors
EV2039,HCP101459,2024-10-24,Email,Product affinity
EV2039,HCP101920,2024-11-01,Phone,Specialty match
EV2039,HCP101963,2024-10-05,Email,Combination of factors
EV2039,HCP100562,2024-10-30,Email,Combination of factors
EV2039,HCP102155,2024-10-05,Email,Combination of factors
EV2039,HCP101197,2024-10-16,Email,Product affinity
EV2039,HCP102378,2024-10-14,Phone,Specialty match
EV2039,HCP102137,2024-10-05,Rep,Product affinity
EV2039,HCP100992,2024-10-27,Email,Combination of factors
EV2039,HCP100311,2024-10-22,Phone,Product affinity
EV2039,HCP101696,2024-10-01,Rep,Product affinity
EV2039,HCP101632,2024-10-26,Portal,Combination of factors
EV2039,HCP100163,2024-10-05,Email,Specialty match
EV2039,HCP100506,2024-10-25,Phone,Combination of factors
EV2039,HCP100266,2024-10-11,Rep,Combination of factors
EV2039,HCP101354,2024-10-09,Portal,Product affinity
EV2039,HCP100859,2024-10-14,Email,Product affinity
EV2039,HCP100961,2024-09-21,Rep,Patient-volume threshold
EV2039,HCP101536,2024-10-03,Email,Product affinity
EV2039,HCP101938,2024-09-19,Rep,Specialty match
EV2039,HCP101218,2024-10-15,Email,Prior engagement
EV2039,HCP101493,2024-10-22,Email,Combination of factors
EV2039,HCP102005,2024-10-22,Phone,Specialty match
EV2039,HCP102371,2024-10-21,Email,Prior engagement
EV2039,HCP102490,2024-09-29,Portal,Combination of factors
EV2039,HCP100769,2024-10-10,Email,Combination of factors
EV2039,HCP100649,2024-10-20,Phone,Product affinity
EV2039,HCP101283,2024-10-03,Email,Combination of factors
EV2039,HCP101912,2024-10-25,Email,Geographic proximity
EV2039,HCP101441,2024-10-09,Rep,Product affinity
EV2039,HCP100207,2024-10-18,Email,Prior engagement
EV2039,HCP100411,2024-10-06,Email,Combination of factors
EV2039,HCP101821,2024-10-12,Email,Product affinity
EV2039,HCP101292,2024-10-17,Email,Geographic proximity
EV2039,HCP101462,2024-10-24,Email,Specialty match
EV2039,HCP101656,2024-10-10,Email,Geographic proximity
EV2039,HCP100759,2024-10-04,Rep,Specialty match
EV2039,HCP100795,2024-10-10,Email,Geographic proximity
EV2039,HCP100718,2024-09-08,Rep,Product affinity
EV2039,HCP100881,2024-09-20,Rep,Product affinity
EV2039,HCP102191,2024-09-28,Rep,Patient-volume threshold
EV2039,HCP100191,2024-09-25,Rep,Product affinity
EV2039,HCP100616,2024-09-18,Rep,Patient-volume threshold
EV2039,HCP101194,2024-10-08,Rep,Combination of factors
EV2039,HCP101297,2024-10-12,Email,Combination of factors
EV2039,HCP101882,2024-09-19,Rep,Geographic proximity
EV2039,HCP100252,2024-10-05,Email,Combination of factors
EV2039,HCP102177,2024-10-15,Email,Combination of factors
EV2039,HCP102343,2024-09-12,Rep,Combination of factors
EV2039,HCP100465,2024-10-12,Phone,Combination of factors
EV2039,HCP102192,2024-10-12,Phone,Product affinity
EV2039,HCP102163,2024-10-25,Email,Combination of factors
EV2039,HCP101147,2024-10-05,Rep,Combination of factors
EV2039,HCP102174,2024-09-16,Rep,Combination of factors
EV2039,HCP100883,2024-09-26,Rep,Combination of factors
EV2039,HCP100726,2024-09-30,Rep,Combination of factors
EV2039,HCP101418,2024-09-19,Rep,Product affinity
EV2039,HCP102206,2024-10-10,Portal,Product affinity
EV2039,HCP101751,2024-10-27,Email,Combination of factors
EV2039,HCP100834,2024-10-05,Email,Product affinity
EV2039,HCP100728,2024-10-04,Email,Product affinity
EV2039,HCP100793,2024-09-07,Rep,Product affinity
EV2039,HCP100516,2024-10-17,Phone,Combination of factors
EV2039,HCP101616,2024-10-04,Portal,Combination of factors
EV2039,HCP101838,2024-10-22,Email,Combination of factors
EV2039,HCP100369,2024-10-06,Rep,Product affinity
EV2039,HCP101811,2024-09-07,Rep,Combination of factors
EV2039,HCP102458,2024-10-03,Email,Product affinity
EV2039,HCP100103,2024-09-25,Rep,Combination of factors
EV2039,HCP101497,2024-09-30,Portal,Combination of factors
EV2039,HCP101016,2024-10-16,Email,Combination of factors
EV2039,HCP100823,2024-10-20,Phone,Product affinity
EV2039,HCP100791,2024-10-09,Email,Product affinity
EV2039,HCP100545,2024-10-24,Email,Combination of factors
EV2039,HCP100488,2024-10-15,Email,Specialty match
EV2039,HCP101051,2024-10-10,Email,Product affinity
EV2039,HCP100595,2024-10-02,Rep,Combination of factors
EV2039,HCP101754,2024-10-30,Phone,Specialty match
EV2039,HCP100638,2024-10-14,Email,Product affinity
EV2039,HCP100771,2024-09-09,Rep,Specialty match
EV2039,HCP100767,2024-09-16,Rep,Product affinity
EV2039,HCP100024,2024-10-12,Email,Geographic proximity
EV2039,HCP101867,2024-09-25,Rep,Patient-volume threshold
EV2039,HCP101810,2024-10-20,Email,Specialty match
EV2039,HCP100363,2024-10-06,Rep,Patient-volume threshold
EV2039,HCP102147,2024-11-01,Phone,Product affinity
EV2039,HCP101460,2024-09-24,Rep,Patient-volume threshold
EV2039,HCP101269,2024-10-13,Phone,Geographic proximity
EV2039,HCP100199,2024-09-21,Rep,Combination of factors
EV2039,HCP100777,2024-10-10,Rep,Combination of factors
EV2039,HCP101145,2024-10-21,Phone,Product affinity
EV2039,HCP102291,2024-10-20,Email,Geographic proximity
EV2039,HCP101723,2024-10-12,Phone,Specialty match
EV2039,HCP100160,2024-10-17,Email,Product affinity
EV2039,HCP102266,2024-10-13,Email,Combination of factors
EV2039,HCP102472,2024-09-23,Rep,Product affinity
EV2039,HCP101098,2024-09-12,Rep,Product affinity
EV2039,HCP101056,2024-10-13,Rep,Patient-volume threshold
EV2039,HCP100722,2024-10-06,Email,Specialty match
EV2039,HCP102314,2024-10-05,Portal,Combination of factors
EV2039,HCP100620,2024-10-07,Rep,Combination of factors
EV2039,HCP100809,2024-10-21,Portal,Product affinity
EV2039,HCP100712,2024-10-01,Portal,Prior engagement
EV2039,HCP100112,2024-10-12,Email,Geographic proximity
EV2039,HCP102154,2024-10-26,Email,Geographic proximity
EV2039,HCP102379,2024-10-03,Rep,Product affinity
EV2039,HCP101593,2024-10-27,Portal,Geographic proximity
EV2039,HCP100302,2024-10-05,Rep,Patient-volume threshold
EV2039,HCP100906,2024-09-07,Rep,Geographic proximity
EV2039,HCP100459,2024-10-07,Email,Product affinity
EV2039,HCP102426,2024-10-16,Phone,Combination of factors
EV2039,HCP101207,2024-10-30,Email,Product affinity
EV2039,HCP101163,2024-09-12,Rep,Patient-volume threshold
EV2039,HCP100455,2024-10-24,Phone,Combination of factors
EV2039,HCP100263,2024-10-22,Portal,Combination of factors
EV2039,HCP100421,2024-10-06,Email,Combination of factors
EV2039,HCP100569,2024-10-09,Email,Geographic proximity
EV2039,HCP101325,2024-10-19,Portal,Product affinity
EV2039,HCP102061,2024-10-06,Email,Patient-volume threshold
EV2039,HCP100093,2024-10-15,Email,Combination of factors
EV2039,HCP101150,2024-10-14,Email,Patient-volume threshold
EV2039,HCP100164,2024-09-28,Portal,Product affinity
EV2039,HCP100397,2024-11-01,Phone,Geographic proximity
EV2039,HCP100478,2024-10-10,Rep,Specialty match
EV2039,HCP101877,2024-10-30,Email,Product affinity
EV2039,HCP102262,2024-09-29,Rep,Combination of factors
EV2039,HCP100753,2024-09-17,Rep,Patient-volume threshold
EV2039,HCP101702,2024-10-20,Portal,Product affinity
EV2039,HCP101830,2024-09-24,Rep,Product affinity
EV2039,HCP102123,2024-10-07,Email,Specialty match
EV2039,HCP101223,2024-10-24,Phone,Product affinity
EV2039,HCP102431,2024-10-09,Email,Product affinity
EV2039,HCP101608,2024-10-31,Phone,Combination of factors
EV2039,HCP100013,2024-10-06,Portal,Geographic proximity
EV2039,HCP100198,2024-10-04,Rep,Geographic proximity
EV2039,HCP100949,2024-10-23,Phone,Specialty match
EV2040,HCP101266,2024-09-27,Rep,Geographic proximity
EV2040,HCP100213,2024-10-31,Email,Combination of factors
EV2040,HCP100288,2024-10-29,Email,Product affinity
EV2040,HCP101055,2024-11-11,Email,Product affinity
EV2040,HCP100591,2024-10-27,Email,Product affinity
EV2040,HCP101962,2024-10-12,Rep,Product affinity
EV2040,HCP100078,2024-10-03,Rep,Product affinity
EV2040,HCP100873,2024-10-13,Rep,Product affinity
EV2040,HCP102130,2024-10-26,Email,Combination of factors
EV2040,HCP100394,2024-10-24,Email,Specialty match
EV2040,HCP100258,2024-10-20,Email,Product affinity
EV2040,HCP101368,2024-11-10,Email,Product affinity
EV2040,HCP100748,2024-10-09,Rep,Product affinity
EV2040,HCP101570,2024-11-07,Email,Specialty match
EV2040,HCP101542,2024-09-22,Rep,Product affinity
EV2040,HCP100921,2024-10-22,Email,Combination of factors
EV2040,HCP101831,2024-09-29,Rep,Product affinity
EV2040,HCP101912,2024-10-30,Phone,Combination of factors
EV2040,HCP101828,2024-10-21,Email,Specialty match
EV2040,HCP101373,2024-10-28,Email,Specialty match
EV2040,HCP101811,2024-10-15,Portal,Product affinity
EV2040,HCP100409,2024-10-20,Rep,Prior engagement
EV2040,HCP101626,2024-10-23,Rep,Combination of factors
EV2040,HCP101871,2024-10-16,Email,Product affinity
EV2040,HCP102417,2024-10-07,Rep,Product affinity
EV2040,HCP100122,2024-10-29,Rep,Product affinity
EV2040,HCP101092,2024-11-12,Email,Product affinity
EV2040,HCP101956,2024-10-17,Email,Product affinity
EV2040,HCP101212,2024-10-03,Rep,Product affinity
EV2040,HCP101422,2024-11-04,Email,Product affinity
EV2040,HCP100933,2024-10-19,Rep,Product affinity
EV2040,HCP102115,2024-11-04,Email,Specialty match
EV2040,HCP100515,2024-10-19,Rep,Product affinity
EV2040,HCP101449,2024-10-04,Rep,Specialty match
EV2040,HCP100872,2024-10-23,Email,Patient-volume threshold
EV2040,HCP101355,2024-10-21,Email,Combination of factors
EV2040,HCP100452,2024-10-23,Email,Product affinity
EV2040,HCP102299,2024-11-04,Phone,Specialty match
EV2040,HCP101222,2024-10-19,Portal,Specialty match
EV2040,HCP100928,2024-11-02,Email,Combination of factors
EV2040,HCP100697,2024-11-09,Email,Combination of factors
EV2040,HCP101724,2024-11-12,Email,Geographic proximity
EV2040,HCP100245,2024-10-26,Portal,Patient-volume threshold
EV2040,HCP102101,2024-10-03,Rep,Specialty match
EV2040,HCP101943,2024-11-09,Phone,Product affinity
EV2040,HCP102081,2024-11-05,Email,Patient-volume threshold
EV2041,HCP102109,2024-10-30,Email,Specialty match
EV2041,HCP101169,2024-10-23,Rep,Product affinity
EV2041,HCP100820,2024-10-21,Email,Product affinity
EV2041,HCP100169,2024-10-25,Email,Combination of factors
EV2041,HCP101873,2024-10-11,Portal,Specialty match
EV2041,HCP100047,2024-10-07,Portal,Product affinity
EV2041,HCP100247,2024-11-02,Email,Combination of factors
EV2041,HCP102230,2024-11-10,Phone,Combination of factors
EV2041,HCP102174,2024-10-18,Email,Combination of factors
EV2041,HCP101404,2024-10-19,Rep,Product affinity
EV2041,HCP100156,2024-10-03,Rep,Combination of factors
EV2041,HCP101349,2024-10-24,Portal,Combination of factors
EV2041,HCP101568,2024-10-29,Email,Combination of factors
EV2041,HCP101668,2024-10-01,Rep,Product affinity
EV2041,HCP102195,2024-10-18,Rep,Product affinity
EV2041,HCP100825,2024-10-28,Rep,Specialty match
EV2041,HCP102001,2024-11-13,Email,Patient-volume threshold
EV2041,HCP100609,2024-11-10,Portal,Combination of factors
EV2041,HCP100500,2024-11-04,Email,Combination of factors
EV2041,HCP101040,2024-10-27,Email,Product affinity
EV2041,HCP100564,2024-10-18,Email,Product affinity
