hcp_id,date,rep_calls,emails,samples,other_events
HCP100658,2024-05-01,3,9,7,1
HCP100658,2024-06-01,1,2,4,1
HCP100658,2024-07-01,2,4,7,0
HCP100658,2024-08-01,2,1,12,0
HCP100658,2024-09-01,2,7,6,0
HCP100658,2024-10-01,2,9,3,1
HCP100658,2024-11-01,3,1,10,0
HCP100658,2024-12-01,0,4,0,2
HCP100658,2025-01-01,1,4,3,1
HCP100658,2025-02-01,4,6,15,1
HCP100658,2025-03-01,4,2,13,0
HCP100658,2025-04-01,3,4,11,0
HCP100658,2025-05-01,1,3,4,1
HCP100658,2025-06-01,3,5,9,0
HCP100658,2025-07-01,2,3,9,1
HCP100658,2025-08-01,2,7,6,1
HCP100658,2025-09-01,3,7,9,0
HCP100658,2025-10-01,3,6,6,0
HCP100658,2025-11-01,3,6,9,0
HCP100658,2025-12-01,1,1,3,1
HCP100658,2026-01-01,2,4,3,1
HCP100658,2026-02-01,4,9,13,0
HCP100658,2026-03-01,4,1,15,0
HCP100658,2026-04-01,1,3,2,1
HCP100658,2026-05-01,2,5,5,0
HCP100658,2026-06-01,6,5,24,1
HCP100658,2026-07-01,4,3,11,0
HCP100658,2026-08-01,3,6,13,0
HCP100659,2024-01-01,9,9,9,0
HCP100659,2024-02-01,11,6,12,1
HCP100659,2024-03-01,8,2,6,1
HCP100659,2024-04-01,10,5,15,1
HCP100659,2024-05-01,8,0,10,0
HCP100659,2024-06-01,6,4,5,0
HCP100659,2024-07-01,8,6,9,1
HCP100659,2024-08-01,11,5,13,2
HCP100659,2024-09-01,8,5,5,0
HCP100659,2024-10-01,4,7,5,0
HCP100659,2024-11-01,13,4,15,0
HCP100659,2024-12-01,5,2,5,0
HCP100659,2025-01-01,14,7,19,0
HCP100659,2025-02-01,13,6,15,0
HCP100659,2025-03-01,9,4,11,0
HCP100659,2025-04-01,5,4,3,2
HCP100659,2025-05-01,7,3,9,0
HCP100659,2025-06-01,7,4,5,0
HCP100659,2025-07-01,5,4,8,0
HCP100659,2025-08-01,6,5,10,1
HCP100659,2025-09-01,8,3,13,2
HCP100659,2025-10-01,6,5,6,1
HCP100659,2025-11-01,9,1,14,0
HCP100659,2025-12-01,14,6,16,0
HCP100659,2026-01-01,9,3,11,0
HCP100659,2026-02-01,15,7,13,1
HCP100659,2026-03-01,7,3,9,0
HCP100659,2026-04-01,10,4,16,1
HCP100659,2026-05-01,6,4,7,0
HCP100659,2026-06-01,5,4,4,0
HCP100659,2026-07-01,7,2,8,1
HCP100659,2026-08-01,7,9,9,0
HCP100660,2024-01-01,0,2,0,0
HCP100660,2024-02-01,0,2,0,0
HCP100660,2024-03-01,0,1,0,0
HCP100660,2024-04-01,0,3,0,0
HCP100660,2024-05-01,0,0,0,0
HCP100660,2024-06-01,0,2,0,0
HCP100660,2024-07-01,0,0,0,0
HCP100660,2024-08-01,0,4,0,0
HCP100660,2024-09-01,0,1,0,1
HCP100660,2024-10-01,0,0,0,0
HCP100660,2024-11-01,0,2,0,0
HCP100660,2024-12-01,0,1,0,1
HCP100660,2025-01-01,0,3,0,1
HCP100660,2025-02-01,0,2,0,0
HCP100660,2025-03-01,0,2,0,0
HCP100660,2025-04-01,0,3,0,0
HCP100660,2025-05-01,0,5,0,0
HCP100660,2025-06-01,0,1,0,0
HCP100660,2025-07-01,0,2,0,0
HCP100660,2025-08-01,0,1,0,0
HCP100660,2025-09-01,0,2,0,0
HCP100660,2025-10-01,0,2,0,0
HCP100660,2025-11-01,0,0,0,0
HCP100660,2025-12-01,0,1,0,0
HCP100660,2026-01-01,0,3,0,0
HCP100660,2026-02-01,0,3,0,1
HCP100660,2026-03-01,0,2,0,0
HCP100660,2026-04-01,0,0,0,0
HCP100660,2026-05-01,0,2,0,0
HCP100660,2026-06-01,0,6,0,0
HCP100660,2026-07-01,0,2,0,0
HCP100660,2026-08-01,0,0,0,1
HCP100661,2024-01-01,3,4,7,0
HCP100661,2024-02-01,0,6,0,0
HCP100661,2024-03-01,1,2,3,1
HCP100661,2024-04-01,1,8,1,1
HCP100661,2024-05-01,1,8,2,2
HCP100661,2024-06-01,1,8,4,1
HCP100661,2024-07-01,5,8,5,0
HCP100661,2024-08-01,2,10,4,0
HCP100661,2024-09-01,1,6,3,1
HCP100661,2024-10-01,5,6,9,2
HCP100661,2024-11-01,2,9,7,0
HCP100661,2024-12-01,2,4,2,1
HCP100661,2025-01-01,4,8,12,2
HCP100661,2025-02-01,3,2,8,0
HCP100661,2025-03-01,0,12,0,0
HCP100661,2025-04-01,5,3,12,3
HCP100661,2025-05-01,1,3,2,0
HCP100661,2025-06-01,3,2,5,0
HCP100661,2025-07-01,2,5,2,0
HCP100661,2025-08-01,2,9,2,0
HCP100661,2025-09-01,1,6,1,1
HCP100661,2025-10-01,1,3,2,1
HCP100661,2025-11-01,0,3,0,1
HCP100661,2025-12-01,2,6,3,1
HCP100661,2026-01-01,1,8,1,1
HCP100661,2026-02-01,1,4,1,4
HCP100661,2026-03-01,1,3,3,0
HCP100661,2026-04-01,4,7,10,0
HCP100661,2026-05-01,2,10,5,4
HCP100661,2026-06-01,4,3,10,1
HCP100661,2026-07-01,4,6,15,1
HCP100661,2026-08-01,8,2,15,0
HCP100662,2024-01-01,0,6,0,0
HCP100662,2024-02-01,0,1,0,1
HCP100662,2024-03-01,0,6,0,0
HCP100662,2024-04-01,0,5,0,1
HCP100662,2024-05-01,1,1,1,0
HCP100662,2024-06-01,0,4,0,0
HCP100662,2024-07-01,0,5,0,0
HCP100662,2024-08-01,0,4,0,2
HCP100662,2024-09-01,0,2,0,0
HCP100662,2024-10-01,1,2,0,1
HCP100662,2024-11-01,1,6,0,0
HCP100662,2024-12-01,0,2,0,0
HCP100662,2025-01-01,1,2,0,0
HCP100662,2025-02-01,1,7,1,0
HCP100662,2025-03-01,2,10,3,1
HCP100662,2025-04-01,0,2,0,0
HCP100662,2025-05-01,0,5,0,0
HCP100662,2025-06-01,1,4,1,0
HCP100662,2025-07-01,1,5,1,0
HCP100662,2025-08-01,1,2,0,2
HCP100662,2025-09-01,0,2,0,0
HCP100662,2025-10-01,0,4,0,0
HCP100662,2025-11-01,1,9,0,0
HCP100662,2025-12-01,0,5,0,0
HCP100662,2026-01-01,2,2,2,2
HCP100662,2026-02-01,2,7,0,0
HCP100662,2026-03-01,1,3,1,1
HCP100662,2026-04-01,0,4,0,0
HCP100662,2026-05-01,0,8,0,0
HCP100662,2026-06-01,0,5,0,1
HCP100662,2026-07-01,2,2,0,1
HCP100662,2026-08-01,0,2,0,1
HCP100663,2024-01-01,9,9,36,0
HCP100663,2024-02-01,5,5,19,1
HCP100663,2024-03-01,5,8,14,0
HCP100663,2024-04-01,3,6,9,0
HCP100663,2024-05-01,9,6,21,0
HCP100663,2024-06-01,4,4,15,0
HCP100663,2024-07-01,4,5,10,0
HCP100663,2024-08-01,3,7,13,2
HCP100663,2024-09-01,10,6,33,0
HCP100663,2024-10-01,5,2,16,1
HCP100663,2024-11-01,8,5,27,0
HCP100663,2024-12-01,12,5,42,1
HCP100663,2025-01-01,8,3,18,0
HCP100663,2025-02-01,7,7,20,0
HCP100663,2025-03-01,4,11,10,1
HCP100663,2025-04-01,3,5,6,2
HCP100663,2025-05-01,10,6,27,1
HCP100663,2025-06-01,3,4,11,0
HCP100663,2025-07-01,4,3,10,1
HCP100663,2025-08-01,7,3,19,0
HCP100663,2025-09-01,6,5,18,0
HCP100663,2025-10-01,3,5,6,1
HCP100663,2025-11-01,5,3,20,0
HCP100663,2025-12-01,9,4,25,1
HCP100663,2026-01-01,5,4,8,1
HCP100663,2026-02-01,8,6,22,1
HCP100663,2026-03-01,5,2,15,1
HCP100663,2026-04-01,9,7,29,0
HCP100663,2026-05-01,9,4,27,0
HCP100663,2026-06-01,9,4,30,0
HCP100663,2026-07-01,4,3,12,0
HCP100663,2026-08-01,10,8,34,1
HCP100664,2024-01-01,4,3,15,0
HCP100664,2024-02-01,2,4,2,0
HCP100664,2024-03-01,3,7,9,0
HCP100664,2024-04-01,4,7,12,1
HCP100664,2024-05-01,2,3,3,0
HCP100664,2024-06-01,2,2,7,1
HCP100664,2024-07-01,5,8,11,0
HCP100664,2024-08-01,1,1,4,0
HCP100664,2024-09-01,4,3,8,1
HCP100664,2024-10-01,6,5,13,0
HCP100664,2024-11-01,4,6,16,1
HCP100664,2024-12-01,1,5,5,0
HCP100664,2025-01-01,2,4,6,0
HCP100664,2025-02-01,5,6,12,0
HCP100664,2025-03-01,0,8,0,0
HCP100664,2025-04-01,3,8,7,1
HCP100664,2025-05-01,2,5,5,0
HCP100664,2025-06-01,4,4,12,1
HCP100664,2025-07-01,6,4,12,1
HCP100664,2025-08-01,2,4,2,0
HCP100664,2025-09-01,2,7,1,0
HCP100664,2025-10-01,2,5,2,1
HCP100664,2025-11-01,4,6,16,0
HCP100664,2025-12-01,6,3,13,1
HCP100664,2026-01-01,3,5,3,1
HCP100664,2026-02-01,3,5,4,0
HCP100664,2026-03-01,5,6,11,0
HCP100664,2026-04-01,0,3,0,0
HCP100664,2026-05-01,2,4,6,0
HCP100664,2026-06-01,3,4,3,0
HCP100664,2026-07-01,1,3,1,0
HCP100664,2026-08-01,3,2,10,0
HCP100665,2024-01-01,1,3,2,0
HCP100665,2024-02-01,2,5,4,0
HCP100665,2024-03-01,3,6,12,0
HCP100665,2024-04-01,0,6,0,0
HCP100665,2024-05-01,4,5,12,1
HCP100665,2024-06-01,2,6,2,0
HCP100665,2024-07-01,1,1,0,0
HCP100665,2024-08-01,3,1,6,0
HCP100665,2024-09-01,1,8,6,0
HCP100665,2024-10-01,0,6,0,2
HCP100665,2024-11-01,0,4,0,0
HCP100665,2024-12-01,0,2,0,0
HCP100665,2025-01-01,2,2,11,0
HCP100665,2025-02-01,1,4,2,0
HCP100665,2025-03-01,1,7,1,0
HCP100665,2025-04-01,1,10,2,0
HCP100665,2025-05-01,0,5,0,1
HCP100665,2025-06-01,0,4,0,0
HCP100665,2025-07-01,0,1,0,1
HCP100665,2025-08-01,1,1,3,0
HCP100665,2025-09-01,0,3,0,0
HCP100665,2025-10-01,1,4,6,0
HCP100665,2025-11-01,1,6,2,0
HCP100665,2025-12-01,2,3,2,0
HCP100665,2026-01-01,0,9,0,1
HCP100665,2026-02-01,4,4,17,1
HCP100665,2026-03-01,0,4,0,0
HCP100665,2026-04-01,4,6,6,0
HCP100665,2026-05-01,0,3,0,0
HCP100665,2026-06-01,3,4,4,0
HCP100665,2026-07-01,0,7,0,0
HCP100665,2026-08-01,0,4,0,1
HCP100666,2024-01-01,0,10,0,1
HCP100666,2024-02-01,0,3,0,1
HCP100666,2024-03-01,0,4,0,1
HCP100666,2024-04-01,0,6,0,1
HCP100666,2024-05-01,2,9,7,0
HCP100666,2024-06-01,1,6,2,1
HCP100666,2024-07-01,0,4,0,1
HCP100666,2024-08-01,0,7,0,1
HCP100666,2024-09-01,1,9,4,0
HCP100666,2024-10-01,2,8,5,0
HCP100666,2024-11-01,2,10,5,0
HCP100666,2024-12-01,1,5,1,0
HCP100666,2025-01-01,0,5,0,0
HCP100666,2025-02-01,2,3,7,2
HCP100666,2025-03-01,1,5,1,0
HCP100666,2025-04-01,0,6,0,0
HCP100666,2025-05-01,3,7,4,0
HCP100666,2025-06-01,2,8,4,0
HCP100666,2025-07-01,1,4,0,0
HCP100666,2025-08-01,1,5,1,2
HCP100666,2025-09-01,3,14,5,0
HCP100666,2025-10-01,0,5,0,1
HCP100666,2025-11-01,1,7,0,0
HCP100666,2025-12-01,0,4,0,0
HCP100666,2026-01-01,3,8,10,0
HCP100666,2026-02-01,0,5,0,0
HCP100666,2026-03-01,2,10,6,0
HCP100666,2026-04-01,0,10,0,1
HCP100666,2026-05-01,2,7,9,1
HCP100666,2026-06-01,1,9,2,0
HCP100666,2026-07-01,1,5,2,0
HCP100666,2026-08-01,0,5,0,1
HCP100667,2024-01-01,0,5,0,0
HCP100667,2024-02-01,0,7,0,0
HCP100667,2024-03-01,1,4,4,1
HCP100667,2024-04-01,1,7,2,0
HCP100667,2024-05-01,0,4,0,0
HCP100667,2024-06-01,2,7,8,0
HCP100667,2024-07-01,0,5,0,1
HCP100667,2024-08-01,0,7,0,0
HCP100667,2024-09-01,0,7,0,1
HCP100667,2024-10-01,0,5,0,0
HCP100667,2024-11-01,0,4,0,1
HCP100667,2024-12-01,0,1,0,0
HCP100667,2025-01-01,0,3,0,1
HCP100667,2025-02-01,0,5,0,1
HCP100667,2025-03-01,1,4,3,1
HCP100667,2025-04-01,0,7,0,1
HCP100667,2025-05-01,0,3,0,0
HCP100667,2025-06-01,2,7,9,0
HCP100667,2025-07-01,0,5,0,1
HCP100667,2025-08-01,1,6,3,0
HCP100667,2025-09-01,0,2,0,1
HCP100667,2025-10-01,0,6,0,2
HCP100667,2025-11-01,0,7,0,0
HCP100667,2025-12-01,0,8,0,0
HCP100667,2026-01-01,0,8,0,0
HCP100667,2026-02-01,0,3,0,1
HCP100667,2026-03-01,2,5,4,0
HCP100667,2026-04-01,0,5,0,1
HCP100667,2026-05-01,0,5,0,2
HCP100667,2026-06-01,0,3,0,1
HCP100667,2026-07-01,0,2,0,3
HCP100667,2026-08-01,0,3,0,0
HCP100668,2024-01-01,2,8,4,0
HCP100668,2024-02-01,2,2,2,2
HCP100668,2024-03-01,1,6,2,1
HCP100668,2024-04-01,0,4,0,0
HCP100668,2024-05-01,2,2,3,0
HCP100668,2024-06-01,1,3,0,0
HCP100668,2024-07-01,2,6,1,0
HCP100668,2024-08-01,2,5,4,2
HCP100668,2024-09-01,3,3,3,0
HCP100668,2024-10-01,3,5,5,0
HCP100668,2024-11-01,1,7,2,0
HCP100668,2024-12-01,1,2,1,0
HCP100668,2025-01-01,2,3,1,0
HCP100668,2025-02-01,0,3,0,1
HCP100668,2025-03-01,0,3,0,1
HCP100668,2025-04-01,1,7,2,0
HCP100668,2025-05-01,1,7,1,0
HCP100668,2025-06-01,2,4,2,0
HCP100668,2025-07-01,2,7,2,2
HCP100668,2025-08-01,0,5,0,0
HCP100668,2025-09-01,1,2,0,0
HCP100668,2025-10-01,2,4,5,1
HCP100668,2025-11-01,2,8,3,0
HCP100668,2025-12-01,0,3,0,1
HCP100668,2026-01-01,2,1,3,1
HCP100668,2026-02-01,4,3,4,0
HCP100668,2026-03-01,0,11,0,0
HCP100668,2026-04-01,0,3,0,1
HCP100668,2026-05-01,2,5,0,0
HCP100668,2026-06-01,3,5,1,1
HCP100668,2026-07-01,1,5,1,0
HCP100668,2026-08-01,1,0,4,2
HCP100669,2024-01-01,5,3,5,0
HCP100669,2024-02-01,0,4,0,1
HCP100669,2024-03-01,2,4,2,0
HCP100669,2024-04-01,0,0,0,0
HCP100669,2024-05-01,2,9,1,0
HCP100669,2024-06-01,1,3,1,0
HCP100669,2024-07-01,2,4,1,0
HCP100669,2024-08-01,3,6,2,0
HCP100669,2024-09-01,2,4,0,0
HCP100669,2024-10-01,2,3,1,0
HCP100669,2024-11-01,1,8,1,1
HCP100669,2024-12-01,2,4,1,0
HCP100669,2025-01-01,0,2,0,1
HCP100669,2025-02-01,2,3,2,0
HCP100669,2025-03-01,1,4,0,0
HCP100669,2025-04-01,4,6,1,0
HCP100669,2025-05-01,3,3,4,1
HCP100669,2025-06-01,3,5,3,0
HCP100669,2025-07-01,1,2,2,0
HCP100669,2025-08-01,5,4,3,1
HCP100669,2025-09-01,1,2,1,0
HCP100669,2025-10-01,0,6,0,0
HCP100669,2025-11-01,1,4,2,0
HCP100669,2025-12-01,1,8,1,0
HCP100669,2026-01-01,2,3,1,0
HCP100669,2026-02-01,5,1,5,1
HCP100669,2026-03-01,4,8,3,1
HCP100669,2026-04-01,3,5,0,0
HCP100669,2026-05-01,1,6,2,1
HCP100669,2026-06-01,2,4,1,2
HCP100669,2026-07-01,1,3,0,0
HCP100669,2026-08-01,4,5,3,0
HCP100670,2024-01-01,4,6,10,1
HCP100670,2024-02-01,0,6,0,0
HCP100670,2024-03-01,1,2,1,0
HCP100670,2024-04-01,3,5,5,0
HCP100670,2024-05-01,0,2,0,0
HCP100670,2024-06-01,3,3,8,1
HCP100670,2024-07-01,2,4,4,1
HCP100670,2024-08-01,1,5,1,1
HCP100670,2024-09-01,2,6,0,0
HCP100670,2024-10-01,5,5,10,0
HCP100670,2024-11-01,6,5,13,1
HCP100670,2024-12-01,3,3,6,0
HCP100670,2025-01-01,5,3,12,0
HCP100670,2025-02-01,2,5,5,0
HCP100670,2025-03-01,2,6,3,0
HCP100670,2025-04-01,1,3,2,0
HCP100670,2025-05-01,2,1,5,0
HCP100670,2025-06-01,1,5,1,0
HCP100670,2025-07-01,6,4,20,0
HCP100670,2025-08-01,4,5,10,0
HCP100670,2025-09-01,1,8,3,1
HCP100670,2025-10-01,3,8,10,0
HCP100670,2025-11-01,4,3,2,0
HCP100670,2025-12-01,3,6,8,0
HCP100670,2026-01-01,1,3,2,0
HCP100670,2026-02-01,0,4,0,0
HCP100670,2026-03-01,2,4,7,0
HCP100670,2026-04-01,2,6,5,0
HCP100670,2026-05-01,4,5,8,1
HCP100670,2026-06-01,4,5,6,2
HCP100670,2026-07-01,5,8,12,0
HCP100670,2026-08-01,4,5,6,0
HCP100671,2024-01-01,6,4,2,0
HCP100671,2024-02-01,7,6,6,0
HCP100671,2024-03-01,5,6,1,2
HCP100671,2024-04-01,3,7,0,1
HCP100671,2024-05-01,6,4,5,0
HCP100671,2024-06-01,3,6,2,1
HCP100671,2024-07-01,2,4,0,2
HCP100671,2024-08-01,5,5,4,1
HCP100671,2024-09-01,5,2,2,1
HCP100671,2024-10-01,7,6,4,0
HCP100671,2024-11-01,3,10,1,0
HCP100671,2024-12-01,3,4,0,0
HCP100671,2025-01-01,12,5,15,1
HCP100671,2025-02-01,8,8,6,1
HCP100671,2025-03-01,6,8,7,0
HCP100671,2025-04-01,4,15,2,1
HCP100671,2025-05-01,5,1,4,0
HCP100671,2025-06-01,3,6,5,0
HCP100671,2025-07-01,9,6,7,2
HCP100671,2025-08-01,6,5,7,1
HCP100671,2025-09-01,8,8,11,1
HCP100671,2025-10-01,2,4,0,0
HCP100671,2025-11-01,3,6,2,0
HCP100671,2025-12-01,7,5,8,1
HCP100671,2026-01-01,11,5,11,1
HCP100671,2026-02-01,6,3,11,0
HCP100671,2026-03-01,9,5,9,0
HCP100671,2026-04-01,4,4,6,0
HCP100671,2026-05-01,8,2,8,0
HCP100671,2026-06-01,0,11,0,0
HCP100671,2026-07-01,8,9,6,1
HCP100671,2026-08-01,5,4,2,0
HCP100672,2024-01-01,0,4,0,1
HCP100672,2024-02-01,3,3,3,1
HCP100672,2024-03-01,1,2,1,0
HCP100672,2024-04-01,0,7,0,0
HCP100672,2024-05-01,0,3,0,0
HCP100672,2024-06-01,1,5,1,0
HCP100672,2024-07-01,1,6,0,0
HCP100672,2024-08-01,0,8,0,0
HCP100672,2024-09-01,0,4,0,0
HCP100672,2024-10-01,0,3,0,0
HCP100672,2024-11-01,0,1,0,1
HCP100672,2024-12-01,1,1,2,0
HCP100672,2025-01-01,3,3,4,0
HCP100672,2025-02-01,3,5,5,1
HCP100672,2025-03-01,0,5,0,0
HCP100672,2025-04-01,1,3,2,2
HCP100672,2025-05-01,2,3,4,0
HCP100672,2025-06-01,0,2,0,0
HCP100672,2025-07-01,2,2,5,0
HCP100672,2025-08-01,0,1,0,0
HCP100672,2025-09-01,2,3,5,0
HCP100672,2025-10-01,2,5,1,0
HCP100672,2025-11-01,1,4,0,0
HCP100672,2025-12-01,0,3,0,1
HCP100672,2026-01-01,1,2,0,0
HCP100672,2026-02-01,2,6,5,1
HCP100672,2026-03-01,0,1,0,0
HCP100672,2026-04-01,0,4,0,0
HCP100672,2026-05-01,1,0,4,0
HCP100672,2026-06-01,1,3,2,1
HCP100672,2026-07-01,0,6,0,0
HCP100672,2026-08-01,0,2,0,1
HCP100673,2024-01-01,1,2,2,1
HCP100673,2024-02-01,2,4,4,1
HCP100673,2024-03-01,3,3,9,0
HCP100673,2024-04-01,2,2,4,0
HCP100673,2024-05-01,0,8,0,0
HCP100673,2024-06-01,2,2,6,1
HCP100673,2024-07-01,1,2,2,0
HCP100673,2024-08-01,1,3,2,1
HCP100673,2024-09-01,1,4,4,0
HCP100673,2024-10-01,4,4,8,1
HCP100673,2024-11-01,2,3,5,2
HCP100673,2024-12-01,1,4,3,1
HCP100673,2025-01-01,1,3,3,3
HCP100673,2025-02-01,2,8,2,1
HCP100673,2025-03-01,0,4,0,0
HCP100673,2025-04-01,2,7,3,1
HCP100673,2025-05-01,3,6,4,2
HCP100673,2025-06-01,3,2,12,1
HCP100673,2025-07-01,0,1,0,0
HCP100673,2025-08-01,3,6,12,0
HCP100673,2025-09-01,3,2,3,2
HCP100673,2025-10-01,4,6,12,1
HCP100673,2025-11-01,2,7,4,1
HCP100673,2025-12-01,2,3,4,1
HCP100673,2026-01-01,1,7,4,0
HCP100673,2026-02-01,2,5,11,1
HCP100673,2026-03-01,1,7,2,0
HCP100673,2026-04-01,0,6,0,0
HCP100673,2026-05-01,1,6,2,2
HCP100673,2026-06-01,2,11,4,0
HCP100673,2026-07-01,1,2,1,2
HCP100673,2026-08-01,1,5,2,0
HCP100674,2024-01-01,6,7,6,1
HCP100674,2024-02-01,5,6,8,1
HCP100674,2024-03-01,7,7,18,1
HCP100674,2024-04-01,6,5,8,0
HCP100674,2024-05-01,6,6,10,0
HCP100674,2024-06-01,1,3,1,0
HCP100674,2024-07-01,3,5,3,1
HCP100674,2024-08-01,4,13,7,0
HCP100674,2024-09-01,4,3,3,0
HCP100674,2024-10-01,2,4,3,0
HCP100674,2024-11-01,3,9,3,0
HCP100674,2024-12-01,8,5,16,0
HCP100674,2025-01-01,8,3,12,0
HCP100674,2025-02-01,4,4,6,2
HCP100674,2025-03-01,5,11,11,0
HCP100674,2025-04-01,9,5,20,0
HCP100674,2025-05-01,8,10,14,0
HCP100674,2025-06-01,5,5,6,1
HCP100674,2025-07-01,2,8,3,0
HCP100674,2025-08-01,3,1,1,1
HCP100674,2025-09-01,4,10,6,1
HCP100674,2025-10-01,13,7,16,0
HCP100674,2025-11-01,3,3,2,1
HCP100674,2025-12-01,1,5,4,0
HCP100674,2026-01-01,5,5,9,0
HCP100674,2026-02-01,4,4,4,0
HCP100674,2026-03-01,1,5,2,0
HCP100674,2026-04-01,4,8,12,0
HCP100674,2026-05-01,5,11,3,0
HCP100674,2026-06-01,3,3,3,1
HCP100674,2026-07-01,5,2,12,0
HCP100674,2026-08-01,3,8,3,0
HCP100675,2024-01-01,0,2,0,0
HCP100675,2024-02-01,0,5,0,1
HCP100675,2024-03-01,0,0,0,0
HCP100675,2024-04-01,0,4,0,2
HCP100675,2024-05-01,0,5,0,1
HCP100675,2024-06-01,2,3,7,0
HCP100675,2024-07-01,0,3,0,1
HCP100675,2024-08-01,0,2,0,0
HCP100675,2024-09-01,2,1,3,0
HCP100675,2024-10-01,0,2,0,0
HCP100675,2024-11-01,1,2,3,1
HCP100675,2024-12-01,0,5,0,0
HCP100675,2025-01-01,1,5,3,1
HCP100675,2025-02-01,0,3,0,1
HCP100675,2025-03-01,0,4,0,1
HCP100675,2025-04-01,0,4,0,0
HCP100675,2025-05-01,0,3,0,0
HCP100675,2025-06-01,0,7,0,0
HCP100675,2025-07-01,1,1,3,1
HCP100675,2025-08-01,1,4,2,0
HCP100675,2025-09-01,0,6,0,0
HCP100675,2025-10-01,1,5,0,1
HCP100675,2025-11-01,3,2,5,0
HCP100675,2025-12-01,1,4,1,0
HCP100675,2026-01-01,1,1,3,0
HCP100675,2026-02-01,1,8,1,0
HCP100675,2026-03-01,1,1,2,0
HCP100675,2026-04-01,0,3,0,0
HCP100675,2026-05-01,0,5,0,0
HCP100675,2026-06-01,0,4,0,0
HCP100675,2026-07-01,0,4,0,0
HCP100675,2026-08-01,1,4,4,0
HCP100676,2024-01-01,3,4,9,0
HCP100676,2024-02-01,1,6,1,0
HCP100676,2024-03-01,1,8,1,1
HCP100676,2024-04-01,1,4,2,2
HCP100676,2024-05-01,1,9,2,0
HCP100676,2024-06-01,7,6,28,1
HCP100676,2024-07-01,4,2,7,2
HCP100676,2024-08-01,4,8,8,1
HCP100676,2024-09-01,1,6,2,2
HCP100676,2024-10-01,1,5,3,1
HCP100676,2024-11-01,3,9,2,0
HCP100676,2024-12-01,3,5,11,1
HCP100676,2025-01-01,2,3,1,0
HCP100676,2025-02-01,3,6,10,1
HCP100676,2025-03-01,5,10,7,0
HCP100676,2025-04-01,3,8,3,0
HCP100676,2025-05-01,3,3,9,1
HCP100676,2025-06-01,2,7,10,0
HCP100676,2025-07-01,2,5,6,0
HCP100676,2025-08-01,0,8,0,0
HCP100676,2025-09-01,1,12,2,0
HCP100676,2025-10-01,4,7,19,0
HCP100676,2025-11-01,2,6,5,0
HCP100676,2025-12-01,1,4,1,2
HCP100676,2026-01-01,6,5,11,0
HCP100676,2026-02-01,2,5,7,0
HCP100676,2026-03-01,1,9,3,0
HCP100676,2026-04-01,3,6,7,0
HCP100676,2026-05-01,5,6,8,0
HCP100676,2026-06-01,2,5,5,0
HCP100676,2026-07-01,1,5,1,2
HCP100676,2026-08-01,3,5,4,0
HCP100677,2024-01-01,0,5,0,1
HCP100677,2024-02-01,1,8,4,0
HCP100677,2024-03-01,1,1,2,0
HCP100677,2024-04-01,0,2,0,0
HCP100677,2024-05-01,1,6,3,0
HCP100677,2024-06-01,0,1,0,0
HCP100677,2024-07-01,2,1,4,0
HCP100677,2024-08-01,1,2,2,0
HCP100677,2024-09-01,1,6,4,0
HCP100677,2024-10-01,1,5,2,1
HCP100677,2024-11-01,1,6,6,0
HCP100677,2024-12-01,0,2,0,1
HCP100677,2025-01-01,2,5,7,0
HCP100677,2025-02-01,0,7,0,1
HCP100677,2025-03-01,1,6,1,1
HCP100677,2025-04-01,1,2,3,0
HCP100677,2025-05-01,1,4,3,1
HCP100677,2025-06-01,0,5,0,0
HCP100677,2025-07-01,0,6,0,0
HCP100677,2025-08-01,1,7,3,0
HCP100677,2025-09-01,1,2,4,0
HCP100677,2025-10-01,0,4,0,3
HCP100677,2025-11-01,0,3,0,2
HCP100677,2025-12-01,0,4,0,1
HCP100677,2026-01-01,1,3,0,1
HCP100677,2026-02-01,2,4,4,0
HCP100677,2026-03-01,1,2,1,1
HCP100677,2026-04-01,4,6,8,0
HCP100677,2026-05-01,0,5,0,2
HCP100677,2026-06-01,0,2,0,0
HCP100677,2026-07-01,0,8,0,0
HCP100677,2026-08-01,0,4,0,0
HCP100678,2024-01-01,1,3,3,0
HCP100678,2024-02-01,3,5,5,0
HCP100678,2024-03-01,1,7,1,1
HCP100678,2024-04-01,1,5,3,1
HCP100678,2024-05-01,5,2,14,0
HCP100678,2024-06-01,4,7,9,3
HCP100678,2024-07-01,3,0,7,1
HCP100678,2024-08-01,1,3,0,0
HCP100678,2024-09-01,2,3,5,2
HCP100678,2024-10-01,1,5,1,2
HCP100678,2024-11-01,2,5,7,0
HCP100678,2024-12-01,4,6,7,0
HCP100678,2025-01-01,1,8,3,0
HCP100678,2025-02-01,2,5,4,0
HCP100678,2025-03-01,1,2,1,0
HCP100678,2025-04-01,0,5,0,0
HCP100678,2025-05-01,5,5,10,1
HCP100678,2025-06-01,0,2,0,0
HCP100678,2025-07-01,0,8,0,0
HCP100678,2025-08-01,2,3,4,0
HCP100678,2025-09-01,1,4,2,0
HCP100678,2025-10-01,5,7,4,0
HCP100678,2025-11-01,3,10,6,0
HCP100678,2025-12-01,2,3,5,1
HCP100678,2026-01-01,5,4,21,0
HCP100678,2026-02-01,2,6,5,1
HCP100678,2026-03-01,1,3,5,1
HCP100678,2026-04-01,5,6,9,0
HCP100678,2026-05-01,1,4,3,0
