hcp_id,product,n_observed,n_missing
HCP101433,ONCOLERA,31,1
HCP101434,ENDOSTAT,32,0
HCP101434,ONCOLERA,32,0
HCP101435,CARDIVEX,32,0
HCP101435,ENDOSTAT,32,0
HCP101435,NEUROVANT,30,2
HCP101436,ENDOSTAT,31,1
HCP101436,ONCOLERA,31,1
HCP101437,ENDOSTAT,24,8
HCP101437,NEUROVANT,24,8
HCP101437,ONCOLERA,24,8
HCP101438,CARDIVEX,32,0
HCP101438,ONCOLERA,32,0
HCP101439,CARDIVEX,31,1
HCP101439,ENDOSTAT,28,4
HCP101439,NEUROVANT,28,4
HCP101440,ENDOSTAT,32,0
HCP101440,NEUROVANT,31,1
HCP101440,ONCOLERA,30,2
HCP101441,CARDIVEX,31,1
HCP101441,ENDOSTAT,31,1
HCP101441,NEUROVANT,32,0
HCP101442,ENDOSTAT,31,1
HCP101442,ONCOLERA,32,0
HCP101443,CARDIVEX,30,2
HCP101443,ENDOSTAT,32,0
HCP101443,NEUROVANT,32,0
HCP101444,ONCOLERA,32,0
HCP101445,CARDIVEX,30,2
HCP101445,ENDOSTAT,31,1
HCP101445,NEUROVANT,31,1
HCP101446,NEUROVANT,32,0
HCP101446,ONCOLERA,31,1
HCP101447,CARDIVEX,29,3
HCP101447,ENDOSTAT,31,1
HCP101447,ONCOLERA,32,0
HCP101448,ENDOSTAT,30,2
HCP101448,NEUROVANT,31,1
HCP101449,NEUROVANT,31,1
HCP101449,ONCOLERA,32,0
HCP101450,ONCOLERA,31,1
HCP101451,CARDIVEX,29,3
HCP101451,ENDOSTAT,32,0
HCP101451,ONCOLERA,32,0
HCP101452,ENDOSTAT,32,0
HCP101452,NEUROVANT,32,0
HCP101452,ONCOLERA,31,1
HCP101453,CARDIVEX,24,8
HCP101453,ENDOSTAT,24,8
HCP101453,NEUROVANT,25,7
HCP101454,CARDIVEX,29,3
HCP101454,ENDOSTAT,32,0
HCP101454,NEUROVANT,29,3
HCP101454,ONCOLERA,31,1
HCP101455,CARDIVEX,32,0
HCP101455,ENDOSTAT,31,1
HCP101456,CARDIVEX,31,1
HCP101456,ENDOSTAT,32,0
HCP101456,NEUROVANT,32,0
HCP101457,CARDIVEX,32,0
HCP101457,ENDOSTAT,32,0
HCP101457,NEUROVANT,31,1
HCP101457,ONCOLERA,32,0
HCP101458,CARDIVEX,25,7
HCP101458,ONCOLERA,24,8
HCP101459,CARDIVEX,31,1
HCP101459,ENDOSTAT,30,2
HCP101459,NEUROVANT,30,2
HCP101460,ENDOSTAT,32,0
HCP101460,NEUROVANT,32,0
HCP101460,ONCOLERA,32,0
HCP101461,CARDIVEX,32,0
HCP101461,ENDOSTAT,31,1
HCP101461,NEUROVANT,31,1
HCP101461,ONCOLERA,32,0
HCP101462,CARDIVEX,30,2
HCP101462,ENDOSTAT,32,0
HCP101462,NEUROVANT,32,0
HCP101462,ONCOLERA,31,1
HCP101463,CARDIVEX,32,0
HCP101463,ENDOSTAT,32,0
HCP101463,NEUROVANT,32,0
HCP101463,ONCOLERA,32,0
HCP101464,CARDIVEX,31,1
HCP101464,NEUROVANT,31,1
HCP101465,ENDOSTAT,30,2
HCP101465,NEUROVANT,32,0
HCP101465,ONCOLERA,32,0
HCP101466,CARDIVEX,23,9
HCP101466,ENDOSTAT,22,10
HCP101466,NEUROVANT,21,11
HCP101467,CARDIVEX,31,1
HCP101467,ENDOSTAT,31,1
HCP101467,NEUROVANT,30,2
HCP101467,ONCOLERA,32,0
HCP101468,CARDIVEX,32,0
HCP101468,NEUROVANT,32,0
HCP101469,CARDIVEX,32,0
HCP101469,NEUROVANT,32,0
HCP101469,ONCOLERA,32,0
HCP101470,CARDIVEX,32,0
HCP101470,ONCOLERA,31,1
HCP101471,CARDIVEX,32,0
HCP101471,ENDOSTAT,31,1
HCP101471,NEUROVANT,30,2
HCP101472,CARDIVEX,32,0
HCP101472,ENDOSTAT,31,1
HCP101472,NEUROVANT,32,0
HCP101473,NEUROVANT,30,2
HCP101473,ONCOLERA,31,1
HCP101474,ENDOSTAT,32,0
HCP101474,NEUROVANT,31,1
HCP101475,CARDIVEX,30,2
HCP101475,ENDOSTAT,30,2
HCP101475,NEUROVANT,32,0
HCP101476,CARDIVEX,31,1
HCP101476,ENDOSTAT,32,0
HCP101477,ENDOSTAT,31,1
HCP101477,NEUROVANT,32,0
HCP101478,ENDOSTAT,31,1
HCP101478,NEUROVANT,32,0
HCP101479,CARDIVEX,32,0
HCP101479,ENDOSTAT,30,2
HCP101479,NEUROVANT,31,1
HCP101479,ONCOLERA,31,1
HCP101480,CARDIVEX,23,9
HCP101480,ENDOSTAT,23,9
HCP101480,NEUROVANT,22,10
HCP101481,CARDIVEX,32,0
HCP101481,ENDOSTAT,32,0
HCP101481,NEUROVANT,31,1
HCP101482,CARDIVEX,32,0
HCP101482,NEUROVANT,31,1
HCP101482,ONCOLERA,32,0
HCP101483,CARDIVEX,31,1
HCP101483,ENDOSTAT,31,1
HCP101483,NEUROVANT,32,0
HCP101484,CARDIVEX,31,1
HCP101484,ENDOSTAT,32,0
HCP101484,NEUROVANT,32,0
HCP101485,CARDIVEX,32,0
HCP101485,ENDOSTAT,30,2
HCP101485,NEUROVANT,30,2
HCP101485,ONCOLERA,31,1
HCP101486,CARDIVEX,32,0
HCP101486,NEUROVANT,31,1
HCP101486,ONCOLERA,32,0
HCP101487,ENDOSTAT,26,6
HCP101487,NEUROVANT,26,6
HCP101487,ONCOLERA,26,6
HCP101488,CARDIVEX,30,2
HCP101488,ENDOSTAT,32,0
HCP101489,CARDIVEX,32,0
HCP101489,ENDOSTAT,32,0
HCP101489,NEUROVANT,32,0
HCP101490,ENDOSTAT,31,1
HCP101490,NEUROVANT,32,0
HCP101491,ONCOLERA,32,0
HCP101492,CARDIVEX,32,0
HCP101492,ENDOSTAT,32,0
HCP101492,NEUROVANT,31,1
HCP101493,CARDIVEX,31,1
HCP101493,ENDOSTAT,31,1
HCP101493,NEUROVANT,31,1
HCP101493,ONCOLERA,32,0
HCP101494,CARDIVEX,31,1
HCP101494,ENDOSTAT,31,1
HCP101494,NEUROVANT,32,0
HCP101495,CARDIVEX,31,1
HCP101495,ENDOSTAT,30,2
HCP101495,NEUROVANT,31,1
HCP101496,CARDIVEX,31,1
HCP101496,NEUROVANT,32,0
HCP101497,CARDIVEX,30,2
HCP101497,ENDOSTAT,30,2
HCP101497,NEUROVANT,31,1
HCP101497,ONCOLERA,30,2
HCP101498,CARDIVEX,30,2
HCP101498,ENDOSTAT,30,2
HCP101499,CARDIVEX,31,1
HCP101499,ENDOSTAT,32,0
HCP101499,ONCOLERA,30,2
HCP101500,CARDIVEX,32,0
HCP101500,ENDOSTAT,31,1
HCP101500,NEUROVANT,32,0
HCP101501,CARDIVEX,31,1
HCP101501,ENDOSTAT,32,0
HCP101501,ONCOLERA,32,0
HCP101502,CARDIVEX,31,1
HCP101502,ENDOSTAT,32,0
HCP101502,NEUROVANT,29,3
HCP101503,ENDOSTAT,30,2
HCP101503,NEUROVANT,32,0
HCP101504,CARDIVEX,32,0
HCP101504,ENDOSTAT,32,0
HCP101504,NEUROVANT,30,2
HCP101504,ONCOLERA,32,0
HCP101505,ENDOSTAT,32,0
HCP101505,ONCOLERA,32,0
HCP101506,CARDIVEX,31,1
HCP101506,ENDOSTAT,32,0
HCP101507,CARDIVEX,31,1
HCP101507,ENDOSTAT,31,1
HCP101507,NEUROVANT,32,0
HCP101508,CARDIVEX,30,2
HCP101508,ENDOSTAT,31,1
HCP101508,NEUROVANT,32,0
HCP101509,CARDIVEX,32,0
HCP101509,ENDOSTAT,32,0
HCP101510,CARDIVEX,32,0
HCP101510,NEUROVANT,32,0
HCP101510,ONCOLERA,29,3
HCP101511,CARDIVEX,31,1
HCP101511,ENDOSTAT,31,1
HCP101511,NEUROVANT,31,1
HCP101512,CARDIVEX,32,0
HCP101512,ENDOSTAT,32,0
HCP101512,NEUROVANT,31,1
HCP101512,ONCOLERA,32,0
HCP101513,CARDIVEX,32,0
HCP101513,ENDOSTAT,32,0
HCP101513,NEUROVANT,31,1
HCP101513,ONCOLERA,32,0
HCP101514,CARDIVEX,31,1
HCP101514,ENDOSTAT,31,1
HCP101514,NEUROVANT,31,1
HCP101514,ONCOLERA,32,0
HCP101515,CARDIVEX,32,0
HCP101515,NEUROVANT,31,1
HCP101516,CARDIVEX,31,1
HCP101516,ENDOSTAT,32,0
HCP101516,NEUROVANT,31,1
HCP101517,ENDOSTAT,32,0
HCP101517,NEUROVANT,32,0
HCP101517,ONCOLERA,32,0
HCP101518,ENDOSTAT,32,0
HCP101519,CARDIVEX,29,3
HCP101519,ENDOSTAT,32,0
HCP101519,NEUROVANT,32,0
HCP101519,ONCOLERA,32,0
HCP101520,CARDIVEX,30,2
HCP101520,NEUROVANT,32,0
HCP101521,CARDIVEX,31,1
HCP101521,ENDOSTAT,31,1
HCP101521,NEUROVANT,31,1
HCP101521,ONCOLERA,30,2
HCP101522,ENDOSTAT,32,0
HCP101522,NEUROVANT,31,1
HCP101523,NEUROVANT,31,1
HCP101524,CARDIVEX,32,0
HCP101524,ONCOLERA,31,1
HCP101525,CARDIVEX,32,0
HCP101525,ENDOSTAT,32,0
HCP101525,NEUROVANT,31,1
HCP101526,ENDOSTAT,32,0
HCP101527,CARDIVEX,31,1
HCP101527,ENDOSTAT,32,0
HCP101527,NEUROVANT,30,2
HCP101528,CARDIVEX,31,1
HCP101528,ENDOSTAT,31,1
HCP101529,CARDIVEX,32,0
HCP101529,ENDOSTAT,32,0
HCP101529,NEUROVANT,30,2
HCP101529,ONCOLERA,32,0
HCP101530,CARDIVEX,31,1
HCP101530,ENDOSTAT,30,2
HCP101530,NEUROVANT,32,0
HCP101531,ONCOLERA,32,0
HCP101532,CARDIVEX,32,0
HCP101532,ENDOSTAT,32,0
HCP101532,NEUROVANT,29,3
HCP101533,CARDIVEX,30,2
HCP101533,ENDOSTAT,31,1
HCP101533,NEUROVANT,32,0
HCP101533,ONCOLERA,31,1
HCP101534,CARDIVEX,32,0
HCP101534,ENDOSTAT,32,0
HCP101534,NEUROVANT,31,1
HCP101535,CARDIVEX,32,0
HCP101535,ENDOSTAT,31,1
HCP101535,NEUROVANT,31,1
HCP101536,CARDIVEX,32,0
HCP101536,ENDOSTAT,31,1
HCP101536,NEUROVANT,31,1
HCP101536,ONCOLERA,31,1
HCP101537,ENDOSTAT,31,1
HCP101537,NEUROVANT,31,1
HCP101537,ONCOLERA,31,1
HCP101538,ENDOSTAT,30,2
HCP101538,ONCOLERA,32,0
HCP101539,CARDIVEX,23,9
HCP101539,ENDOSTAT,22,10
HCP101539,NEUROVANT,22,10
HCP101540,CARDIVEX,32,0
HCP101540,ENDOSTAT,31,1
HCP101540,NEUROVANT,32,0
HCP101541,CARDIVEX,32,0
HCP101541,NEUROVANT,31,1
HCP101541,ONCOLERA,31,1
HCP101542,CARDIVEX,31,1
HCP101542,ENDOSTAT,32,0
HCP101542,ONCOLERA,32,0
HCP101543,CARDIVEX,32,0
HCP101543,ENDOSTAT,30,2
HCP101543,ONCOLERA,30,2
HCP101544,CARDIVEX,32,0
HCP101544,ENDOSTAT,32,0
HCP101545,CARDIVEX,31,1
HCP101545,ENDOSTAT,31,1
HCP101545,NEUROVANT,31,1
HCP101546,CARDIVEX,32,0
HCP101546,ENDOSTAT,31,1
HCP101546,NEUROVANT,30,2
HCP101547,CARDIVEX,32,0
HCP101547,ENDOSTAT,31,1
HCP101547,NEUROVANT,32,0
HCP101548,NEUROVANT,30,2
HCP101548,ONCOLERA,32,0
HCP101549,CARDIVEX,31,1
HCP101549,ENDOSTAT,31,1
HCP101549,NEUROVANT,32,0
HCP101549,ONCOLERA,30,2
HCP101550,NEUROVANT,31,1
HCP101550,ONCOLERA,30,2
HCP101551,CARDIVEX,32,0
HCP101551,ENDOSTAT,31,1
HCP101551,NEUROVANT,32,0
HCP101552,CARDIVEX,30,2
HCP101552,ENDOSTAT,32,0
HCP101552,NEUROVANT,31,1
HCP101552,ONCOLERA,32,0
HCP101553,ENDOSTAT,31,1
HCP101553,NEUROVANT,31,1
HCP101553,ONCOLERA,31,1
HCP101554,CARDIVEX,32,0
HCP101554,ENDOSTAT,30,2
HCP101554,NEUROVANT,31,1
HCP101554,ONCOLERA,32,0
HCP101555,CARDIVEX,31,1
HCP101555,ENDOSTAT,30,2
HCP101555,ONCOLERA,32,0
HCP101556,ENDOSTAT,32,0
HCP101556,NEUROVANT,31,1
HCP101557,CARDIVEX,32,0
HCP101557,ENDOSTAT,29,3
HCP101558,CARDIVEX,31,1
HCP101558,ENDOSTAT,31,1
HCP101559,CARDIVEX,31,1
HCP101559,ENDOSTAT,32,0
HCP101559,NEUROVANT,29,3
HCP101560,CARDIVEX,32,0
HCP101560,NEUROVANT,32,0
HCP101560,ONCOLERA,28,4
HCP101561,CARDIVEX,31,1
HCP101561,ENDOSTAT,32,0
HCP101561,NEUROVANT,32,0
HCP101561,ONCOLERA,32,0
HCP101562,CARDIVEX,32,0
HCP101562,ENDOSTAT,32,0
HCP101562,NEUROVANT,29,3
HCP101562,ONCOLERA,30,2
HCP101563,NEUROVANT,30,2
HCP101564,CARDIVEX,30,2
HCP101564,ENDOSTAT,31,1
HCP101564,NEUROVANT,32,0
HCP101564,ONCOLERA,30,2
HCP101565,CARDIVEX,31,1
HCP101565,ENDOSTAT,29,3
HCP101565,NEUROVANT,31,1
HCP101565,ONCOLERA,32,0
HCP101566,CARDIVEX,31,1
HCP101566,NEUROVANT,31,1
HCP101567,CARDIVEX,32,0
HCP101567,ENDOSTAT,31,1
HCP101568,CARDIVEX,30,2
HCP101568,ENDOSTAT,30,2
HCP101568,NEUROVANT,31,1
HCP101569,ENDOSTAT,31,1
HCP101569,NEUROVANT,31,1
HCP101569,ONCOLERA,31,1
HCP101570,CARDIVEX,32,0
HCP101570,ENDOSTAT,32,0
HCP101570,NEUROVANT,31,1
HCP101570,ONCOLERA,32,0
HCP101571,ENDOSTAT,31,1
HCP101571,NEUROVANT,30,2
HCP101572,CARDIVEX,32,0
HCP101572,ENDOSTAT,32,0
HCP101573,CARDIVEX,31,1
HCP101573,ENDOSTAT,31,1
HCP101574,ENDOSTAT,31,1
HCP101574,ONCOLERA,31,1
HCP101575,CARDIVEX,32,0
HCP101575,ENDOSTAT,32,0
HCP101575,NEUROVANT,31,1
HCP101575,ONCOLERA,31,1
HCP101576,CARDIVEX,32,0
HCP101576,ENDOSTAT,32,0
HCP101577,CARDIVEX,30,2
HCP101577,ENDOSTAT,31,1
HCP101577,NEUROVANT,32,0
HCP101578,ENDOSTAT,32,0
HCP101578,NEUROVANT,32,0
HCP101579,CARDIVEX,31,1
HCP101579,ENDOSTAT,30,2
HCP101579,NEUROVANT,31,1
HCP101580,CARDIVEX,31,1
HCP101580,ENDOSTAT,32,0
HCP101581,NEUROVANT,31,1
HCP101582,CARDIVEX,32,0
HCP101582,ENDOSTAT,32,0
HCP101583,CARDIVEX,32,0
HCP101583,ENDOSTAT,30,2
HCP101583,NEUROVANT,32,0
HCP101583,ONCOLERA,30,2
HCP101584,CARDIVEX,32,0
HCP101584,ENDOSTAT,32,0
HCP101584,NEUROVANT,32,0
HCP101585,CARDIVEX,30,2
HCP101585,ENDOSTAT,31,1
HCP101585,NEUROVANT,32,0
HCP101585,ONCOLERA,31,1
HCP101586,CARDIVEX,32,0
HCP101586,ENDOSTAT,30,2
HCP101586,NEUROVANT,31,1
HCP101587,CARDIVEX,31,1
HCP101587,ENDOSTAT,32,0
HCP101587,NEUROVANT,32,0
HCP101587,ONCOLERA,32,0
HCP101588,NEUROVANT,31,1
HCP101589,CARDIVEX,31,1
HCP101589,ENDOSTAT,32,0
HCP101589,NEUROVANT,32,0
HCP101590,CARDIVEX,31,1
HCP101590,ENDOSTAT,31,1
HCP101590,NEUROVANT,31,1
HCP101591,CARDIVEX,31,1
HCP101591,ENDOSTAT,29,3
HCP101592,ENDOSTAT,31,1
HCP101592,NEUROVANT,31,1
HCP101592,ONCOLERA,31,1
HCP101593,CARDIVEX,32,0
HCP101593,ENDOSTAT,32,0
HCP101593,NEUROVANT,32,0
HCP101594,ENDOSTAT,31,1
HCP101595,CARDIVEX,31,1
HCP101595,ENDOSTAT,32,0
HCP101595,NEUROVANT,32,0
HCP101596,CARDIVEX,31,1
HCP101596,ENDOSTAT,32,0
HCP101596,NEUROVANT,31,1
HCP101596,ONCOLERA,32,0
HCP101597,CARDIVEX,31,1
HCP101597,ENDOSTAT,30,2
HCP101597,NEUROVANT,30,2
HCP101598,CARDIVEX,31,1
HCP101598,ENDOSTAT,32,0
HCP101599,CARDIVEX,31,1
HCP101599,ENDOSTAT,30,2
HCP101599,NEUROVANT,30,2
HCP101599,ONCOLERA,31,1
HCP101600,CARDIVEX,31,1
HCP101600,ENDOSTAT,31,1
HCP101600,NEUROVANT,32,0
HCP101601,ENDOSTAT,31,1
HCP101601,NEUROVANT,32,0
HCP101602,CARDIVEX,31,1
HCP101602,ENDOSTAT,31,1
HCP101602,NEUROVANT,29,3
HCP101603,CARDIVEX,32,0
HCP101603,ENDOSTAT,32,0
HCP101603,NEUROVANT,32,0
HCP101603,ONCOLERA,32,0
HCP101604,CARDIVEX,30,2
HCP101604,ENDOSTAT,32,0
HCP101604,NEUROVANT,30,2
HCP101604,ONCOLERA,32,0
HCP101605,CARDIVEX,31,1
HCP101605,ENDOSTAT,31,1
HCP101605,NEUROVANT,32,0
HCP101605,ONCOLERA,32,0
HCP101606,CARDIVEX,30,2
HCP101606,ENDOSTAT,32,0
HCP101606,NEUROVANT,32,0
HCP101606,ONCOLERA,30,2
HCP101607,ENDOSTAT,31,1
HCP101607,NEUROVANT,32,0
HCP101608,CARDIVEX,31,1
HCP101608,ENDOSTAT,30,2
HCP101608,NEUROVANT,31,1
HCP101608,ONCOLERA,31,1
HCP101609,CARDIVEX,32,0
HCP101609,ENDOSTAT,30,2
HCP101610,ENDOSTAT,32,0
HCP101610,NEUROVANT,31,1
HCP101610,ONCOLERA,32,0
HCP101611,NEUROVANT,32,0
HCP101611,ONCOLERA,30,2
HCP101612,NEUROVANT,31,1
HCP101612,ONCOLERA,31,1
HCP101613,CARDIVEX,31,1
HCP101613,ENDOSTAT,31,1
HCP101613,NEUROVANT,32,0
HCP101613,ONCOLERA,31,1
HCP101614,CARDIVEX,30,2
HCP101614,ENDOSTAT,31,1
HCP101614,ONCOLERA,31,1
HCP101615,CARDIVEX,32,0
HCP101615,ENDOSTAT,31,1
HCP101615,ONCOLERA,32,0
HCP101616,CARDIVEX,32,0
HCP101616,ENDOSTAT,32,0
HCP101616,NEUROVANT,31,1
HCP101616,ONCOLERA,32,0
HCP101617,CARDIVEX,32,0
HCP101617,ENDOSTAT,32,0
HCP101618,CARDIVEX,31,1
HCP101618,ENDOSTAT,32,0
HCP101618,NEUROVANT,30,2
HCP101618,ONCOLERA,32,0
HCP101619,CARDIVEX,31,1
HCP101619,ENDOSTAT,32,0
HCP101619,NEUROVANT,31,1
HCP101620,ENDOSTAT,31,1
HCP101620,NEUROVANT,32,0
HCP101620,ONCOLERA,32,0
HCP101621,CARDIVEX,31,1
HCP101621,ENDOSTAT,31,1
HCP101621,NEUROVANT,31,1
HCP101622,CARDIVEX,32,0
HCP101622,ENDOSTAT,32,0
HCP101622,NEUROVANT,31,1
HCP101623,CARDIVEX,32,0
HCP101623,ENDOSTAT,29,3
HCP101624,ENDOSTAT,30,2
HCP101624,NEUROVANT,29,3
HCP101624,ONCOLERA,32,0
HCP101625,CARDIVEX,25,7
HCP101625,NEUROVANT,26,6
HCP101626,ENDOSTAT,31,1
HCP101626,ONCOLERA,32,0
HCP101627,CARDIVEX,30,2
HCP101627,ENDOSTAT,32,0
HCP101627,NEUROVANT,32,0
HCP101627,ONCOLERA,30,2
HCP101628,NEUROVANT,32,0
HCP101628,ONCOLERA,29,3
HCP101629,CARDIVEX,32,0
HCP101629,ENDOSTAT,30,2
HCP101629,NEUROVANT,32,0
HCP101630,NEUROVANT,32,0
HCP101630,ONCOLERA,30,2
HCP101631,CARDIVEX,30,2
HCP101631,ENDOSTAT,31,1
HCP101631,NEUROVANT,30,2
HCP101631,ONCOLERA,32,0
HCP101632,ENDOSTAT,32,0
HCP101632,ONCOLERA,31,1
HCP101633,NEUROVANT,32,0
HCP101634,CARDIVEX,32,0
HCP101634,ENDOSTAT,31,1
HCP101634,NEUROVANT,32,0
HCP101635,CARDIVEX,31,1
HCP101635,NEUROVANT,29,3
HCP101636,CARDIVEX,31,1
HCP101636,ENDOSTAT,31,1
HCP101636,NEUROVANT,32,0
HCP101637,CARDIVEX,30,2
HCP101637,ENDOSTAT,31,1
HCP101637,ONCOLERA,32,0
HCP101638,CARDIVEX,32,0
HCP101639,CARDIVEX,32,0
HCP101639,ENDOSTAT,31,1
HCP101639,NEUROVANT,31,1
HCP101640,CARDIVEX,32,0
HCP101640,ENDOSTAT,32,0
HCP101640,ONCOLERA,30,2
HCP101641,CARDIVEX,31,1
HCP101641,NEUROVANT,32,0
HCP101641,ONCOLERA,32,0
HCP101642,CARDIVEX,32,0
HCP101642,ENDOSTAT,32,0
HCP101642,NEUROVANT,32,0
HCP101643,CARDIVEX,30,2
HCP101643,ENDOSTAT,31,1
HCP101643,NEUROVANT,31,1
HCP101643,ONCOLERA,31,1
HCP101644,CARDIVEX,31,1
HCP101644,ENDOSTAT,30,2
HCP101645,CARDIVEX,31,1
HCP101645,ENDOSTAT,31,1
HCP101645,NEUROVANT,32,0
HCP101646,CARDIVEX,32,0
HCP101647,ENDOSTAT,32,0
HCP101647,ONCOLERA,31,1
HCP101648,CARDIVEX,32,0
HCP101648,ENDOSTAT,31,1
HCP101648,NEUROVANT,31,1
HCP101648,ONCOLERA,31,1
HCP101649,NEUROVANT,31,1
HCP101649,ONCOLERA,31,1
HCP101650,NEUROVANT,31,1
HCP101650,ONCOLERA,31,1
HCP101651,CARDIVEX,31,1
HCP101651,ENDOSTAT,31,1
HCP101651,NEUROVANT,30,2
HCP101652,CARDIVEX,31,1
HCP101652,ENDOSTAT,32,0
HCP101652,NEUROVANT,30,2
HCP101652,ONCOLERA,32,0
HCP101653,CARDIVEX,28,4
HCP101653,ENDOSTAT,31,1
HCP101653,NEUROVANT,31,1
HCP101654,CARDIVEX,32,0
HCP101654,ENDOSTAT,31,1
HCP101654,ONCOLERA,30,2
HCP101655,CARDIVEX,31,1
HCP101655,ENDOSTAT,31,1
HCP101655,NEUROVANT,30,2
HCP101656,CARDIVEX,28,4
HCP101656,ENDOSTAT,32,0
HCP101656,NEUROVANT,32,0
HCP101657,CARDIVEX,29,3
HCP101657,ENDOSTAT,31,1
HCP101658,CARDIVEX,32,0
HCP101658,ENDOSTAT,32,0
HCP101658,NEUROVANT,32,0
HCP101659,NEUROVANT,30,2
HCP101659,ONCOLERA,31,1
HCP101660,CARDIVEX,32,0
HCP101660,ENDOSTAT,31,1
HCP101660,NEUROVANT,32,0
HCP101661,CARDIVEX,31,1
HCP101661,ENDOSTAT,32,0
HCP101661,NEUROVANT,31,1
HCP101662,NEUROVANT,32,0
HCP101662,ONCOLERA,31,1
HCP101663,CARDIVEX,31,1
HCP101663,ENDOSTAT,32,0
HCP101664,CARDIVEX,31,1
HCP101664,ENDOSTAT,30,2
HCP101664,NEUROVANT,32,0
HCP101665,CARDIVEX,32,0
HCP101665,ENDOSTAT,30,2
HCP101666,CARDIVEX,30,2
HCP101667,NEUROVANT,31,1
HCP101667,ONCOLERA,31,1
HCP101668,CARDIVEX,32,0
HCP101668,ENDOSTAT,32,0
HCP101668,NEUROVANT,29,3
HCP101669,CARDIVEX,32,0
HCP101669,ENDOSTAT,31,1
HCP101669,NEUROVANT,32,0
HCP101670,NEUROVANT,32,0
HCP101671,CARDIVEX,31,1
HCP101671,ENDOSTAT,29,3
HCP101671,NEUROVANT,30,2
HCP101671,ONCOLERA,32,0
HCP101672,NEUROVANT,31,1
HCP101673,CARDIVEX,29,3
HCP101673,NEUROVANT,32,0
HCP101674,CARDIVEX,31,1
HCP101674,ENDOSTAT,32,0
HCP101674,NEUROVANT,32,0
HCP101675,ENDOSTAT,30,2
HCP101675,NEUROVANT,31,1
HCP101675,ONCOLERA,30,2
HCP101676,CARDIVEX,32,0
HCP101676,ENDOSTAT,32,0
HCP101676,NEUROVANT,31,1
HCP101677,CARDIVEX,32,0
HCP101677,ENDOSTAT,32,0
HCP101677,NEUROVANT,32,0
HCP101678,ENDOSTAT,32,0
HCP101678,NEUROVANT,32,0
HCP101679,NEUROVANT,32,0
HCP101680,CARDIVEX,31,1
HCP101680,ENDOSTAT,30,2
HCP101680,NEUROVANT,32,0
HCP101681,ENDOSTAT,32,0
HCP101682,ENDOSTAT,32,0
HCP101682,ONCOLERA,32,0
HCP101683,CARDIVEX,32,0
HCP101683,ENDOSTAT,32,0
HCP101683,NEUROVANT,31,1
HCP101684,CARDIVEX,30,2
HCP101684,ENDOSTAT,31,1
HCP101684,NEUROVANT,31,1
HCP101685,CARDIVEX,31,1
HCP101685,ENDOSTAT,31,1
HCP101685,NEUROVANT,30,2
HCP101685,ONCOLERA,29,3
HCP101686,CARDIVEX,30,2
HCP101686,ENDOSTAT,32,0
HCP101686,NEUROVANT,31,1
HCP101686,ONCOLERA,31,1
HCP101687,ENDOSTAT,32,0
HCP101687,NEUROVANT,31,1
HCP101687,ONCOLERA,30,2
HCP101688,CARDIVEX,32,0
HCP101688,ENDOSTAT,32,0
HCP101688,ONCOLERA,31,1
HCP101689,ENDOSTAT,30,2
HCP101689,NEUROVANT,31,1
HCP101690,CARDIVEX,30,2
HCP101690,ENDOSTAT,31,1
HCP101690,NEUROVANT,30,2
HCP101690,ONCOLERA,30,2
HCP101691,CARDIVEX,32,0
HCP101691,ENDOSTAT,32,0
HCP101691,NEUROVANT,30,2
HCP101692,CARDIVEX,32,0
HCP101692,ENDOSTAT,32,0
HCP101692,NEUROVANT,31,1
HCP101693,CARDIVEX,32,0
HCP101693,ENDOSTAT,30,2
HCP101693,NEUROVANT,32,0
HCP101693,ONCOLERA,31,1
HCP101694,CARDIVEX,31,1
HCP101694,ENDOSTAT,32,0
HCP101694,NEUROVANT,29,3
HCP101694,ONCOLERA,31,1
HCP101695,ENDOSTAT,31,1
HCP101695,NEUROVANT,32,0
HCP101696,CARDIVEX,31,1
HCP101696,ENDOSTAT,31,1
HCP101696,NEUROVANT,31,1
HCP101697,CARDIVEX,31,1
HCP101697,ENDOSTAT,30,2
HCP101697,NEUROVANT,31,1
HCP101698,CARDIVEX,32,0
HCP101698,ENDOSTAT,32,0
HCP101698,NEUROVANT,32,0
HCP101699,CARDIVEX,30,2
HCP101699,ENDOSTAT,31,1
HCP101699,NEUROVANT,32,0
HCP101700,CARDIVEX,31,1
HCP101700,ENDOSTAT,31,1
HCP101700,NEUROVANT,30,2
HCP101700,ONCOLERA,31,1
HCP101701,ENDOSTAT,31,1
HCP101701,NEUROVANT,32,0
HCP101701,ONCOLERA,32,0
HCP101702,ENDOSTAT,32,0
HCP101702,NEUROVANT,31,1
HCP101703,CARDIVEX,31,1
HCP101703,NEUROVANT,31,1
HCP101704,ENDOSTAT,32,0
HCP101705,ENDOSTAT,31,1
HCP101705,NEUROVANT,31,1
HCP101705,ONCOLERA,31,1
HCP101706,CARDIVEX,32,0
HCP101706,ENDOSTAT,32,0
HCP101706,ONCOLERA,32,0
HCP101707,CARDIVEX,32,0
HCP101707,ENDOSTAT,32,0
HCP101708,CARDIVEX,32,0
HCP101708,ENDOSTAT,31,1
HCP101708,NEUROVANT,30,2
HCP101709,CARDIVEX,31,1
HCP101709,ENDOSTAT,32,0
HCP101709,NEUROVANT,32,0
HCP101709,ONCOLERA,32,0
HCP101710,CARDIVEX,31,1
