master_hcp_id,event_id,event_date,group,exclusion_reason,contaminated
HCP102001,EV2078,2025-02-19,treatment,,False
HCP100395,EV2078,2025-02-19,excluded,contaminated_overlapping_exposure,True
HCP100189,EV2078,2025-02-19,control_candidate,,False
HCP101311,EV2078,2025-02-19,control_candidate,,False
HCP102156,EV2078,2025-02-19,control_candidate,,False
HCP102022,EV2078,2025-02-19,treatment,,False
HCP100635,EV2078,2025-02-19,control_candidate,,False
HCP100009,EV2078,2025-02-19,treatment,,False
HCP100616,EV2078,2025-02-19,control_candidate,,False
HCP100382,EV2078,2025-02-19,control_candidate,,False
HCP101050,EV2078,2025-02-19,control_candidate,,False
HCP102469,EV2078,2025-02-19,control_candidate,,False
HCP101799,EV2078,2025-02-19,control_candidate,,False
HCP100156,EV2078,2025-02-19,control_candidate,,False
HCP102413,EV2078,2025-02-19,excluded,insufficient_pre_event_rx_history,False
HCP100055,EV2078,2025-02-19,control_candidate,,False
HCP101420,EV2078,2025-02-19,control_candidate,,False
HCP101113,EV2078,2025-02-19,control_candidate,,False
HCP101783,EV2078,2025-02-19,control_candidate,,False
HCP101969,EV2078,2025-02-19,excluded,insufficient_pre_event_rx_history,False
HCP101845,EV2078,2025-02-19,treatment,,False
HCP102179,EV2078,2025-02-19,treatment,,False
HCP100124,EV2078,2025-02-19,control_candidate,,False
HCP100104,EV2078,2025-02-19,treatment,,False
HCP100015,EV2078,2025-02-19,control_candidate,,False
HCP100520,EV2078,2025-02-19,treatment,,False
HCP100406,EV2078,2025-02-19,control_candidate,,False
HCP101038,EV2078,2025-02-19,control_candidate,,False
HCP102092,EV2078,2025-02-19,control_candidate,,False
HCP100620,EV2078,2025-02-19,treatment,,False
HCP101052,EV2078,2025-02-19,excluded,insufficient_pre_event_rx_history,False
HCP102031,EV2078,2025-02-19,control_candidate,,False
HCP100116,EV2078,2025-02-19,control_candidate,,False
HCP101551,EV2078,2025-02-19,control_candidate,,False
HCP101121,EV2078,2025-02-19,control_candidate,,False
HCP101457,EV2078,2025-02-19,control_candidate,,False
HCP101960,EV2078,2025-02-19,control_candidate,,False
HCP101296,EV2078,2025-02-19,treatment,,False
HCP101925,EV2078,2025-02-19,control_candidate,,False
HCP101441,EV2078,2025-02-19,control_candidate,,False
HCP102350,EV2078,2025-02-19,treatment,,False
HCP101863,EV2078,2025-02-19,control_candidate,,False
HCP100567,EV2078,2025-02-19,control_candidate,,False
HCP101299,EV2078,2025-02-19,control_candidate,,False
HCP100516,EV2078,2025-02-19,excluded,insufficient_pre_event_rx_history,False
HCP101215,EV2078,2025-02-19,control_candidate,,False
HCP100953,EV2078,2025-02-19,control_candidate,,False
HCP102386,EV2078,2025-02-19,excluded,contaminated_overlapping_exposure,True
HCP101251,EV2078,2025-02-19,control_candidate,,False
HCP101179,EV2078,2025-02-19,treatment,,False
HCP100954,EV2079,2025-02-21,control_candidate,,False
HCP101284,EV2079,2025-02-21,control_candidate,,False
HCP102475,EV2079,2025-02-21,control_candidate,,False
HCP100714,EV2079,2025-02-21,control_candidate,,False
HCP100833,EV2079,2025-02-21,control_candidate,,False
HCP101360,EV2079,2025-02-21,control_candidate,,False
HCP102450,EV2079,2025-02-21,control_candidate,,False
HCP101342,EV2079,2025-02-21,control_candidate,,False
HCP102346,EV2079,2025-02-21,control_candidate,,False
HCP100447,EV2079,2025-02-21,treatment,,False
HCP101643,EV2079,2025-02-21,control_candidate,,False
HCP100584,EV2079,2025-02-21,excluded,insufficient_pre_event_rx_history,False
HCP102471,EV2079,2025-02-21,control_candidate,,False
HCP100704,EV2079,2025-02-21,control_candidate,,False
HCP102298,EV2079,2025-02-21,excluded,insufficient_pre_event_rx_history,False
HCP102075,EV2079,2025-02-21,treatment,,False
HCP101757,EV2079,2025-02-21,control_candidate,,False
HCP100606,EV2079,2025-02-21,treatment,,False
HCP100600,EV2079,2025-02-21,control_candidate,,False
HCP101310,EV2079,2025-02-21,control_candidate,,False
HCP102363,EV2079,2025-02-21,control_candidate,,False
HCP100808,EV2079,2025-02-21,control_candidate,,False
HCP101858,EV2079,2025-02-21,control_candidate,,False
HCP101034,EV2079,2025-02-21,treatment,,False
HCP100973,EV2079,2025-02-21,control_candidate,,False
HCP101890,EV2079,2025-02-21,excluded,insufficient_pre_event_rx_history,False
HCP101959,EV2079,2025-02-21,control_candidate,,False
HCP101925,EV2079,2025-02-21,treatment,,False
HCP101228,EV2079,2025-02-21,control_candidate,,False
HCP102010,EV2079,2025-02-21,excluded,contaminated_overlapping_exposure,True
HCP102244,EV2079,2025-02-21,control_candidate,,False
HCP102061,EV2079,2025-02-21,control_candidate,,False
HCP101663,EV2079,2025-02-21,control_candidate,,False
HCP101841,EV2079,2025-02-21,control_candidate,,False
HCP101854,EV2079,2025-02-21,control_candidate,,False
HCP100441,EV2079,2025-02-21,treatment,,False
HCP101054,EV2079,2025-02-21,control_candidate,,False
HCP101749,EV2079,2025-02-21,control_candidate,,False
HCP102097,EV2079,2025-02-21,control_candidate,,False
HCP101986,EV2079,2025-02-21,control_candidate,,False
HCP100195,EV2079,2025-02-21,control_candidate,,False
HCP102408,EV2079,2025-02-21,control_candidate,,False
HCP100593,EV2079,2025-02-21,control_candidate,,False
HCP100567,EV2079,2025-02-21,treatment,,False
HCP102225,EV2079,2025-02-21,control_candidate,,False
HCP100217,EV2079,2025-02-21,control_candidate,,False
HCP100302,EV2079,2025-02-21,control_candidate,,False
HCP101388,EV2079,2025-02-21,control_candidate,,False
HCP100385,EV2079,2025-02-21,control_candidate,,False
HCP101822,EV2079,2025-02-21,control_candidate,,False
HCP100383,EV2079,2025-02-21,control_candidate,,False
HCP101509,EV2079,2025-02-21,control_candidate,,False
HCP102088,EV2079,2025-02-21,control_candidate,,False
HCP101006,EV2079,2025-02-21,control_candidate,,False
HCP100115,EV2079,2025-02-21,excluded,contaminated_overlapping_exposure,True
HCP102259,EV2079,2025-02-21,control_candidate,,False
HCP100030,EV2079,2025-02-21,control_candidate,,False
HCP101911,EV2080,2025-02-23,control_candidate,,False
HCP101255,EV2080,2025-02-23,control_candidate,,False
HCP100286,EV2080,2025-02-23,treatment,,False
HCP100562,EV2080,2025-02-23,control_candidate,,False
HCP100700,EV2080,2025-02-23,control_candidate,,False
HCP100522,EV2080,2025-02-23,control_candidate,,False
HCP100594,EV2080,2025-02-23,control_candidate,,False
HCP102421,EV2080,2025-02-23,control_candidate,,False
HCP100412,EV2080,2025-02-23,treatment,,False
HCP100943,EV2080,2025-02-23,control_candidate,,False
HCP101184,EV2080,2025-02-23,treatment,,False
HCP101185,EV2080,2025-02-23,treatment,,False
HCP100402,EV2080,2025-02-23,control_candidate,,False
HCP101680,EV2080,2025-02-23,excluded,contaminated_overlapping_exposure,True
HCP100839,EV2080,2025-02-23,control_candidate,,False
HCP100607,EV2080,2025-02-23,control_candidate,,False
HCP102253,EV2080,2025-02-23,treatment,,False
HCP102321,EV2080,2025-02-23,control_candidate,,False
HCP101058,EV2080,2025-02-23,control_candidate,,False
HCP101583,EV2080,2025-02-23,treatment,,False
HCP102385,EV2080,2025-02-23,treatment,,False
HCP100030,EV2080,2025-02-23,control_candidate,,False
HCP100179,EV2080,2025-02-23,treatment,,False
HCP100382,EV2080,2025-02-23,control_candidate,,False
HCP100908,EV2080,2025-02-23,control_candidate,,False
HCP100820,EV2080,2025-02-23,treatment,,False
HCP102224,EV2080,2025-02-23,control_candidate,,False
HCP100022,EV2080,2025-02-23,control_candidate,,False
HCP102189,EV2080,2025-02-23,control_candidate,,False
HCP101978,EV2080,2025-02-23,control_candidate,,False
HCP102422,EV2080,2025-02-23,treatment,,False
HCP101228,EV2080,2025-02-23,control_candidate,,False
HCP101481,EV2080,2025-02-23,control_candidate,,False
HCP101246,EV2080,2025-02-23,control_candidate,,False
HCP100650,EV2080,2025-02-23,control_candidate,,False
HCP100055,EV2080,2025-02-23,control_candidate,,False
HCP101441,EV2080,2025-02-23,control_candidate,,False
HCP102169,EV2080,2025-02-23,control_candidate,,False
HCP102111,EV2080,2025-02-23,control_candidate,,False
HCP101786,EV2080,2025-02-23,excluded,contaminated_overlapping_exposure,True
HCP102041,EV2080,2025-02-23,control_candidate,,False
HCP101939,EV2080,2025-02-23,treatment,,False
HCP101351,EV2080,2025-02-23,control_candidate,,False
HCP101783,EV2080,2025-02-23,control_candidate,,False
HCP100004,EV2080,2025-02-23,control_candidate,,False
HCP100827,EV2080,2025-02-23,control_candidate,,False
HCP101054,EV2080,2025-02-23,control_candidate,,False
HCP102247,EV2080,2025-02-23,control_candidate,,False
HCP101200,EV2080,2025-02-23,control_candidate,,False
HCP101169,EV2080,2025-02-23,control_candidate,,False
HCP101749,EV2080,2025-02-23,control_candidate,,False
HCP100137,EV2080,2025-02-23,control_candidate,,False
HCP100420,EV2080,2025-02-23,control_candidate,,False
HCP101642,EV2080,2025-02-23,control_candidate,,False
HCP100270,EV2080,2025-02-23,control_candidate,,False
HCP102430,EV2080,2025-02-23,control_candidate,,False
HCP102200,EV2080,2025-02-23,treatment,,False
HCP100482,EV2080,2025-02-23,control_candidate,,False
HCP101674,EV2080,2025-02-23,control_candidate,,False
HCP101410,EV2080,2025-02-23,control_candidate,,False
HCP102024,EV2080,2025-02-23,control_candidate,,False
HCP102320,EV2080,2025-02-23,treatment,,False
HCP101609,EV2080,2025-02-23,control_candidate,,False
HCP101991,EV2080,2025-02-23,treatment,,False
HCP100543,EV2080,2025-02-23,control_candidate,,False
HCP100264,EV2080,2025-02-23,control_candidate,,False
HCP101405,EV2080,2025-02-23,treatment,,False
HCP101044,EV2080,2025-02-23,control_candidate,,False
HCP101197,EV2080,2025-02-23,control_candidate,,False
HCP101150,EV2080,2025-02-23,control_candidate,,False
HCP102171,EV2080,2025-02-23,control_candidate,,False
HCP100608,EV2080,2025-02-23,control_candidate,,False
HCP100540,EV2080,2025-02-23,control_candidate,,False
HCP100410,EV2080,2025-02-23,treatment,,False
HCP101341,EV2080,2025-02-23,control_candidate,,False
HCP100790,EV2080,2025-02-23,treatment,,False
HCP100480,EV2081,2025-03-01,excluded,insufficient_pre_event_rx_history,False
HCP102416,EV2081,2025-03-01,treatment,,False
HCP101944,EV2081,2025-03-01,control_candidate,,False
HCP101685,EV2081,2025-03-01,control_candidate,,False
HCP101585,EV2081,2025-03-01,treatment,,False
HCP100291,EV2081,2025-03-01,excluded,contaminated_overlapping_exposure,True
HCP100948,EV2081,2025-03-01,control_candidate,,False
HCP100648,EV2081,2025-03-01,control_candidate,,False
HCP101933,EV2081,2025-03-01,control_candidate,,False
HCP100769,EV2081,2025-03-01,control_candidate,,False
HCP100679,EV2081,2025-03-01,control_candidate,,False
HCP101144,EV2081,2025-03-01,treatment,,False
HCP102347,EV2081,2025-03-01,control_candidate,,False
HCP102132,EV2081,2025-03-01,treatment,,False
HCP101145,EV2081,2025-03-01,control_candidate,,False
HCP100280,EV2081,2025-03-01,control_candidate,,False
HCP100537,EV2081,2025-03-01,treatment,,False
HCP102025,EV2081,2025-03-01,control_candidate,,False
HCP102330,EV2081,2025-03-01,excluded,contaminated_overlapping_exposure,True
HCP100044,EV2081,2025-03-01,treatment,,False
HCP102376,EV2081,2025-03-01,control_candidate,,False
HCP101697,EV2081,2025-03-01,control_candidate,,False
HCP101428,EV2081,2025-03-01,treatment,,False
HCP101370,EV2081,2025-03-01,excluded,insufficient_pre_event_rx_history,False
HCP101653,EV2081,2025-03-01,control_candidate,,False
HCP101041,EV2081,2025-03-01,treatment,,False
HCP101164,EV2081,2025-03-01,treatment,,False
HCP101818,EV2081,2025-03-01,treatment,,False
HCP100657,EV2081,2025-03-01,treatment,,False
HCP101844,EV2081,2025-03-01,treatment,,False
HCP101437,EV2081,2025-03-01,excluded,insufficient_pre_event_rx_history,False
HCP101744,EV2081,2025-03-01,control_candidate,,False
HCP100973,EV2081,2025-03-01,control_candidate,,False
HCP101019,EV2081,2025-03-01,control_candidate,,False
HCP100068,EV2081,2025-03-01,control_candidate,,False
HCP101521,EV2081,2025-03-01,treatment,,False
HCP101390,EV2081,2025-03-01,control_candidate,,False
HCP102339,EV2081,2025-03-01,excluded,contaminated_overlapping_exposure,True
HCP101927,EV2081,2025-03-01,control_candidate,,False
HCP101651,EV2081,2025-03-01,control_candidate,,False
HCP100827,EV2081,2025-03-01,treatment,,False
HCP102039,EV2081,2025-03-01,excluded,insufficient_pre_event_rx_history,False
HCP100848,EV2081,2025-03-01,excluded,insufficient_pre_event_rx_history,False
HCP102426,EV2081,2025-03-01,treatment,,False
HCP101541,EV2081,2025-03-01,control_candidate,,False
HCP101018,EV2081,2025-03-01,excluded,contaminated_overlapping_exposure,True
HCP100472,EV2081,2025-03-01,excluded,insufficient_pre_event_rx_history,False
HCP101486,EV2081,2025-03-01,control_candidate,,False
HCP101138,EV2081,2025-03-01,treatment,,False
HCP100211,EV2081,2025-03-01,treatment,,False
HCP100922,EV2081,2025-03-01,treatment,,False
HCP100821,EV2081,2025-03-01,control_candidate,,False
HCP102110,EV2081,2025-03-01,control_candidate,,False
HCP100803,EV2081,2025-03-01,control_candidate,,False
HCP101472,EV2081,2025-03-01,control_candidate,,False
HCP100290,EV2081,2025-03-01,control_candidate,,False
HCP101829,EV2081,2025-03-01,control_candidate,,False
HCP101171,EV2081,2025-03-01,control_candidate,,False
HCP102189,EV2081,2025-03-01,control_candidate,,False
HCP102158,EV2081,2025-03-01,treatment,,False
HCP100621,EV2081,2025-03-01,treatment,,False
HCP101724,EV2081,2025-03-01,treatment,,False
HCP101386,EV2081,2025-03-01,control_candidate,,False
HCP101043,EV2081,2025-03-01,control_candidate,,False
HCP101464,EV2081,2025-03-01,control_candidate,,False
HCP101917,EV2081,2025-03-01,treatment,,False
HCP101054,EV2081,2025-03-01,control_candidate,,False
HCP101820,EV2081,2025-03-01,treatment,,False
HCP102192,EV2081,2025-03-01,control_candidate,,False
HCP100593,EV2081,2025-03-01,control_candidate,,False
HCP100407,EV2081,2025-03-01,excluded,contaminated_overlapping_exposure,True
HCP100519,EV2081,2025-03-01,control_candidate,,False
HCP101862,EV2081,2025-03-01,control_candidate,,False
HCP100530,EV2081,2025-03-01,control_candidate,,False
HCP100001,EV2081,2025-03-01,control_candidate,,False
HCP101911,EV2081,2025-03-01,control_candidate,,False
HCP102488,EV2081,2025-03-01,excluded,contaminated_overlapping_exposure,True
HCP100726,EV2081,2025-03-01,control_candidate,,False
HCP100489,EV2081,2025-03-01,control_candidate,,False
HCP100309,EV2081,2025-03-01,control_candidate,,False
HCP100173,EV2081,2025-03-01,control_candidate,,False
HCP101794,EV2081,2025-03-01,control_candidate,,False
HCP101679,EV2081,2025-03-01,treatment,,False
HCP101014,EV2081,2025-03-01,control_candidate,,False
HCP101469,EV2081,2025-03-01,control_candidate,,False
HCP100118,EV2081,2025-03-01,treatment,,False
HCP100120,EV2081,2025-03-01,control_candidate,,False
HCP100394,EV2081,2025-03-01,excluded,insufficient_pre_event_rx_history,False
HCP100022,EV2081,2025-03-01,control_candidate,,False
HCP101855,EV2081,2025-03-01,control_candidate,,False
HCP101887,EV2081,2025-03-01,treatment,,False
HCP102381,EV2081,2025-03-01,treatment,,False
HCP101230,EV2081,2025-03-01,control_candidate,,False
HCP100166,EV2081,2025-03-01,control_candidate,,False
HCP101288,EV2081,2025-03-01,control_candidate,,False
HCP100544,EV2081,2025-03-01,control_candidate,,False
HCP100611,EV2081,2025-03-01,control_candidate,,False
HCP100224,EV2081,2025-03-01,control_candidate,,False
HCP101536,EV2081,2025-03-01,control_candidate,,False
HCP101985,EV2081,2025-03-01,control_candidate,,False
HCP100574,EV2081,2025-03-01,control_candidate,,False
HCP101321,EV2081,2025-03-01,excluded,contaminated_overlapping_exposure,True
HCP101161,EV2081,2025-03-01,control_candidate,,False
HCP101549,EV2081,2025-03-01,treatment,,False
HCP102213,EV2081,2025-03-01,control_candidate,,False
HCP101796,EV2081,2025-03-01,excluded,insufficient_pre_event_rx_history,False
HCP101256,EV2081,2025-03-01,control_candidate,,False
HCP100231,EV2082,2025-03-02,control_candidate,,False
HCP100478,EV2082,2025-03-02,control_candidate,,False
HCP102357,EV2082,2025-03-02,control_candidate,,False
HCP102497,EV2082,2025-03-02,control_candidate,,False
HCP101584,EV2082,2025-03-02,control_candidate,,False
HCP101371,EV2082,2025-03-02,control_candidate,,False
HCP100821,EV2082,2025-03-02,control_candidate,,False
HCP102288,EV2082,2025-03-02,treatment,,False
HCP101661,EV2082,2025-03-02,control_candidate,,False
HCP100325,EV2082,2025-03-02,control_candidate,,False
HCP102254,EV2082,2025-03-02,control_candidate,,False
HCP100968,EV2082,2025-03-02,control_candidate,,False
HCP100810,EV2082,2025-03-02,control_candidate,,False
HCP101702,EV2082,2025-03-02,control_candidate,,False
HCP100783,EV2082,2025-03-02,control_candidate,,False
HCP101794,EV2082,2025-03-02,control_candidate,,False
HCP101058,EV2082,2025-03-02,control_candidate,,False
HCP102341,EV2082,2025-03-02,control_candidate,,False
HCP101829,EV2082,2025-03-02,control_candidate,,False
HCP100275,EV2082,2025-03-02,control_candidate,,False
HCP101159,EV2082,2025-03-02,control_candidate,,False
HCP102370,EV2082,2025-03-02,control_candidate,,False
HCP101954,EV2082,2025-03-02,control_candidate,,False
HCP102050,EV2082,2025-03-02,control_candidate,,False
HCP101830,EV2082,2025-03-02,excluded,insufficient_pre_event_rx_history,False
HCP101975,EV2082,2025-03-02,control_candidate,,False
HCP100103,EV2082,2025-03-02,control_candidate,,False
HCP101469,EV2082,2025-03-02,control_candidate,,False
HCP101454,EV2082,2025-03-02,excluded,contaminated_overlapping_exposure,True
HCP100814,EV2082,2025-03-02,excluded,insufficient_pre_event_rx_history,False
HCP100906,EV2082,2025-03-02,control_candidate,,False
HCP101599,EV2082,2025-03-02,control_candidate,,False
HCP101744,EV2082,2025-03-02,control_candidate,,False
HCP101019,EV2082,2025-03-02,treatment,,False
HCP100969,EV2082,2025-03-02,control_candidate,,False
HCP102154,EV2082,2025-03-02,control_candidate,,False
HCP100378,EV2082,2025-03-02,control_candidate,,False
HCP101430,EV2082,2025-03-02,control_candidate,,False
HCP102405,EV2082,2025-03-02,treatment,,False
HCP101805,EV2082,2025-03-02,control_candidate,,False
HCP102435,EV2082,2025-03-02,treatment,,False
HCP101230,EV2082,2025-03-02,control_candidate,,False
HCP101108,EV2082,2025-03-02,control_candidate,,False
HCP100444,EV2082,2025-03-02,treatment,,False
