master_hcp_id,event_id,group,avg_nrx_3m,avg_nrx_6m,avg_trx_3m,avg_trx_6m,nrx_trend,competitor_trx_avg,rep_calls_3m,emails_3m,samples_3m,prior_event_count,specialty_topic_match,access_index,seasonality_index,competitor_index,segment,specialty,region
HCP100439,EV2020,control_candidate,5.3333,8.1667,8.6667,12.1667,-1.0,12.8333,7,29,4,0,1,0.7982,1.0537,0.984,Medium,Primary Care,Southeast
HCP102247,EV2020,control_candidate,2.6667,2.0,4.3333,4.1667,0.6286,4.3333,1,4,5,0,1,0.6881,1.0356,1.1606,Low,Endocrinology,Southwest
HCP100168,EV2020,treatment,2.3333,3.0,4.6667,4.8,-0.9,24.6,2,10,5,0,1,0.6881,1.0356,1.1606,Low,Endocrinology,Southwest
HCP101707,EV2020,control_candidate,3.6667,4.1667,18.0,16.0,-0.3143,15.5,19,10,29,0,1,0.6881,1.0356,1.1606,High,Cardiology,Southwest
HCP101609,EV2020,control_candidate,12.3333,10.6,17.6667,16.2,0.9,24.0,15,16,44,0,1,0.6321,1.0402,1.1539,High,Endocrinology,Northeast
HCP102429,EV2020,control_candidate,6.6667,7.8333,15.0,14.5,-1.2286,9.6667,7,19,8,0,1,0.6679,1.0274,0.9667,Medium,Endocrinology,West
HCP100581,EV2020,treatment,18.0,27.4,58.3333,64.8,-5.5,139.8,36,13,46,0,0,0.7016,1.0471,1.0173,High,Dermatology,Pacific Northwest
HCP101918,EV2020,control_candidate,9.3333,11.1667,24.0,27.6667,-2.7143,29.8333,6,15,7,0,1,0.8256,1.0282,1.4798,Medium,Primary Care,Midwest
HCP101629,EV2020,control_candidate,3.3333,2.8333,4.6667,4.8333,0.6,6.1667,3,5,8,0,1,0.6881,1.0356,1.1606,High,Primary Care,Southwest
HCP102049,EV2020,treatment,3.0,3.5,7.6667,8.6667,-0.4857,19.8333,13,16,46,0,1,0.6321,1.0402,1.1539,Medium,Primary Care,Northeast
HCP102280,EV2020,treatment,11.0,16.5,37.3333,41.1667,-2.7143,114.3333,16,30,54,0,1,0.6881,1.0356,1.1606,Medium,Endocrinology,Southwest
HCP102391,EV2020,control_candidate,6.3333,5.5,11.3333,11.1667,0.2571,9.5,14,9,39,0,1,0.6321,1.0402,1.1539,High,Endocrinology,Northeast
HCP100126,EV2020,control_candidate,6.6667,6.3333,18.3333,18.3333,-0.0571,64.6667,18,15,46,0,1,0.6321,1.0402,1.1539,High,Cardiology,Northeast
HCP101159,EV2020,control_candidate,3.0,3.6,6.0,8.2,-0.8,14.0,7,7,8,0,1,0.7982,1.0537,0.984,Low,Primary Care,Southeast
HCP101140,EV2020,control_candidate,2.6667,2.6,10.0,9.8,-0.0,36.2,3,11,6,0,1,0.6881,1.0356,1.1606,Low,Cardiology,Southwest
HCP100042,EV2020,control_candidate,9.3333,10.1667,12.0,15.5,-0.1429,18.5,7,19,11,0,0,0.8256,1.0282,1.4798,Medium,Dermatology,Midwest
HCP102001,EV2020,control_candidate,9.6667,7.1667,24.6667,20.6667,0.9429,8.3333,19,8,17,0,1,0.7982,1.0537,0.984,High,Cardiology,Southeast
HCP101200,EV2020,control_candidate,13.6667,10.0,26.3333,20.2,1.3,28.0,9,13,12,0,1,0.6679,1.0274,0.9667,Medium,Endocrinology,West
HCP102199,EV2020,control_candidate,11.3333,11.5,17.6667,20.1667,-1.5143,31.6667,20,10,50,0,1,0.8256,1.0282,1.4798,High,Primary Care,Midwest
HCP101120,EV2020,control_candidate,21.0,22.3333,71.3333,76.0,-1.2571,76.5,24,12,31,0,1,0.6881,1.0356,1.1606,High,Cardiology,Southwest
HCP101852,EV2020,control_candidate,5.6667,3.1667,15.3333,11.6667,1.1143,23.0,4,18,6,0,0,0.6881,1.0356,1.1606,Low,Dermatology,Southwest
HCP100087,EV2020,control_candidate,15.6667,25.8333,49.0,61.8333,-4.4857,102.5,13,18,45,0,1,0.6679,1.0274,0.9667,High,Primary Care,West
HCP101750,EV2020,control_candidate,2.6667,1.6667,3.6667,3.6667,0.7429,4.3333,1,9,3,0,1,0.8256,1.0282,1.4798,Low,Primary Care,Midwest
HCP100699,EV2020,control_candidate,12.3333,11.8333,35.3333,30.6667,-0.0857,60.1667,9,13,25,0,1,0.6881,1.0356,1.1606,High,Cardiology,Southwest
HCP101885,EV2020,control_candidate,5.0,7.3333,13.0,15.0,-1.3143,43.3333,13,33,33,0,1,0.6321,1.0402,1.1539,Medium,Primary Care,Northeast
HCP102159,EV2020,control_candidate,21.3333,26.3333,40.6667,54.1667,-1.7714,66.1667,37,19,37,0,1,0.7799,1.0456,1.1713,High,Primary Care,Mountain
HCP100356,EV2020,control_candidate,6.3333,5.5,14.6667,14.6667,0.4857,35.1667,6,18,14,0,1,0.8256,1.0282,1.4798,Medium,Cardiology,Midwest
HCP101717,EV2020,control_candidate,18.6667,16.0,25.0,24.8333,1.2571,21.1667,4,6,5,0,1,0.7982,1.0537,0.984,Medium,Primary Care,Southeast
HCP101049,EV2020,control_candidate,26.0,21.1667,62.3333,73.8333,2.0857,130.5,14,12,35,0,1,0.6881,1.0356,1.1606,High,Primary Care,Southwest
HCP102253,EV2020,control_candidate,13.6667,17.6,26.3333,32.4,-3.9,86.0,20,9,32,0,1,0.6321,1.0402,1.1539,High,Endocrinology,Northeast
HCP102321,EV2020,control_candidate,5.6667,8.5,17.6667,18.3333,-1.4,37.6667,17,16,45,0,1,0.8256,1.0282,1.4798,High,Endocrinology,Midwest
HCP101392,EV2020,control_candidate,40.3333,33.2,83.3333,79.0,5.8,38.6,45,19,132,1,1,0.8256,1.0282,1.4798,High,Primary Care,Midwest
HCP101604,EV2020,control_candidate,20.6667,27.0,83.0,91.0,-4.5143,55.0,24,9,56,0,1,0.8256,1.0282,1.4798,High,Endocrinology,Midwest
HCP100600,EV2020,control_candidate,24.3333,22.6667,44.0,40.8333,2.7429,28.0,20,13,20,0,1,0.6679,1.0274,0.9667,High,Endocrinology,West
HCP100183,EV2020,control_candidate,1.0,3.0,4.6667,8.0,-0.8571,11.5,1,17,2,0,0,0.7799,1.0456,1.1713,Low,Dermatology,Mountain
HCP100205,EV2020,control_candidate,2.6667,2.0,4.0,6.6667,-0.0571,16.0,4,10,3,0,1,0.7982,1.0537,0.984,Low,Cardiology,Southeast
HCP101982,EV2020,control_candidate,5.6667,11.3333,20.6667,21.6667,-4.2857,27.1667,5,15,6,0,1,0.6881,1.0356,1.1606,Low,Primary Care,Southwest
HCP102222,EV2020,control_candidate,6.0,4.8,11.3333,8.6,1.5,32.8,5,20,11,0,0,0.6881,1.0356,1.1606,Low,Neurology,Southwest
HCP101270,EV2020,control_candidate,0.3333,0.1667,0.3333,0.6667,0.0286,4.6667,1,3,3,0,1,0.6679,1.0274,0.9667,Medium,Primary Care,West
HCP102146,EV2020,control_candidate,2.6667,2.6667,5.0,4.5,-0.2286,8.8333,2,20,1,0,1,0.7799,1.0456,1.1713,Low,Primary Care,Mountain
HCP100788,EV2020,control_candidate,2.0,5.1667,9.3333,14.1667,-1.7429,21.0,4,13,12,0,1,0.7982,1.0537,0.984,Low,Endocrinology,Southeast
HCP100812,EV2020,control_candidate,10.0,9.4,13.3333,12.8,0.4,59.0,6,17,12,0,1,0.8256,1.0282,1.4798,Medium,Cardiology,Midwest
HCP101942,EV2020,control_candidate,3.6667,4.5,8.6667,10.6667,-1.0571,23.3333,7,13,22,0,1,0.7799,1.0456,1.1713,Medium,Primary Care,Mountain
HCP100842,EV2020,control_candidate,10.0,7.0,16.3333,18.8333,2.4,25.6667,16,17,27,0,0,0.7982,1.0537,0.984,High,Oncology,Southeast
HCP102368,EV2020,control_candidate,4.6667,5.3333,11.0,10.6667,-0.2286,37.8333,8,6,12,0,1,0.6679,1.0274,0.9667,Medium,Endocrinology,West
HCP101961,EV2020,control_candidate,3.3333,2.6667,8.6667,7.6667,0.6286,15.3333,5,15,10,0,1,0.6881,1.0356,1.1606,Medium,Primary Care,Southwest
HCP101090,EV2020,control_candidate,8.0,8.0,19.6667,18.6,0.6,13.8,4,20,8,0,1,0.6881,1.0356,1.1606,Low,Primary Care,Southwest
HCP101627,EV2020,control_candidate,33.0,36.0,64.6667,65.3333,0.6857,70.3333,17,10,13,0,1,0.6679,1.0274,0.9667,High,Primary Care,West
HCP101579,EV2020,control_candidate,8.3333,6.1667,16.3333,13.6667,0.0857,37.0,9,12,23,0,1,0.7982,1.0537,0.984,Medium,Primary Care,Southeast
HCP100605,EV2020,control_candidate,8.6667,9.1667,21.0,18.1667,0.4857,68.6667,7,17,20,0,1,0.6679,1.0274,0.9667,Medium,Primary Care,West
HCP100075,EV2020,control_candidate,10.3333,21.6667,29.6667,41.5,-7.4286,86.0,9,10,5,0,1,0.8256,1.0282,1.4798,Medium,Endocrinology,Midwest
HCP100828,EV2020,control_candidate,2.0,2.0,4.3333,4.3333,0.1714,11.6667,3,16,4,0,1,0.6881,1.0356,1.1606,Low,Primary Care,Southwest
HCP102383,EV2020,control_candidate,1.3333,1.3333,3.3333,3.3333,-0.3429,7.0,7,16,8,0,0,0.6881,1.0356,1.1606,Low,Oncology,Southwest
HCP101902,EV2020,control_candidate,7.3333,4.6667,15.6667,11.1667,0.9714,19.6667,3,17,1,0,1,0.8256,1.0282,1.4798,Low,Endocrinology,Midwest
HCP100943,EV2020,control_candidate,28.0,20.1667,67.0,53.0,1.8571,69.1667,34,7,90,0,1,0.6881,1.0356,1.1606,High,Primary Care,Southwest
HCP102121,EV2020,control_candidate,2.3333,3.6,5.3333,7.4,-0.4,11.6,0,18,0,0,1,0.7982,1.0537,0.984,Low,Endocrinology,Southeast
HCP100645,EV2020,control_candidate,18.6667,13.0,30.6667,23.6667,2.5714,24.3333,8,10,24,0,1,0.6679,1.0274,0.9667,Medium,Endocrinology,West
HCP100118,EV2020,control_candidate,3.0,3.1667,7.6667,6.6667,0.0286,9.8333,0,9,0,0,1,0.7982,1.0537,0.984,Low,Primary Care,Southeast
HCP101223,EV2020,control_candidate,8.3333,12.1667,16.6667,18.5,-1.8571,37.6667,6,22,16,0,1,0.7016,1.0471,1.0173,Medium,Primary Care,Pacific Northwest
HCP101349,EV2020,control_candidate,8.0,9.8333,28.3333,26.3333,-0.7143,55.0,15,12,37,0,1,0.6881,1.0356,1.1606,High,Primary Care,Southwest
HCP102177,EV2020,control_candidate,3.6667,4.1667,13.6667,10.6667,-0.5429,39.5,4,15,4,0,1,0.6679,1.0274,0.9667,Medium,Primary Care,West
HCP100022,EV2020,control_candidate,1.3333,1.5,9.0,7.3333,0.2,22.0,2,8,2,0,1,0.8256,1.0282,1.4798,High,Primary Care,Midwest
HCP100815,EV2020,control_candidate,29.0,35.8,39.6667,47.2,-8.8,133.8,24,20,66,0,1,0.8256,1.0282,1.4798,High,Primary Care,Midwest
HCP101401,EV2020,control_candidate,7.6667,6.5,14.6667,12.3333,-0.3143,17.3333,15,7,37,0,0,0.6881,1.0356,1.1606,High,Dermatology,Southwest
HCP101854,EV2020,control_candidate,3.3333,3.5,11.0,11.1667,0.0286,36.1667,3,9,8,0,1,0.7799,1.0456,1.1713,Low,Primary Care,Mountain
HCP101608,EV2020,control_candidate,9.3333,8.5,20.0,21.0,1.0571,56.8333,18,22,43,0,0,0.6321,1.0402,1.1539,Medium,Gastroenterology,Northeast
HCP100509,EV2020,treatment,10.3333,11.0,19.0,21.6667,-0.5143,29.0,4,8,5,0,1,0.6679,1.0274,0.9667,Medium,Cardiology,West
HCP100361,EV2020,treatment,7.0,7.1667,17.0,18.6667,-0.8857,28.0,15,14,35,0,1,0.6881,1.0356,1.1606,Medium,Endocrinology,Southwest
HCP100334,EV2020,treatment,4.6667,5.3333,15.6667,16.0,0.0571,60.5,7,19,10,0,1,0.8256,1.0282,1.4798,Medium,Endocrinology,Midwest
HCP100568,EV2020,control_candidate,13.6667,14.1667,30.6667,25.6667,-0.6,32.0,8,7,14,0,1,0.7982,1.0537,0.984,High,Cardiology,Southeast
HCP101529,EV2020,control_candidate,1.3333,2.6667,4.3333,6.8333,-0.4,24.1667,6,18,14,0,1,0.6881,1.0356,1.1606,Medium,Endocrinology,Southwest
HCP101191,EV2020,treatment,2.6667,3.0,6.3333,9.1667,-0.2286,5.8333,10,14,30,0,1,0.6679,1.0274,0.9667,Medium,Endocrinology,West
HCP100187,EV2020,control_candidate,0.3333,0.6667,0.6667,1.1667,-0.2286,2.8333,1,2,0,0,1,0.6321,1.0402,1.1539,Medium,Primary Care,Northeast
HCP102031,EV2020,control_candidate,9.6667,11.6667,20.3333,22.0,-0.9143,10.6667,6,21,21,0,1,0.7982,1.0537,0.984,Medium,Primary Care,Southeast
HCP102081,EV2020,control_candidate,5.0,6.6667,11.3333,16.8333,-1.3143,55.8333,4,15,4,0,1,0.8256,1.0282,1.4798,Medium,Cardiology,Midwest
HCP100540,EV2020,control_candidate,2.6667,3.0,8.0,7.4,0.5,12.6,9,19,10,0,1,0.6881,1.0356,1.1606,Medium,Endocrinology,Southwest
HCP102438,EV2021,control_candidate,12.3333,11.1667,24.0,20.8333,1.4,16.8333,16,10,32,0,1,0.7942,1.0739,0.9481,Medium,Primary Care,Southeast
HCP100505,EV2021,control_candidate,0.6667,0.6,1.3333,2.2,0.2,2.6,0,4,0,0,1,0.7942,1.0739,0.9481,Low,Primary Care,Southeast
HCP100048,EV2021,control_candidate,1.0,0.6667,4.0,2.3333,0.2286,14.5,2,16,2,0,1,0.7088,1.0602,1.185,Low,Primary Care,Southwest
HCP101275,EV2021,control_candidate,5.0,6.6667,11.0,15.0,-0.4571,59.6667,10,17,24,0,1,0.7796,1.0446,1.1049,Medium,Cardiology,Mountain
HCP100714,EV2021,control_candidate,8.6667,7.5,14.6667,14.5,0.7714,56.6667,5,18,10,0,1,0.829,1.0642,1.3986,Medium,Cardiology,Midwest
HCP101152,EV2021,control_candidate,5.6667,4.5,11.6667,11.3333,0.3143,19.8333,2,19,9,0,1,0.7088,1.0602,1.185,Low,Cardiology,Southwest
HCP101049,EV2021,control_candidate,5.0,5.2,20.6667,19.2,-0.6,19.8,12,13,20,0,1,0.7088,1.0602,1.185,High,Primary Care,Southwest
HCP101238,EV2021,control_candidate,9.6667,9.5,51.0,50.0,-0.2,74.5,13,17,16,0,1,0.829,1.0642,1.3986,High,Primary Care,Midwest
HCP101654,EV2021,control_candidate,38.6667,28.0,72.0,53.6667,1.3714,113.0,13,11,21,0,1,0.6511,1.066,0.9667,High,Cardiology,West
HCP100586,EV2021,treatment,7.3333,8.8333,20.6667,32.6667,-0.7143,48.3333,27,15,67,0,1,0.829,1.0642,1.3986,High,Primary Care,Midwest
HCP100606,EV2021,treatment,17.3333,14.6667,32.6667,25.5,2.2286,35.3333,20,10,68,0,1,0.829,1.0642,1.3986,Medium,Cardiology,Midwest
HCP101334,EV2021,treatment,4.6667,6.5,12.6667,12.0,-1.5714,12.6667,12,17,22,0,0,0.7796,1.0446,1.1049,High,Oncology,Mountain
HCP100659,EV2021,treatment,37.3333,35.0,85.0,76.8333,0.2857,56.0,27,16,27,0,1,0.829,1.0642,1.3986,High,Cardiology,Midwest
HCP100233,EV2021,control_candidate,0.3333,0.5,2.3333,2.3333,-0.0286,0.8333,4,17,9,0,1,0.7088,1.0602,1.185,Low,Primary Care,Southwest
HCP100758,EV2021,control_candidate,4.3333,3.3333,13.0,10.5,0.7429,16.8333,15,16,42,0,1,0.829,1.0642,1.3986,High,Endocrinology,Midwest
HCP101310,EV2021,treatment,10.3333,12.5,23.3333,25.3333,0.0286,57.3333,21,17,26,0,1,0.7942,1.0739,0.9481,High,Cardiology,Southeast
HCP100252,EV2021,control_candidate,8.6667,8.6667,18.0,21.1667,0.4,54.6667,21,20,18,0,1,0.6613,1.0631,1.1432,High,Primary Care,Northeast
HCP101087,EV2021,control_candidate,6.0,5.8333,14.3333,15.8333,-0.0286,31.8333,12,23,12,0,1,0.7942,1.0739,0.9481,Medium,Cardiology,Southeast
HCP101698,EV2021,control_candidate,7.0,5.8333,16.3333,14.0,1.0571,15.0,7,13,16,0,1,0.7088,1.0602,1.185,Medium,Cardiology,Southwest
HCP101140,EV2021,control_candidate,3.6667,2.8333,8.0,8.3333,0.2,15.8333,3,12,11,0,1,0.7088,1.0602,1.185,Low,Cardiology,Southwest
HCP101752,EV2021,control_candidate,3.6667,5.0,22.6667,22.8333,-1.0286,24.6667,4,9,4,0,1,0.7796,1.0446,1.1049,Medium,Primary Care,Mountain
HCP100110,EV2021,control_candidate,7.3333,6.3333,13.0,13.0,0.2857,22.8333,8,13,4,0,1,0.7088,1.0602,1.185,Medium,Cardiology,Southwest
HCP101576,EV2021,control_candidate,3.6667,5.1667,15.0,20.8333,-0.3714,79.0,8,12,10,0,1,0.829,1.0642,1.3986,Medium,Cardiology,Midwest
HCP101982,EV2021,control_candidate,4.6667,3.5,9.0,8.1667,1.0,10.1667,5,13,6,0,1,0.7088,1.0602,1.185,Low,Primary Care,Southwest
HCP102423,EV2021,treatment,19.3333,14.3333,29.3333,27.0,3.8286,40.5,13,6,17,0,1,0.6511,1.066,0.9667,High,Primary Care,West
HCP102189,EV2021,control_candidate,7.0,8.6667,20.6667,21.0,0.0571,17.5,6,14,6,0,1,0.7942,1.0739,0.9481,Low,Primary Care,Southeast
HCP100974,EV2021,treatment,4.3333,4.1667,11.0,9.8333,-0.0857,6.6667,12,18,15,0,0,0.829,1.0642,1.3986,Medium,Neurology,Midwest
HCP102218,EV2021,control_candidate,12.6667,11.6667,27.6667,32.8333,0.1714,37.8333,18,8,17,0,1,0.829,1.0642,1.3986,High,Primary Care,Midwest
HCP101124,EV2021,control_candidate,8.3333,9.8333,15.0,17.3333,-0.3143,50.5,17,18,30,0,1,0.6511,1.066,0.9667,High,Primary Care,West
HCP100261,EV2021,control_candidate,3.0,5.0,5.3333,10.1667,-0.8571,25.6667,12,12,41,0,0,0.6511,1.066,0.9667,Medium,Neurology,West
HCP100756,EV2021,control_candidate,9.6667,13.5,27.3333,31.0,-2.1429,52.1667,28,12,69,0,1,0.7942,1.0739,0.9481,High,Primary Care,Southeast
HCP100130,EV2021,control_candidate,5.6667,6.6667,20.6667,24.6667,-0.6857,15.8333,2,8,5,0,1,0.7942,1.0739,0.9481,Medium,Cardiology,Southeast
HCP101277,EV2021,control_candidate,9.3333,7.8333,13.6667,12.0,0.1429,19.3333,3,20,6,0,1,0.6511,1.066,0.9667,Low,Cardiology,West
HCP100812,EV2021,control_candidate,3.3333,4.5,14.6667,14.3333,-0.6,20.6667,6,17,9,0,1,0.829,1.0642,1.3986,Medium,Cardiology,Midwest
HCP101351,EV2021,control_candidate,9.3333,8.5,17.3333,17.5,-0.0857,28.6667,9,17,21,0,1,0.7088,1.0602,1.185,High,Cardiology,Southwest
HCP101301,EV2021,control_candidate,2.3333,1.6667,5.6667,4.5,0.4,7.5,0,16,0,0,1,0.7088,1.0602,1.185,Low,Primary Care,Southwest
HCP101623,EV2021,control_candidate,6.6667,7.6667,16.6667,16.0,0.2286,36.6667,9,11,15,0,1,0.7088,1.0602,1.185,Medium,Cardiology,Southwest
HCP102241,EV2021,control_candidate,5.3333,9.6667,18.0,26.8333,-2.4,45.6667,26,16,45,0,1,0.829,1.0642,1.3986,High,Primary Care,Midwest
HCP101324,EV2021,control_candidate,0.6667,0.6667,4.3333,4.0,0.0,9.1667,2,13,4,0,1,0.7088,1.0602,1.185,Low,Cardiology,Southwest
HCP102051,EV2021,treatment,34.3333,35.0,63.6667,59.0,0.8,70.3333,18,13,31,0,1,0.829,1.0642,1.3986,High,Primary Care,Midwest
HCP101120,EV2021,treatment,7.3333,12.0,25.6667,29.3333,-2.5714,51.5,25,15,40,0,1,0.7088,1.0602,1.185,High,Cardiology,Southwest
HCP100757,EV2021,control_candidate,30.3333,34.6,78.3333,77.2,-0.3,34.8,25,8,74,0,1,0.7088,1.0602,1.185,High,Cardiology,Southwest
HCP101299,EV2021,control_candidate,4.0,2.8333,6.3333,6.1667,0.2571,14.5,0,20,0,0,1,0.829,1.0642,1.3986,Low,Cardiology,Midwest
HCP100124,EV2021,control_candidate,3.3333,7.8333,12.0,19.5,-2.0857,16.5,8,13,20,0,1,0.6511,1.066,0.9667,High,Cardiology,West
HCP100482,EV2021,control_candidate,3.6667,2.3333,5.6667,6.3333,0.4571,12.0,10,23,22,0,1,0.6511,1.066,0.9667,Medium,Primary Care,West
HCP102135,EV2021,control_candidate,3.0,4.6667,9.6667,14.1667,-1.3143,12.3333,2,20,4,0,1,0.7796,1.0446,1.1049,Low,Cardiology,Mountain
HCP100380,EV2021,control_candidate,14.6667,19.5,41.0,47.6667,-3.5143,86.6667,10,15,40,0,1,0.7942,1.0739,0.9481,Medium,Cardiology,Southeast
HCP101358,EV2021,control_candidate,5.0,6.8333,14.0,14.5,-0.6,34.3333,9,21,22,0,1,0.7088,1.0602,1.185,Medium,Cardiology,Southwest
HCP102159,EV2021,control_candidate,12.0,18.5,44.0,46.8333,-3.7429,60.6667,39,16,43,0,1,0.7796,1.0446,1.1049,High,Primary Care,Mountain
HCP101894,EV2021,control_candidate,6.3333,5.8,13.6667,13.6,1.3,20.4,4,17,9,0,1,0.829,1.0642,1.3986,Medium,Primary Care,Midwest
HCP100779,EV2021,control_candidate,17.6667,20.8333,57.6667,69.8333,-2.4857,58.1667,23,8,56,0,1,0.6511,1.066,0.9667,High,Primary Care,West
HCP100819,EV2021,treatment,4.0,4.3333,12.0,12.1667,0.0,13.6667,9,17,28,0,1,0.7796,1.0446,1.1049,Medium,Cardiology,Mountain
HCP101372,EV2021,control_candidate,15.3333,24.5,38.3333,43.6667,-3.1143,34.6667,18,20,20,0,1,0.7088,1.0602,1.185,High,Cardiology,Southwest
HCP101081,EV2021,control_candidate,12.3333,10.0,19.0,17.8333,1.3143,40.3333,5,22,14,0,1,0.7088,1.0602,1.185,Medium,Primary Care,Southwest
HCP101090,EV2021,control_candidate,1.6667,1.5,4.3333,4.3333,0.0857,4.8333,1,21,4,0,1,0.7088,1.0602,1.185,Low,Primary Care,Southwest
HCP101763,EV2021,control_candidate,8.0,9.5,30.0,31.3333,-0.7143,11.6667,11,13,37,0,1,0.6511,1.066,0.9667,High,Cardiology,West
HCP100975,EV2022,control_candidate,18.0,18.0,50.3333,50.0,0.9714,139.0,21,15,40,0,1,0.7088,1.0602,1.185,High,Cardiology,Southwest
HCP101059,EV2022,control_candidate,1.0,1.1667,3.0,4.5,-0.0286,9.8333,0,2,0,0,1,0.6511,1.066,0.9667,Low,Primary Care,West
HCP100347,EV2022,control_candidate,3.0,3.0,7.0,5.3333,0.0571,10.8333,2,15,5,0,0,0.7942,1.0739,0.9481,Low,Oncology,Southeast
HCP100389,EV2022,control_candidate,9.6667,7.5,27.0,21.0,1.0571,30.6667,13,20,34,0,1,0.7088,1.0602,1.185,Medium,Cardiology,Southwest
HCP101049,EV2022,control_candidate,26.6667,27.1667,54.6667,73.0,0.6571,135.0,12,13,20,0,1,0.7088,1.0602,1.185,High,Primary Care,Southwest
HCP100943,EV2022,treatment,11.0,18.1667,40.0,50.5,-0.9429,88.6667,37,12,110,0,1,0.7088,1.0602,1.185,High,Primary Care,Southwest
HCP101238,EV2022,control_candidate,21.6667,27.8333,75.0,68.0,-2.4286,153.0,13,17,16,0,1,0.829,1.0642,1.3986,High,Primary Care,Midwest
HCP100627,EV2022,control_candidate,23.6667,16.3333,50.0,42.8333,2.7429,25.1667,7,6,5,0,1,0.7942,1.0739,0.9481,Medium,Primary Care,Southeast
HCP102013,EV2022,control_candidate,16.6667,14.5,36.3333,40.3333,1.2286,37.3333,19,15,22,0,1,0.6511,1.066,0.9667,High,Endocrinology,West
HCP100233,EV2022,treatment,2.3333,2.3333,9.0,7.6667,0.1714,32.5,4,17,9,0,1,0.7088,1.0602,1.185,Low,Primary Care,Southwest
HCP100610,EV2022,control_candidate,0.3333,0.3333,1.6667,1.1667,0.0571,4.5,4,16,5,0,1,0.7088,1.0602,1.185,Low,Cardiology,Southwest
HCP101880,EV2022,control_candidate,1.3333,1.8333,2.3333,3.3333,0.2,9.8333,3,14,2,0,1,0.7942,1.0739,0.9481,Low,Endocrinology,Southeast
HCP102121,EV2022,control_candidate,3.0,3.6,6.6667,7.6,-0.7,13.6,0,20,0,0,1,0.7942,1.0739,0.9481,Low,Endocrinology,Southeast
HCP100822,EV2022,control_candidate,19.6667,13.3333,33.3333,32.8333,3.8857,59.0,11,14,36,0,1,0.7942,1.0739,0.9481,Medium,Endocrinology,Southeast
HCP101502,EV2022,control_candidate,6.6667,6.6667,21.6667,16.6667,-0.5143,9.5,10,27,8,0,1,0.829,1.0642,1.3986,Medium,Endocrinology,Midwest
HCP100198,EV2022,control_candidate,25.3333,17.0,34.0,25.8333,4.0,28.6667,9,15,20,0,1,0.6613,1.0631,1.1432,High,Primary Care,Northeast
HCP100232,EV2022,control_candidate,2.6667,2.8333,6.0,6.8333,-0.6571,7.8333,2,6,2,0,1,0.6511,1.066,0.9667,Medium,Endocrinology,West
HCP100564,EV2022,control_candidate,10.3333,11.6667,18.6667,18.3333,-0.0571,30.1667,7,13,18,0,1,0.7088,1.0602,1.185,Medium,Endocrinology,Southwest
HCP102457,EV2022,control_candidate,7.0,5.8333,14.3333,14.5,1.2286,10.1667,5,19,4,0,1,0.7942,1.0739,0.9481,Medium,Cardiology,Southeast
HCP100631,EV2022,control_candidate,9.3333,7.6,14.0,12.0,1.3,14.4,3,9,5,0,1,0.6511,1.066,0.9667,Low,Primary Care,West
HCP102195,EV2022,control_candidate,20.3333,20.1667,33.3333,31.5,1.0,43.6667,14,13,18,0,1,0.7942,1.0739,0.9481,High,Primary Care,Southeast
HCP101741,EV2022,treatment,3.0,2.8333,8.0,6.5,-0.0286,14.0,3,10,5,0,1,0.7088,1.0602,1.185,Low,Endocrinology,Southwest
HCP101530,EV2022,control_candidate,3.3333,5.2,20.6667,20.0,-1.9,97.8,11,14,21,0,1,0.6613,1.0631,1.1432,Medium,Primary Care,Northeast
HCP100120,EV2022,control_candidate,2.6667,2.6,4.3333,4.6,-0.1,6.2,4,18,11,0,1,0.7942,1.0739,0.9481,Low,Primary Care,Southeast
HCP100648,EV2022,control_candidate,4.3333,3.8333,7.6667,8.3333,0.4286,16.8333,4,16,7,0,1,0.829,1.0642,1.3986,Low,Primary Care,Midwest
HCP101467,EV2022,control_candidate,7.3333,6.1667,12.0,12.1667,0.4286,41.1667,5,16,6,0,1,0.7796,1.0446,1.1049,Low,Primary Care,Mountain
HCP100551,EV2022,control_candidate,5.0,4.6667,14.6667,12.1667,-0.3429,11.8333,13,15,14,0,1,0.7942,1.0739,0.9481,Medium,Primary Care,Southeast
HCP101167,EV2022,control_candidate,15.3333,13.6,28.0,26.0,2.7,34.0,17,16,32,0,1,0.829,1.0642,1.3986,High,Primary Care,Midwest
HCP102344,EV2022,control_candidate,5.6667,6.0,11.0,11.8333,-0.8571,43.6667,11,16,25,0,1,0.7088,1.0602,1.185,Medium,Primary Care,Southwest
HCP100913,EV2022,control_candidate,12.3333,13.6667,26.3333,26.3333,0.0571,11.0,24,20,63,0,1,0.6511,1.066,0.9667,High,Primary Care,West
HCP101539,EV2022,control_candidate,5.6667,10.5,30.0,27.5,-3.5143,34.8333,8,17,25,0,1,0.829,1.0642,1.3986,Medium,Endocrinology,Midwest
HCP100652,EV2022,control_candidate,8.6667,8.8333,13.0,14.1667,1.3429,19.0,7,13,9,0,1,0.829,1.0642,1.3986,Medium,Endocrinology,Midwest
HCP101786,EV2022,treatment,15.3333,14.0,22.0,21.3333,0.4571,31.0,9,12,30,0,1,0.7088,1.0602,1.185,Medium,Primary Care,Southwest
HCP102244,EV2022,control_candidate,13.0,14.3333,47.3333,65.0,1.8857,108.5,18,22,18,0,1,0.829,1.0642,1.3986,High,Primary Care,Midwest
