hcp_id,specialty,region,segment,active_flag,reason,source_file,event_id,invited_at,channel,eligible_reason,registered,verified_attended,duration,engagement,month,product,nrx,trx,competitor_trx,date,rep_calls,emails,samples,other_events
HCP101463,,,,,unresolved_identity,event_invitations.csv,EV2214,2025-12-11,Email,Product affinity,,,,,,,,,,,,,,
HCP102412,,,,,unresolved_identity,event_invitations.csv,EV2214,2025-12-14,Phone,Product affinity,,,,,,,,,,,,,,
HCP100830,,,,,unresolved_identity,event_invitations.csv,EV2215,2025-12-16,Email,Product affinity,,,,,,,,,,,,,,
HCP100873,,,,,unresolved_identity,event_invitations.csv,EV2215,2025-12-21,Email,Product affinity,,,,,,,,,,,,,,
HCP100417,,,,,unresolved_identity,event_invitations.csv,EV2215,2025-12-19,Email,Combination of factors,,,,,,,,,,,,,,
HCP100409,,,,,unresolved_identity,event_invitations.csv,EV2216,2026-01-05,Email,Prior engagement,,,,,,,,,,,,,,
HCP100947,,,,,unresolved_identity,event_invitations.csv,EV2216,2025-12-30,Phone,Combination of factors,,,,,,,,,,,,,,
HCP100692,,,,,unresolved_identity,event_invitations.csv,EV2216,2026-01-05,Email,Geographic proximity,,,,,,,,,,,,,,
HCP100170,,,,,unresolved_identity,event_invitations.csv,EV2216,2025-12-24,Email,Combination of factors,,,,,,,,,,,,,,
HCP100947,,,,,unresolved_identity,event_invitations.csv,EV2217,2025-12-09,Rep,Combination of factors,,,,,,,,,,,,,,
HCP101344,,,,,unresolved_identity,event_invitations.csv,EV2217,2025-12-14,Rep,Combination of factors,,,,,,,,,,,,,,
HCP102459,,,,,unresolved_identity,event_invitations.csv,EV2217,2025-12-20,Email,Combination of factors,,,,,,,,,,,,,,
HCP101734,,,,,unresolved_identity,event_invitations.csv,EV2218,2026-01-02,Email,Specialty match,,,,,,,,,,,,,,
HCP101849,,,,,unresolved_identity,event_invitations.csv,EV2218,2025-12-21,Email,Product affinity,,,,,,,,,,,,,,
HCP102420,,,,,unresolved_identity,event_invitations.csv,EV2218,2025-12-19,Email,Specialty match,,,,,,,,,,,,,,
HCP100025,,,,,unresolved_identity,event_invitations.csv,EV2218,2025-12-20,Email,Specialty match,,,,,,,,,,,,,,
HCP100994,,,,,unresolved_identity,event_invitations.csv,EV2218,2026-01-04,Email,Specialty match,,,,,,,,,,,,,,
HCP100669,,,,,unresolved_identity,event_invitations.csv,EV2218,2026-01-08,Email,Specialty match,,,,,,,,,,,,,,
HCP100807,,,,,unresolved_identity,event_invitations.csv,EV2219,2026-01-15,Email,Patient-volume threshold,,,,,,,,,,,,,,
HCP101489,,,,,unresolved_identity,event_invitations.csv,EV2219,2025-12-06,Rep,Product affinity,,,,,,,,,,,,,,
HCP100025,,,,,unresolved_identity,event_invitations.csv,EV2219,2025-12-30,Email,Combination of factors,,,,,,,,,,,,,,
HCP101147,,,,,unresolved_identity,event_invitations.csv,EV2219,2025-12-15,Rep,Product affinity,,,,,,,,,,,,,,
HCP100161,,,,,unresolved_identity,event_invitations.csv,EV2220,2025-12-25,Rep,Patient-volume threshold,,,,,,,,,,,,,,
HCP101226,,,,,unresolved_identity,event_invitations.csv,EV2220,2026-01-13,Email,Product affinity,,,,,,,,,,,,,,
HCP101479,,,,,unresolved_identity,event_invitations.csv,EV2220,2026-01-17,Email,Combination of factors,,,,,,,,,,,,,,
HCP100830,,,,,unresolved_identity,event_invitations.csv,EV2220,2026-01-07,Phone,Geographic proximity,,,,,,,,,,,,,,
HCP100144,,,,,unresolved_identity,event_invitations.csv,EV2220,2026-01-14,Phone,Combination of factors,,,,,,,,,,,,,,
HCP101616,,,,,unresolved_identity,event_invitations.csv,EV2220,2025-12-20,Email,Product affinity,,,,,,,,,,,,,,
HCP101512,,,,,unresolved_identity,event_invitations.csv,EV2220,2026-01-02,Email,Product affinity,,,,,,,,,,,,,,
HCP101269,,,,,unresolved_identity,event_invitations.csv,EV2221,2025-11-28,Rep,Specialty match,,,,,,,,,,,,,,
HCP100947,,,,,unresolved_identity,event_invitations.csv,EV2221,2026-01-05,Email,Product affinity,,,,,,,,,,,,,,
HCP102464,,,,,unresolved_identity,event_invitations.csv,EV2222,2026-01-05,Portal,Geographic proximity,,,,,,,,,,,,,,
HCP101226,,,,,unresolved_identity,event_invitations.csv,EV2222,2025-12-29,Email,Product affinity,,,,,,,,,,,,,,
HCP100690,,,,,unresolved_identity,event_invitations.csv,EV2222,2025-12-23,Portal,Product affinity,,,,,,,,,,,,,,
HCP100026,,,,,unresolved_identity,event_invitations.csv,EV2222,2026-01-02,Email,Product affinity,,,,,,,,,,,,,,
HCP100883,,,,,unresolved_identity,event_invitations.csv,EV2222,2026-01-16,Email,Combination of factors,,,,,,,,,,,,,,
HCP100417,,,,,unresolved_identity,event_invitations.csv,EV2222,2025-12-16,Portal,Combination of factors,,,,,,,,,,,,,,
HCP102294,,,,,unresolved_identity,event_invitations.csv,EV2222,2025-12-30,Email,Product affinity,,,,,,,,,,,,,,
HCP100161,,,,,unresolved_identity,event_invitations.csv,EV2222,2026-01-01,Rep,Patient-volume threshold,,,,,,,,,,,,,,
HCP100450,,,,,unresolved_identity,event_invitations.csv,EV2223,2025-12-31,Rep,Product affinity,,,,,,,,,,,,,,
HCP100688,,,,,unresolved_identity,event_invitations.csv,EV2223,2026-01-17,Email,Product affinity,,,,,,,,,,,,,,
HCP102491,,,,,unresolved_identity,event_invitations.csv,EV2223,2025-12-16,Rep,Product affinity,,,,,,,,,,,,,,
HCP100767,,,,,unresolved_identity,event_invitations.csv,EV2223,2025-12-11,Rep,Specialty match,,,,,,,,,,,,,,
HCP102461,,,,,unresolved_identity,event_invitations.csv,EV2223,2026-01-16,Email,Combination of factors,,,,,,,,,,,,,,
HCP100161,,,,,unresolved_identity,event_invitations.csv,EV2223,2025-12-29,Email,Product affinity,,,,,,,,,,,,,,
HCP101621,,,,,unresolved_identity,event_invitations.csv,EV2223,2025-12-25,Email,Product affinity,,,,,,,,,,,,,,
HCP101512,,,,,unresolved_identity,event_invitations.csv,EV2224,2025-12-29,Rep,Product affinity,,,,,,,,,,,,,,
HCP100701,,,,,unresolved_identity,event_invitations.csv,EV2224,2026-01-11,Email,Combination of factors,,,,,,,,,,,,,,
HCP102464,,,,,unresolved_identity,event_invitations.csv,EV2224,2025-12-31,Portal,Combination of factors,,,,,,,,,,,,,,
HCP100450,,,,,unresolved_identity,event_invitations.csv,EV2224,2025-12-30,Rep,Patient-volume threshold,,,,,,,,,,,,,,
HCP100355,,,,,unresolved_identity,event_invitations.csv,EV2224,2026-01-05,Email,Product affinity,,,,,,,,,,,,,,
HCP100690,,,,,unresolved_identity,event_invitations.csv,EV2224,2025-12-31,Email,Product affinity,,,,,,,,,,,,,,
HCP100832,,,,,unresolved_identity,event_invitations.csv,EV2224,2026-01-18,Phone,Specialty match,,,,,,,,,,,,,,
HCP101479,,,,,unresolved_identity,event_invitations.csv,EV2224,2026-01-04,Portal,Combination of factors,,,,,,,,,,,,,,
HCP100899,,,,,unresolved_identity,event_invitations.csv,EV2224,2025-12-25,Portal,Combination of factors,,,,,,,,,,,,,,
HCP102461,,,,,unresolved_identity,event_invitations.csv,EV2224,2026-01-17,Email,Product affinity,,,,,,,,,,,,,,
HCP101637,,,,,unresolved_identity,event_invitations.csv,EV2224,2026-01-02,Email,Combination of factors,,,,,,,,,,,,,,
HCP100417,,,,,unresolved_identity,event_invitations.csv,EV2225,2026-01-18,Phone,Specialty match,,,,,,,,,,,,,,
HCP100554,,,,,unresolved_identity,event_invitations.csv,EV2225,2025-12-07,Rep,Combination of factors,,,,,,,,,,,,,,
HCP101326,,,,,unresolved_identity,event_invitations.csv,EV2225,2026-01-04,Email,Product affinity,,,,,,,,,,,,,,
HCP100873,,,,,unresolved_identity,event_invitations.csv,EV2225,2025-12-17,Rep,Combination of factors,,,,,,,,,,,,,,
HCP101226,,,,,unresolved_identity,event_invitations.csv,EV2226,2026-01-15,Email,Product affinity,,,,,,,,,,,,,,
HCP102461,,,,,unresolved_identity,event_invitations.csv,EV2226,2026-01-20,Email,Product affinity,,,,,,,,,,,,,,
HCP101621,,,,,unresolved_identity,event_invitations.csv,EV2226,2026-01-26,Phone,Product affinity,,,,,,,,,,,,,,
HCP100701,,,,,unresolved_identity,event_invitations.csv,EV2227,2025-12-27,Rep,Combination of factors,,,,,,,,,,,,,,
HCP101147,,,,,unresolved_identity,event_invitations.csv,EV2227,2026-01-19,Rep,Product affinity,,,,,,,,,,,,,,
HCP101769,,,,,unresolved_identity,event_invitations.csv,EV2229,2026-02-05,Email,Product affinity,,,,,,,,,,,,,,
HCP100306,,,,,unresolved_identity,event_invitations.csv,EV2229,2026-01-12,Email,Product affinity,,,,,,,,,,,,,,
HCP101769,,,,,unresolved_identity,event_invitations.csv,EV2230,2026-01-13,Portal,Product affinity,,,,,,,,,,,,,,
HCP100830,,,,,unresolved_identity,event_invitations.csv,EV2230,2026-01-31,Email,Product affinity,,,,,,,,,,,,,,
HCP100807,,,,,unresolved_identity,event_invitations.csv,EV2230,2026-01-29,Phone,Patient-volume threshold,,,,,,,,,,,,,,
HCP100161,,,,,unresolved_identity,event_invitations.csv,EV2231,2026-02-05,Email,Patient-volume threshold,,,,,,,,,,,,,,
HCP100473,,,,,unresolved_identity,event_invitations.csv,EV2231,2026-01-27,Phone,Product affinity,,,,,,,,,,,,,,
HCP100767,,,,,unresolved_identity,event_invitations.csv,EV2231,2026-01-17,Email,Product affinity,,,,,,,,,,,,,,
HCP101067,,,,,unresolved_identity,event_invitations.csv,EV2231,2026-01-23,Rep,Product affinity,,,,,,,,,,,,,,
HCP102420,,,,,unresolved_identity,event_invitations.csv,EV2231,2026-01-14,Rep,Combination of factors,,,,,,,,,,,,,,
HCP101503,,,,,unresolved_identity,event_invitations.csv,EV2231,2026-01-15,Email,Product affinity,,,,,,,,,,,,,,
HCP102377,,,,,unresolved_identity,event_invitations.csv,EV2231,2026-02-03,Email,Combination of factors,,,,,,,,,,,,,,
HCP101510,,,,,unresolved_identity,event_invitations.csv,EV2231,2025-12-30,Rep,Product affinity,,,,,,,,,,,,,,
HCP102404,,,,,unresolved_identity,event_invitations.csv,EV2232,2026-01-01,Rep,Combination of factors,,,,,,,,,,,,,,
HCP100043,,,,,unresolved_identity,event_invitations.csv,EV2232,2026-02-06,Email,Combination of factors,,,,,,,,,,,,,,
HCP100688,,,,,unresolved_identity,event_invitations.csv,EV2232,2026-01-01,Rep,Patient-volume threshold,,,,,,,,,,,,,,
HCP100306,,,,,unresolved_identity,event_invitations.csv,EV2232,2026-01-09,Portal,Product affinity,,,,,,,,,,,,,,
HCP102459,,,,,unresolved_identity,event_invitations.csv,EV2232,2026-02-02,Email,Combination of factors,,,,,,,,,,,,,,
HCP101344,,,,,unresolved_identity,event_invitations.csv,EV2232,2026-02-08,Email,Combination of factors,,,,,,,,,,,,,,
HCP100997,,,,,unresolved_identity,event_invitations.csv,EV2232,2026-01-23,Email,Product affinity,,,,,,,,,,,,,,
HCP100830,,,,,unresolved_identity,event_invitations.csv,EV2232,2025-12-25,Rep,Product affinity,,,,,,,,,,,,,,
HCP100807,,,,,unresolved_identity,event_invitations.csv,EV2232,2025-12-30,Rep,Patient-volume threshold,,,,,,,,,,,,,,
HCP101336,,,,,unresolved_identity,event_invitations.csv,EV2232,2026-01-13,Email,Specialty match,,,,,,,,,,,,,,
HCP101769,,,,,unresolved_identity,event_invitations.csv,EV2232,2026-01-17,Rep,Product affinity,,,,,,,,,,,,,,
HCP101510,,,,,unresolved_identity,event_invitations.csv,EV2232,2026-01-05,Rep,Combination of factors,,,,,,,,,,,,,,
HCP100409,,,,,unresolved_identity,event_invitations.csv,EV2232,2026-01-24,Rep,Combination of factors,,,,,,,,,,,,,,
HCP101503,,,,,unresolved_identity,event_invitations.csv,EV2233,2026-01-26,Email,Product affinity,,,,,,,,,,,,,,
HCP101616,,,,,unresolved_identity,event_invitations.csv,EV2233,2026-01-19,Rep,Product affinity,,,,,,,,,,,,,,
HCP102120,,,,,unresolved_identity,event_invitations.csv,EV2234,2025-12-24,Rep,Product affinity,,,,,,,,,,,,,,
HCP100896,,,,,unresolved_identity,event_invitations.csv,EV2235,2026-01-19,Email,Product affinity,,,,,,,,,,,,,,
HCP101298,,,,,unresolved_identity,event_invitations.csv,EV2235,2026-02-05,Email,Geographic proximity,,,,,,,,,,,,,,
HCP100962,,,,,unresolved_identity,event_invitations.csv,EV2235,2026-01-31,Email,Combination of factors,,,,,,,,,,,,,,
HCP101601,,,,,unresolved_identity,event_invitations.csv,EV2235,2026-01-19,Email,Product affinity,,,,,,,,,,,,,,
HCP102491,,,,,unresolved_identity,event_invitations.csv,EV2235,2025-12-25,Rep,Patient-volume threshold,,,,,,,,,,,,,,
HCP100807,,,,,unresolved_identity,event_invitations.csv,EV2235,2026-01-16,Rep,Patient-volume threshold,,,,,,,,,,,,,,
HCP102377,,,,,unresolved_identity,event_invitations.csv,EV2235,2026-02-08,Phone,Combination of factors,,,,,,,,,,,,,,
HCP100832,,,,,unresolved_identity,event_invitations.csv,EV2236,2026-01-22,Email,Specialty match,,,,,,,,,,,,,,
HCP100554,,,,,unresolved_identity,event_invitations.csv,EV2236,2026-01-27,Email,Combination of factors,,,,,,,,,,,,,,
HCP102461,,,,,unresolved_identity,event_invitations.csv,EV2236,2026-01-25,Rep,Combination of factors,,,,,,,,,,,,,,
HCP100230,,,,,unresolved_identity,event_invitations.csv,EV2236,2025-12-27,Rep,Product affinity,,,,,,,,,,,,,,
HCP100937,,,,,unresolved_identity,event_invitations.csv,EV2236,2025-12-25,Rep,Specialty match,,,,,,,,,,,,,,
HCP102427,,,,,unresolved_identity,event_invitations.csv,EV2236,2026-01-31,Portal,Product affinity,,,,,,,,,,,,,,
HCP100450,,,,,unresolved_identity,event_invitations.csv,EV2236,2026-01-28,Email,Product affinity,,,,,,,,,,,,,,
HCP100947,,,,,unresolved_identity,event_invitations.csv,EV2236,2026-01-22,Rep,Product affinity,,,,,,,,,,,,,,
HCP101849,,,,,unresolved_identity,event_invitations.csv,EV2236,2026-01-03,Rep,Product affinity,,,,,,,,,,,,,,
HCP100161,,,,,unresolved_identity,event_invitations.csv,EV2236,2026-01-30,Rep,Product affinity,,,,,,,,,,,,,,
HCP100111,,,,,unresolved_identity,event_invitations.csv,EV2236,2026-01-13,Rep,Product affinity,,,,,,,,,,,,,,
HCP101269,,,,,unresolved_identity,event_invitations.csv,EV2236,2026-02-12,Email,Combination of factors,,,,,,,,,,,,,,
HCP102073,,,,,unresolved_identity,event_invitations.csv,EV2239,2026-01-15,Rep,Combination of factors,,,,,,,,,,,,,,
HCP102464,,,,,unresolved_identity,event_invitations.csv,EV2239,2026-01-30,Rep,Combination of factors,,,,,,,,,,,,,,
HCP100170,,,,,unresolved_identity,event_invitations.csv,EV2239,2025-12-28,Rep,Combination of factors,,,,,,,,,,,,,,
HCP101769,,,,,unresolved_identity,event_invitations.csv,EV2239,2026-01-22,Email,Patient-volume threshold,,,,,,,,,,,,,,
HCP100582,,,,,unresolved_identity,event_invitations.csv,EV2239,2026-01-07,Rep,Combination of factors,,,,,,,,,,,,,,
HCP100355,,,,,unresolved_identity,event_invitations.csv,EV2239,2026-02-12,Email,Product affinity,,,,,,,,,,,,,,
HCP100554,,,,,unresolved_identity,event_invitations.csv,EV2239,2026-01-31,Email,Combination of factors,,,,,,,,,,,,,,
HCP102464,,,,,unresolved_identity,event_invitations.csv,EV2240,2026-01-27,Email,Combination of factors,,,,,,,,,,,,,,
HCP100554,,,,,unresolved_identity,event_invitations.csv,EV2240,2026-02-01,Email,Combination of factors,,,,,,,,,,,,,,
HCP100417,,,,,unresolved_identity,event_invitations.csv,EV2240,2026-02-12,Email,Product affinity,,,,,,,,,,,,,,
HCP102420,,,,,unresolved_identity,event_invitations.csv,EV2240,2026-02-18,Email,Product affinity,,,,,,,,,,,,,,
HCP101510,,,,,unresolved_identity,event_invitations.csv,EV2241,2026-01-23,Rep,Product affinity,,,,,,,,,,,,,,
HCP100896,,,,,unresolved_identity,event_invitations.csv,EV2241,2026-02-25,Email,Product affinity,,,,,,,,,,,,,,
HCP100090,,,,,unresolved_identity,event_invitations.csv,EV2241,2026-02-22,Portal,Combination of factors,,,,,,,,,,,,,,
HCP100107,,,,,unresolved_identity,event_invitations.csv,EV2241,2026-02-23,Email,Geographic proximity,,,,,,,,,,,,,,
HCP101695,,,,,unresolved_identity,event_invitations.csv,EV2242,2026-02-05,Email,Specialty match,,,,,,,,,,,,,,
HCP101067,,,,,unresolved_identity,event_invitations.csv,EV2242,2026-02-13,Phone,Product affinity,,,,,,,,,,,,,,
HCP101512,,,,,unresolved_identity,event_invitations.csv,EV2242,2026-02-14,Email,Product affinity,,,,,,,,,,,,,,
HCP101503,,,,,unresolved_identity,event_invitations.csv,EV2242,2026-02-06,Email,Product affinity,,,,,,,,,,,,,,
HCP100807,,,,,unresolved_identity,event_invitations.csv,EV2242,2026-02-12,Rep,Patient-volume threshold,,,,,,,,,,,,,,
HCP100220,,,,,unresolved_identity,event_invitations.csv,EV2242,2026-02-10,Email,Geographic proximity,,,,,,,,,,,,,,
HCP100997,,,,,unresolved_identity,event_invitations.csv,EV2243,2026-02-12,Rep,Product affinity,,,,,,,,,,,,,,
HCP100434,,,,,unresolved_identity,event_invitations.csv,EV2243,2026-02-24,Phone,Product affinity,,,,,,,,,,,,,,
HCP100962,,,,,unresolved_identity,event_invitations.csv,EV2243,2026-02-18,Email,Patient-volume threshold,,,,,,,,,,,,,,
HCP100043,,,,,unresolved_identity,event_invitations.csv,EV2243,2026-02-08,Email,Combination of factors,,,,,,,,,,,,,,
HCP101336,,,,,unresolved_identity,event_invitations.csv,EV2244,2026-02-02,Email,Specialty match,,,,,,,,,,,,,,
HCP102404,,,,,unresolved_identity,event_invitations.csv,EV2244,2026-01-11,Rep,Combination of factors,,,,,,,,,,,,,,
HCP100896,,,,,unresolved_identity,event_invitations.csv,EV2244,2026-02-04,Portal,Prior engagement,,,,,,,,,,,,,,
HCP100807,,,,,unresolved_identity,event_invitations.csv,EV2244,2026-02-07,Email,Patient-volume threshold,,,,,,,,,,,,,,
HCP100306,,,,,unresolved_identity,event_invitations.csv,EV2244,2026-02-27,Email,Product affinity,,,,,,,,,,,,,,
HCP100873,,,,,unresolved_identity,event_invitations.csv,EV2244,2026-02-14,Email,Product affinity,,,,,,,,,,,,,,
HCP102459,,,,,unresolved_identity,event_invitations.csv,EV2244,2026-02-15,Email,Combination of factors,,,,,,,,,,,,,,
HCP101769,,,,,unresolved_identity,event_invitations.csv,EV2244,2026-02-19,Email,Product affinity,,,,,,,,,,,,,,
HCP101701,,,,,unresolved_identity,event_invitations.csv,EV2244,2026-02-15,Email,Product affinity,,,,,,,,,,,,,,
HCP100688,,,,,unresolved_identity,event_invitations.csv,EV2245,2026-02-14,Email,Product affinity,,,,,,,,,,,,,,
HCP101326,,,,,unresolved_identity,event_invitations.csv,EV2245,2026-02-10,Email,Product affinity,,,,,,,,,,,,,,
HCP101849,,,,,unresolved_identity,event_invitations.csv,EV2245,2026-02-12,Email,Product affinity,,,,,,,,,,,,,,
HCP100749,,,,,unresolved_identity,event_invitations.csv,EV2245,2026-02-08,Rep,Specialty match,,,,,,,,,,,,,,
HCP101503,,,,,unresolved_identity,event_invitations.csv,EV2246,2026-02-16,Email,Product affinity,,,,,,,,,,,,,,
HCP100749,,,,,unresolved_identity,event_invitations.csv,EV2246,2026-02-27,Email,Combination of factors,,,,,,,,,,,,,,
HCP101601,,,,,unresolved_identity,event_invitations.csv,EV2246,2026-02-28,Email,Product affinity,,,,,,,,,,,,,,
HCP100962,,,,,unresolved_identity,event_invitations.csv,EV2246,2026-02-01,Portal,Combination of factors,,,,,,,,,,,,,,
HCP100244,,,,,unresolved_identity,event_invitations.csv,EV2246,2026-02-08,Rep,Product affinity,,,,,,,,,,,,,,
HCP100450,,,,,unresolved_identity,event_invitations.csv,EV2246,2026-01-28,Rep,Product affinity,,,,,,,,,,,,,,
HCP100026,,,,,unresolved_identity,event_invitations.csv,EV2247,2026-01-20,Rep,Product affinity,,,,,,,,,,,,,,
HCP101900,,,,,unresolved_identity,event_invitations.csv,EV2247,2026-02-27,Portal,Product affinity,,,,,,,,,,,,,,
HCP101062,,,,,unresolved_identity,event_invitations.csv,EV2247,2026-02-06,Rep,Combination of factors,,,,,,,,,,,,,,
HCP101710,,,,,unresolved_identity,event_invitations.csv,EV2247,2026-02-05,Portal,Product affinity,,,,,,,,,,,,,,
HCP101067,,,,,unresolved_identity,event_invitations.csv,EV2248,2026-02-07,Rep,Product affinity,,,,,,,,,,,,,,
HCP101637,,,,,unresolved_identity,event_invitations.csv,EV2248,2026-02-22,Email,Patient-volume threshold,,,,,,,,,,,,,,
HCP100582,,,,,unresolved_identity,event_invitations.csv,EV2248,2026-03-06,Email,Combination of factors,,,,,,,,,,,,,,
HCP101134,,,,,unresolved_identity,event_invitations.csv,EV2248,2026-02-18,Email,Product affinity,,,,,,,,,,,,,,
HCP100355,,,,,unresolved_identity,event_invitations.csv,EV2248,2026-02-14,Email,Product affinity,,,,,,,,,,,,,,
HCP100749,,,,,unresolved_identity,event_invitations.csv,EV2249,2026-02-17,Email,Combination of factors,,,,,,,,,,,,,,
HCP102294,,,,,unresolved_identity,event_invitations.csv,EV2249,2026-03-08,Email,Product affinity,,,,,,,,,,,,,,
HCP100807,,,,,unresolved_identity,event_invitations.csv,EV2250,2026-03-12,Phone,Patient-volume threshold,,,,,,,,,,,,,,
HCP101900,,,,,unresolved_identity,event_invitations.csv,EV2250,2026-03-10,Email,Product affinity,,,,,,,,,,,,,,
HCP100194,,,,,unresolved_identity,event_invitations.csv,EV2250,2026-03-10,Email,Specialty match,,,,,,,,,,,,,,
HCP102207,,,,,unresolved_identity,event_invitations.csv,EV2250,2026-03-07,Email,Specialty match,,,,,,,,,,,,,,
HCP100546,,,,,unresolved_identity,event_invitations.csv,EV2250,2026-02-27,Email,Combination of factors,,,,,,,,,,,,,,
HCP102427,,,,,unresolved_identity,event_invitations.csv,EV2250,2026-02-02,Rep,Specialty match,,,,,,,,,,,,,,
HCP102491,,,,,unresolved_identity,event_invitations.csv,EV2251,2026-02-09,Rep,Patient-volume threshold,,,,,,,,,,,,,,
HCP101134,,,,,unresolved_identity,event_invitations.csv,EV2251,2026-02-16,Rep,Specialty match,,,,,,,,,,,,,,
HCP101900,,,,,unresolved_identity,event_invitations.csv,EV2251,2026-03-06,Email,Product affinity,,,,,,,,,,,,,,
HCP101893,,,,,unresolved_identity,event_invitations.csv,EV2251,2026-03-05,Email,Specialty match,,,,,,,,,,,,,,
